acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
-0.054797515,0.774751067,0.658712626,-0.035424232,0.037055209,0.040556855,42:28.5,99,68,0.259295896,0.645828247,0.648842871,-0.018625431,-0.797386706,-0.933162332,43:05.2,36,106.7,01:46.7,5,
-0.12884821,0.633688629,0.86999774,-0.014043942,0.07309626,0.057661083,42:29.0,99.6,69,0.217837647,0.61924243,0.573418677,-0.121250793,-0.607407629,-0.663618058,43:06.3,36.6,107.8,01:47.8,2,
-0.06195575,0.643157542,0.608511031,-0.031453609,0.072790824,0.040251423,42:29.6,100.1,70,-0.176240653,0.565828085,1.002690673,0.115764923,0.495662302,0.508021459,43:07.3,37.1,108.9,01:48.9,2,
-0.00172785,0.692444444,0.673578084,0.005809173,0.068820201,0.006348404,42:30.1,100.7,71,-0.134402011,0.601154387,0.804321468,-0.023359641,0.511392072,0.70472011,43:08.4,37.7,110,01:50.0,5,
-0.080715261,0.738089442,0.562452376,-0.018930867,0.059046358,0.033531908,42:30.6,101.2,72,-0.089102942,0.812869549,0.829422206,0.002296709,-0.010592281,0.059799108,43:09.5,38.2,111.1,01:51.1,5,
-0.025670907,0.710896671,0.676015079,-0.028093845,0.092949376,0.086371757,42:31.2,101.7,73,0.032366531,0.711989224,0.759481221,-0.001063056,0.034153598,0.02604881,43:10.6,38.7,112.1,01:52.1,5,
-0.050848145,0.70021379,0.683082283,-0.006713554,0.021478143,0.015816815,42:31.7,102.3,74,-0.1267501,0.915085196,0.941888332,-0.077268496,-0.046175182,0.062548007,43:11.7,39.3,113.2,01:53.2,5,
-0.02270888,0.675448954,0.61533457,-0.032675326,0.04438559,0.042389452,42:32.2,102.8,75,-0.064402834,0.68066898,0.886081696,-0.002742939,0.028350377,-0.050309346,43:12.8,39.8,114.3,01:54.3,2,
0.272751629,0.685889065,0.763745964,-0.037562251,-0.26959914,-0.198596895,42:32.8,103.3,76,-0.17512989,0.6108661,0.711229265,-0.056499079,0.281554019,0.496720478,43:13.8,40.3,115.4,01:55.4,5,
0.121465407,0.663309276,0.764720678,-0.042754605,-0.712476432,-0.766090691,42:33.3,103.9,77,-0.067879802,0.60503909,0.691367954,-0.068105519,0.249941736,0.255123273,43:14.9,40.9,116.5,01:56.5,5,
