acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label
0.022547469,-0.138946116,0.900947213,0.007443242,0.039856717,-0.838113189,42:54.4,205.7,371,0.264629722,-0.08828868,0.92056486,-0.037208036,0.081342509,-1.490318477,46:12.1,197.3,410,06:50.0,3
0.07467334,0.043702662,0.979661286,-0.048145495,0.150728762,-0.561696649,42:54.9,206.2,372,0.204018243,0.00851654,0.983560473,0.012119334,0.099973898,-1.279569983,46:13.2,197.8,411.1,06:51.1,3
0.125586987,-0.09914384,0.95334208,0.044400588,-0.135461614,0.142020121,42:55.5,206.8,373,0.172500275,-0.032565497,0.834783554,-0.005748475,0.032473285,-0.57783854,46:14.3,198.4,412.2,06:52.2,3
-0.006664563,-0.189844787,1.198013783,0.166573644,-0.041693792,0.21379678,42:56.0,207.3,374,0.016306343,-0.057291149,0.865489364,0.022504045,-0.029376822,0.092586088,46:15.4,198.9,413.3,06:53.3,5
0.064005725,-0.114823528,0.712569594,0.156494364,0.078341231,0.116363779,42:56.6,207.9,375,-0.068867147,-0.039199208,0.95200175,0.031819738,-0.028307807,0.582500011,46:16.4,199.5,414.3,06:54.3,5
0.089220099,0.048558515,0.878527105,-0.04753463,-0.10858354,-0.05162416,42:57.1,208.4,376,-0.171427354,-0.192860108,0.897169977,0.150327588,-0.107873004,1.079438865,46:17.5,200,415.4,06:55.4,5
0.110797785,-0.079122096,1.128316402,0.121980473,-0.043220956,-0.031160176,42:57.6,208.9,377,-0.173278622,-0.043541272,0.807611346,-0.145942055,0.017507087,0.739950493,46:18.5,200.5,416.4,06:56.4,5
0.049216524,-0.196357876,0.776905537,0.07341668,-0.02733846,0.095594361,42:58.2,209.5,378,0.08485607,-0.028344043,0.947493374,0.052741874,0.034458599,-0.276529238,46:19.6,201.1,417.5,06:57.5,5
0.064005725,-0.152695999,0.076277114,-0.132444903,0.082617283,0.248005226,42:58.7,210,379,-0.068734109,-0.14570044,0.932749718,-0.113108043,0.063474696,-0.271795027,46:20.7,201.6,418.6,06:58.6,5
-0.227335632,-0.016162137,0.914594233,-0.085102841,-0.154398426,0.291682124,42:59.2,210.5,380,0.006667263,-0.124110725,0.94651854,0.012041874,0.000377658,-0.0217731,46:21.8,202.1,419.7,06:59.7,5
-0.088120326,-0.096972808,0.985997438,-0.023710888,-0.046886146,0.42393443,42:59.8,211,381,0.021456464,-0.047159664,0.961627781,0.00029546,0.001641693,0.006893899,46:22.8,202.6,420.7,07:00.7,5
-0.045664594,-0.020745426,1.010610819,-0.004468631,-0.034057979,0.356739253,43:00.3,211.6,382,0.018304666,-0.047521502,0.960409313,-0.001213256,0.00126099,0.006902414,46:23.9,203.2,421.8,07:01.8,5
-0.103424132,0.083035059,1.066417456,0.136030376,-0.036196005,0.313367844,43:00.8,212.1,383,0.018547113,-0.047883341,0.961384088,-0.001785884,3.17234E-05,0.00495893,46:24.9,203.7,422.8,07:02.8,5
-0.208576113,0.083520643,1.258450508,-0.117784135,-0.026116729,0.133773431,43:01.3,212.6,384,0.004152814,-0.059582792,0.942253888,-0.005885728,0.00437433,0.006011359,46:26.0,204.2,423.9,07:03.9,5
0.10716109,-0.051139891,1.064467788,-0.020961992,-0.03527971,-0.145391986,43:01.9,213.1,385,0.012122296,-0.056688087,0.959312677,0.004297338,6.74976E-05,0.003240484,46:27.1,204.7,425,07:05.0,5
0.094311461,-0.039319821,0.78056103,0.074638411,0.064291328,-1.194553018,43:02.4,213.7,386,0.016849992,0.019222914,0.972350419,-0.00742368,-0.002071665,-0.029880268,46:28.1,205.3,426,07:06.0,5
0.37942785,0.109742239,0.935795903,0.107014269,-0.012066828,-1.206464887,43:02.9,214.2,387,-0.010667287,0.042852886,0.970766425,0.030006725,-0.007276052,-0.05989526,46:29.2,205.8,427.1,07:07.1,5
0.065702841,0.053899955,1.006711721,0.005916074,0.051463157,-0.175935239,43:03.5,214.8,388,0.051277308,0.016752688,0.971863031,-0.000994686,0.007842862,-0.058520813,46:30.2,206.4,428.1,07:08.1,5
-0.024436731,-0.019056847,0.792502105,0.098462164,-0.05055134,-0.010696191,43:04.0,215.3,389,-0.009738527,0.008823566,0.917031258,-0.022833087,0.009541078,-0.045088965,46:31.3,206.9,429.2,07:09.2,5
-0.022955714,-0.002412259,0.955291629,-0.00110887,0.005037398,0.029926348,43:04.5,215.8,390,-0.031303724,-0.057396098,0.9874596,-0.022374939,0.002516128,-0.069676291,46:32.4,207.4,430.3,07:10.3,5
-0.003455699,0.045402214,0.87414062,0.034626745,-0.037723169,-0.023218928,43:05.0,216.3,391,-0.01675326,-0.008370838,0.912766546,0.009848204,-0.023445644,-0.029511899,46:33.4,207.9,431.3,07:11.3,5
-0.003702535,0.145918339,1.280627012,-0.38198334,0.068872817,-0.080029398,43:05.6,216.9,392,0.034063651,-0.035701434,0.923611045,-0.047878563,0.00495959,0.154358532,46:34.5,208.5,432.4,07:12.4,5
-0.03579117,0.043945454,0.907770753,0.031041786,-0.01426642,-0.028534381,43:06.1,217.4,393,-0.02762652,0.024643445,0.906430393,0.026799712,0.011220958,-0.017294601,46:35.5,209,433.4,07:13.4,5
-0.032335471,0.083763435,0.964064717,-0.015994836,-0.009990362,0.029497817,43:06.6,217.9,394,0.194320396,0.007800696,0.885350674,0.085442781,0.055355975,-1.224058867,46:36.6,209.5,434.5,07:14.5,3
-0.00172785,0.003156303,1.038148642,-0.0229332,-0.002915573,-0.052979656,43:07.1,218.4,395,0.126071878,-0.060185861,0.885838062,0.07689066,0.018856774,-0.229264837,46:37.7,210,435.5,07:15.5,3
-0.012835453,0.033262581,0.930678308,0.002112277,-0.01299485,0.35660547,43:07.7,219,396,-0.000281953,-0.050054375,0.915812761,-0.029063622,0.048559517,-0.022318202,46:38.7,210.6,436.6,07:16.6,5
0.000727338,0.033262581,0.843434811,-0.037593964,0.024573363,0.02460023,43:08.2,219.5,397,0.100666385,-0.023113798,0.532477602,0.247505613,-0.036503469,0.048389448,46:39.8,211.1,437.7,07:17.7,5
-0.02270888,-0.025087493,1.000862956,-0.008272432,0.034347206,-0.098489113,43:08.8,220.1,398,-0.012035349,0.027072155,1.043509901,-0.043113522,0.008547843,-0.011475345,46:40.8,211.7,438.7,07:18.7,5
0.072248884,0.000728378,0.851964235,0.050676063,-0.002915573,-0.161408231,43:09.3,220.6,399,0.033699982,-0.039802275,0.599616081,-0.218737284,-0.025813325,-0.016056834,46:41.9,212.2,439.8,07:19.8,5
-0.123170987,0.046858966,0.977468073,-0.089212075,-0.164184004,0.663565278,43:09.8,221.1,400,-0.002360303,-0.002448271,1.028766274,-0.009384235,-0.057212498,0.007995707,46:42.9,212.7,440.8,07:20.8,5
-0.124651998,-0.081534348,0.869510353,-0.11150866,-0.066445559,1.029778957,43:10.3,221.6,401,-0.065288031,-0.003944194,0.942984968,0.03597251,-0.018727988,-0.028808925,46:44.0,213.2,441.9,07:21.9,5
-0.058746886,0.043702662,0.864149034,-0.381816506,-0.114703916,0.824222863,43:10.9,222.2,402,-0.046405101,-0.052104792,1.003543615,0.016653441,0.0020206,0.004565983,46:45.1,213.8,443,07:23.0,5
0.248264626,-1.319505692,1.468029857,1.172530055,0.067639366,0.132417947,43:11.4,222.7,403,0.054186663,-0.004816685,0.96016559,0.001427045,-0.005961067,-0.018021664,46:46.1,214.3,444,07:24.0,5
0.370214909,0.013353592,1.525054932,0.810286999,0.181260288,-0.031599369,43:11.9,223.2,404,0.021126727,-0.062718732,1.032909095,0.003565073,-0.015124047,0.060627238,46:47.2,214.8,445.1,07:25.1,5
0.130920798,0.039817981,0.824670136,-0.033928774,-0.063696668,-0.046260137,43:12.5,223.8,405,0.025571461,0.004324854,0.944325268,-0.055325275,-0.012912784,-0.088649734,46:48.2,215.4,446.1,07:26.1,5
0.167287678,-0.094560549,0.843922138,0.146581903,-0.038345758,-0.049009029,43:13.0,224.3,406,0.041458253,-0.048726066,1.000497431,-0.038984628,-0.013829079,-0.159968249,46:49.3,215.9,447.2,07:27.2,5
0.116616488,0.093960725,0.859518766,-0.052254729,-0.006886197,-0.127810642,43:13.5,224.8,407,-0.203762829,-0.106983684,0.905699313,-0.00340173,-0.060407555,1.26976186,46:50.4,216.4,448.3,07:28.3,2
0.056974791,-0.095766686,1.18753469,-0.058974251,0.056949221,-0.100627139,43:14.1,225.4,408,-0.232766017,0.009596574,0.959312677,-0.020658672,-0.125006549,1.42553246,46:51.4,217,449.3,07:29.3,2
0.072248884,-0.011337617,0.937501729,-0.164959371,0.024573363,0.001387353,43:14.6,225.9,409,-0.215857767,-0.036183882,0.903140515,-0.016535331,-0.079344379,1.553814173,46:52.5,217.5,450.4,07:30.4,2
0.031275522,-0.051622342,0.983073056,-0.033317909,-0.013605716,0.140359193,43:15.1,226.4,410,-0.263497055,-0.089736033,0.890468299,-0.042497104,-0.114774562,1.548316419,46:53.5,218,451.4,07:31.4,2
0.029820848,0.104400806,0.890224576,-0.006439839,-0.016049176,0.073164023,43:15.6,226.9,411,-0.216351442,0.000654787,1.006467998,-0.015160885,-0.102557261,1.585426509,46:54.6,218.5,452.5,07:32.5,2
-0.042208895,-0.092871971,1.013535261,0.008831792,-0.003221006,0.017880715,43:16.2,227.5,412,-0.048379786,-0.104450814,0.950417727,-0.023407567,-0.046968519,0.414703251,46:55.7,219.1,453.5,07:33.5,5
0.07952226,0.289165944,0.675040305,-0.546750128,0.027627688,-0.150718093,43:16.7,228,413,-0.024337454,-0.150524959,0.991236955,0.011259038,0.026029877,-0.33711917,46:56.7,219.6,454.6,07:34.6,4
0.052125871,-0.070920415,1.210929632,-0.448400855,0.064279601,0.06339018,43:17.2,228.5,414,0.004242804,-0.053190311,0.964552134,0.003220217,-0.001403186,-0.001348823,46:57.8,220.1,455.7,07:35.7,4
-0.114284903,0.07696525,0.633368134,0.663984776,0.023046199,-0.155299574,43:17.7,229,415,0.004606472,-0.001160696,0.971131951,0.008118849,-0.000235848,-0.054619796,46:58.8,220.6,456.7,07:36.7,5
-0.120455794,-0.142564505,0.750342548,0.543949723,-0.038651191,-0.151939824,43:18.3,229.6,416,0.05370177,0.033626772,0.982829362,-0.009495528,0.027518519,-0.551266611,46:59.9,221.2,457.8,07:37.8,5
0.424280345,0.195448026,0.88778764,-0.159767017,0.125366122,-1.07709527,43:18.8,230.1,417,0.15468049,-0.001176362,0.985753775,-0.053935977,0.040041257,-0.518127188,47:00.9,221.7,458.8,07:38.8,5
0.462101907,-0.274032623,1.160484314,0.287691772,0.049924269,-1.056020379,43:19.4,230.7,418,0.093285116,-0.075744936,0.874384284,0.017229829,-0.011882291,-0.098920895,47:02.0,222.3,459.9,07:39.9,5
0.137224376,-0.002653485,0.809804618,-0.033623341,0.111316226,-0.760056138,43:19.9,231.2,419,-0.086370025,-0.012380008,1.011341929,-0.039580638,-0.037996779,0.196737885,47:03.0,222.8,460.9,07:40.9,5
-0.142671004,-0.056446858,0.83588016,0.07297264,-0.111649588,0.892334342,43:20.4,231.7,420,0.001834214,-0.00707778,0.977102488,0.02422549,-0.029475713,0.044528155,47:04.1,223.3,462,07:42.0,5
-0.204873592,0.382398307,1.014997482,0.062587932,-0.199003309,1.247857928,43:21.0,232.3,421,-0.004773282,0.006699513,1.00585869,0.005554987,0.018251271,0.038887745,47:05.2,223.9,463.1,07:43.1,5
-0.274234384,0.118482776,1.154148221,0.19728373,-0.131197274,0.26069963,43:21.5,232.8,422,-0.021602003,-0.117115177,0.969669789,0.025194079,-0.001109418,0.057755144,47:06.2,224.4,464.1,07:44.1,5
0.281237245,0.015781516,0.836611271,-0.042480886,0.282663941,-1.192243338,43:22.0,233.3,423,0.002909351,-0.108672269,0.949808478,0.004732372,0.00312704,0.009375886,47:07.3,224.9,465.2,07:45.2,5
0.208988383,0.070409842,0.841728926,-0.052560166,0.099404357,-0.95644933,43:22.5,233.8,424,0.00474137,-0.048727633,0.967963874,0.00756471,0.040030628,-0.011925211,47:08.3,225.4,466.2,07:46.2,5
0.082916506,0.22142683,0.894123733,0.154523149,0.027933121,-0.505936205,43:23.1,234.4,425,0.008970499,-0.030032624,0.96357739,0.004221074,-0.000748854,0.005615673,47:09.4,226,467.3,07:47.3,5
-0.021968372,-0.006030648,0.778855085,-0.124031395,0.178205967,0.315677524,43:23.6,234.9,426,0.008243161,-0.048607018,0.957484931,0.001783652,-0.000111911,0.010820399,47:10.5,226.5,468.4,07:48.4,5
-0.308791399,-0.305633187,1.223601937,-0.393117547,-0.176706731,1.226477623,43:24.1,235.4,427,0.001697121,-0.056808697,0.954926103,0.002508665,-0.001691666,0.006614426,47:11.5,227,469.4,07:49.4,5
-0.073803857,0.158543542,0.806392908,-0.084019721,-0.092712767,0.923793912,43:24.7,236,428,0.007637047,-0.05198418,0.962358862,0.001086658,-0.000133741,0.007288,47:12.6,227.6,470.5,07:50.5,5
0.033215091,-0.048968859,1.125392079,0.144443884,0.182787448,0.059724983,43:25.2,236.5,429,0.006061148,-0.045591695,0.962237,0.002068833,-0.001974762,0.008244723,47:13.6,228.1,471.5,07:51.5,5
0.245840147,0.217784941,1.085669398,0.059228182,0.125366122,-1.374281168,43:25.8,237.1,430,0.003749132,-0.057049926,0.956266403,0.001138644,-0.000735586,0.005969474,47:14.7,228.7,472.6,07:52.6,5
0.100130163,0.082306683,1.017678142,-0.062028576,0.066417634,-0.908801854,43:26.3,237.6,431,0.005576256,-0.054878891,0.961384058,-0.000402836,-0.006279929,0.005182645,47:15.8,229.2,473.7,07:53.7,5
-0.100708947,-0.112652488,0.88778764,0.093131199,0.046869945,0.673644602,43:26.9,238.1,432,0.011152512,-0.019418685,0.967476487,0.000153873,0.000862311,0.014112284,47:16.8,229.7,474.7,07:54.7,5
-0.324342042,0.014081969,0.621670663,-0.073940448,-0.133335292,1.296421647,43:27.4,238.7,433,0.017213659,-0.001190463,0.990505844,0.004800733,-0.007338226,0.109007861,47:17.9,230.3,475.8,07:55.8,5
-0.136006445,0.160243094,1.134408832,0.1905642,-0.173346967,1.44272387,43:27.9,239.2,434,-0.02900319,-0.035580819,1.051064491,-0.010514172,0.008211726,0.11018974,47:19.0,230.8,476.8,07:56.8,5
-0.088614002,0.02913511,0.909232914,-0.073024146,-0.086909547,-0.366353542,43:28.4,239.7,435,-0.125022251,0.01251165,1.07007283,-0.042126449,-0.034396125,0.681501448,47:20.0,231.3,477.9,07:57.9,5
0.318816394,-0.163309932,1.016946912,-0.058668815,0.191339582,-1.22461915,43:29.0,240.2,436,0.01601122,-0.030876915,0.927144676,0.036064304,0.006531847,-0.430120558,47:21.1,231.8,478.9,07:58.9,5
-0.060721572,0.170683175,0.961384058,0.118176669,0.007163703,-0.531287134,43:29.5,240.8,437,0.046064725,-0.060065253,0.971863002,-0.086832736,0.046982715,-0.269828163,47:22.1,232.4,480,08:00.0,5
-0.074050695,0.153202116,1.001350403,-0.000636615,-0.045676142,0.217022792,43:30.0,241.3,438,-0.014439885,-0.143891245,0.916178316,0.007818313,0.002035748,-0.049629621,47:23.2,232.9,481.1,08:01.1,5
-0.070101328,0.082792267,0.83514905,0.031128377,-0.059726045,0.404252976,43:30.5,241.8,439,-0.008886083,-0.054155214,0.959312648,0.004257014,0.001631485,0.006254842,47:24.2,233.4,482.1,08:02.1,5
-0.257943243,0.231866911,0.642141223,0.043956548,-0.01299485,0.22588034,43:31.1,242.4,440,-0.00851583,-0.05524073,0.96150592,0.00082898,7.53625E-05,0.006975281,47:25.3,234,483.2,08:03.2,5
-0.090835519,0.102215677,1.150249124,-0.021406036,-0.093629062,0.365463018,43:31.6,242.9,441,-0.018636092,-0.012771656,0.969669759,-0.004575636,-0.009694108,0.273413084,47:26.3,234.5,484.2,08:04.2,5
0.171894163,-0.034254078,0.82905668,-0.135943264,-0.041400082,0.126920164,43:32.2,243.5,442,-0.021191736,0.054506933,0.965283245,-0.030384693,-0.052454673,0.127416313,47:27.4,235.1,485.3,08:05.3,5
0.019395674,-0.104209587,0.942132056,-0.00399638,0.001665916,-0.007470193,43:32.7,244,443,0.183774009,-0.030032625,1.038148582,0.022455148,0.070329241,-0.79407388,47:28.5,235.6,486.4,08:06.4,5
0.063763276,-0.04414434,0.972106695,0.006280959,-0.000464178,-0.002239555,43:33.3,244.6,444,0.105221529,0.007320594,1.078358591,0.094231814,0.017642112,-0.078598001,47:29.5,236.2,487.4,08:07.4,5
0.073703557,0.122610249,0.977711737,-0.008074373,0.005033609,-0.001323258,43:33.8,245.1,445,0.016607545,-0.060909537,0.972716004,-0.018620502,-0.012389159,-0.039962916,47:30.6,236.7,488.5,08:08.5,5
0.064733058,0.073566154,1.024014115,-0.01143413,0.008087936,-0.012929698,43:34.4,245.7,446,-0.041839827,0.00123903,0.936527014,-0.06580985,-0.000935435,0.526003748,47:31.6,237.3,489.5,08:09.5,5
0.109343104,0.074051738,0.992577255,0.004753798,-0.005045667,-0.041640364,43:34.9,246.2,447,-0.07145892,-0.077237701,0.816993684,0.10767588,-0.014832616,0.141922213,47:32.7,237.8,490.6,08:10.6,5
0.116131596,0.002427926,0.938720286,0.016971104,0.012974858,0.030747168,43:35.5,246.8,448,0.16571179,-0.056205634,0.864636421,-0.058326747,0.044115877,-1.278644979,47:33.8,238.4,491.7,08:11.7,5
0.117101371,-0.077915959,0.926047981,-0.045337152,0.028551921,0.09855321,43:36.0,247.3,449,0.141830862,-0.056729586,0.860859126,-0.031906826,0.047017488,-1.325681567,47:34.8,238.9,492.7,08:12.7,5
-0.055784855,0.068953097,0.894123733,-0.018459082,0.022443268,0.017613564,43:36.6,247.9,450,0.218322545,-0.025811172,0.973203361,0.032386743,0.008838409,-0.953053743,47:35.9,239.5,493.8,08:13.8,5
0.004121581,-0.010855165,0.934333682,0.020941727,-0.04383561,0.005701692,43:37.1,248.4,451,-0.088860837,-0.035822045,1.036564529,-0.072805461,0.018456008,-0.131978519,47:36.9,240,494.8,08:14.8,5
0.122677632,0.012625214,0.898266554,0.072559841,-0.006878262,0.018529862,43:37.7,248.9,452,-0.007927273,-0.003256511,0.963455468,-0.003500033,-0.012860523,-0.002269197,47:38.0,240.5,495.9,08:15.9,5
0,0.055356707,0.99160248,0.018803701,-0.003823937,-0.051719639,43:38.2,249.5,453,0.053216876,-0.074418189,0.848674297,0.018333115,-0.012105727,-0.255601153,47:39.1,241.1,497,08:17.0,5
0.063763276,-0.090942159,0.883157432,0.002004907,0.01328029,-0.085317224,43:38.7,250,454,-0.035667751,-0.036063272,0.920077443,-0.02412202,-0.021268706,0.190635916,47:40.1,241.6,498,08:18.0,5
0.24365814,0.05948418,0.890468299,-0.073436953,0.047488745,-0.026674166,43:39.2,250.5,455,0.008728053,-0.162345029,0.961384088,0.017264102,-0.020810556,0.146500893,47:41.2,242.1,499.1,08:19.1,5
0.176015735,0.037147261,1.010367155,-0.020291675,-0.007489128,0.037466686,43:39.8,251.1,456,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,242.7,15,00:15.0,
0.225232258,-0.086117648,1.016946912,-0.01723735,0.030689949,0.008756018,43:40.3,251.6,457,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,243.2,15,00:15.0,
0.05164098,-0.000964904,0.882669985,-0.017542783,-0.001685908,-0.00162869,43:40.8,252.1,458,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,243.7,15,00:15.0,
0.085583411,-0.000964904,0.937014401,-0.063052244,0.018778078,0.02158419,43:41.3,252.6,459,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,244.2,15,00:15.0,
0.039518684,-0.090218484,1.02498889,0.056066476,-0.061550699,0.031358033,43:41.9,253.2,460,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,244.8,15,00:15.0,
-0.00740507,0.032534208,0.844896972,-0.049002342,0.03313341,0.023111355,43:42.4,253.7,461,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,245.3,15,00:15.0,
0.045822278,0.047344554,0.88364476,0.084777139,-0.03222917,-0.006515612,43:43.0,254.3,462,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,245.9,15,00:15.0,
-0.053810168,0.047587346,0.791771054,0.027966678,-0.027036816,-0.110362701,43:43.5,254.8,463,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,246.4,15,00:15.0,
0.063035935,-0.068990611,1.078602314,-0.019069947,0.004117312,-0.057828292,43:44.1,255.4,464,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,247,15,00:15.0,
0.009697837,0.025736013,1.051795602,0.030104704,0.017250914,-0.045305554,43:44.6,255.9,465,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,247.5,15,00:15.0,
0.24365814,-0.027499752,1.08103919,-0.033425279,0.039547496,-0.086233526,43:45.2,256.5,466,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,248.1,15,00:15.0,
-0.058500048,0.058027428,0.933358967,-0.047475182,0.057262588,-0.066074975,43:45.7,257,467,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,248.6,15,00:15.0,
-0.136500105,0.081821099,1.020602345,-0.024262302,0.102161184,-0.045916419,43:46.3,257.5,468,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,249.1,15,00:15.0,
0.240263894,-0.027017301,0.929459751,0.046598069,0.040158361,0.049683992,43:46.8,258.1,469,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,249.7,15,00:15.0,
0.002182013,0.081092723,1.239198446,-0.01937538,-0.000769611,0.132456228,43:47.3,258.6,470,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,250.2,15,00:15.0,
-0.087626651,0.051957611,0.837098718,0.195343763,0.036798604,0.096109748,43:47.8,259.1,471,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,250.7,15,00:15.0,
0.305724323,-0.555543244,1.253576636,0.59362793,-0.125691548,0.157501712,43:48.4,259.6,472,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,251.2,15,00:15.0,
-0.078246906,-0.040284727,0.948955536,0.025217786,-0.036505226,0.148338735,43:48.9,260.2,473,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,251.8,15,00:15.0,
0.245355263,-0.147389024,0.769838333,0.074697874,0.071923353,-0.054773964,43:49.4,260.7,474,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,252.3,15,00:15.0,
0.078067586,-0.03401285,1.032787204,0.14647454,-0.016041242,-0.237117246,43:49.9,261.2,475,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,252.8,15,00:15.0,
-0.090341851,0.033019789,1.148543239,0.023690619,-0.003213071,-0.015067725,43:50.5,261.7,476,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,253.3,15,00:15.0,
-0.132550746,-0.012061295,1.033274651,-0.009906966,0.045350716,-0.102421455,43:51.0,262.3,477,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,253.9,15,00:15.0,
-0.0533165,-0.064889766,1.112232447,-0.031287249,-0.070713684,0.003258231,43:51.6,262.9,478,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,254.5,15,00:15.0,
-0.087873489,-0.040284727,1.271122813,0.006891824,-0.042613879,0.101912968,43:52.1,263.4,479,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,255,15,00:15.0,
-0.106139332,0.218998894,0.86999774,-0.332138389,-0.01237605,0.020667892,43:52.6,263.9,480,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,255.5,15,00:15.0,
-0.005183549,-0.151489854,0.678939462,0.052401289,0.063371241,0.533489287,43:53.1,264.4,481,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,256,15,00:15.0,
-0.458620638,-0.04052595,1.279895782,0.284530103,-0.147682697,1.340747714,43:53.7,265,482,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,256.6,15,00:15.0,
-0.16069001,-0.106863067,0.950905144,0.31873855,-0.02642595,0.9082551,43:54.2,265.5,483,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,257.1,15,00:15.0,
0.338939399,-0.044868015,0.865854919,-0.039533932,0.06795273,-1.028493166,43:54.7,266,484,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,257.6,15,00:15.0,
0.381609887,0.071138225,1.114669323,0.016971104,0.034966007,-1.135089159,43:55.2,266.5,485,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,258.1,15,00:15.0,
0.244385481,-0.112170041,0.94578743,0.017887399,0.051153935,-0.778343856,43:55.8,267.1,486,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,258.7,15,00:15.0,
-0.120208964,-0.013267424,1.044484735,0.009946153,0.017250914,1.477886915,43:56.3,267.6,487,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,259.2,15,00:15.0,
-0.222152084,0.067253545,1.005736828,-0.086570553,-0.027647682,1.501405239,43:56.8,268.1,488,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,259.7,15,00:15.0,
0.241718575,-0.083946615,1.009879708,-0.026705761,-0.019401001,-0.650673032,43:57.4,268.7,489,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,260.3,15,00:15.0,
0.268145174,-0.222651497,0.754729152,-0.061830513,0.070396192,-1.480838895,43:58.0,269.2,490,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,260.8,15,00:15.0,
0.36245662,-0.014232328,0.889737189,-0.031592682,0.10277205,-0.873944283,43:58.5,269.8,491,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,261.4,15,00:15.0,
-0.312740743,0.018452236,1.009879708,-0.150405973,-0.089039639,1.478497744,43:59.1,270.4,492,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,262,15,00:15.0,
-0.256215394,0.150531396,1.093955159,-0.073131517,-0.080487527,1.740558982,43:59.6,270.9,493,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,262.5,15,00:15.0,
