acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
-0.025177237,-0.132674232,0.946274877,-0.00570393,1.37E-06,0.001866993,58:06.5,168.3,248,-0.153284937,-0.028102816,0.95261097,-0.017160917,-0.035260137,0.774182975,00:18.5,132,283.9,04:43.9,2,
-0.031841796,-0.140634701,0.950174034,0.003088877,-0.000859199,0.002680428,58:07.0,168.8,249,0.145709991,-0.10384775,0.877796024,0.06438959,0.054078907,-1.020691782,00:19.5,132.5,285,04:45.0,3,
-0.024189893,-0.121095404,0.945543826,-0.002729863,0.002442449,0.000504132,58:07.6,169.3,250,0.295420364,-0.040405339,0.982951254,-0.009372383,0.110889379,-1.397748351,00:20.6,133,286,04:46.0,3,
-0.059487391,-0.164274842,0.908745527,0.003622301,0.005104093,-0.007312122,58:08.1,169.8,251,0.31505847,-0.029272127,0.893392652,0.014451362,0.067365224,-1.192344964,00:21.6,133.5,287.1,04:47.1,3,
-0.026164578,-0.182125553,0.948468089,-0.012054142,0.001414719,1.80E-05,58:08.6,170.4,252,0.246688716,0.029256505,0.900338024,0.007426407,0.065227194,-1.612773001,00:22.7,134.1,288.2,04:48.3,3,
-0.028632935,-0.17151162,0.935308516,0.008725084,-0.001574864,0.00330046,58:09.1,170.9,253,0.300148055,-0.08828868,0.885228783,-0.045413435,0.090425387,-1.72013253,00:23.8,134.6,289.2,04:49.3,3,
-0.028879769,-0.135810181,0.949686646,0.000757717,-0.000666898,0.004366414,58:09.7,171.4,254,0.332514569,-0.114823531,0.998182297,0.016131237,0.063241883,-1.537178397,00:24.8,135.1,290.3,04:50.4,2,
-0.025424073,-0.139911011,0.950174034,0.000406921,0.002027742,0.004821476,58:10.2,172,255,0.089329503,-0.066578347,0.911426216,0.041482147,0.121884947,-0.100881517,00:25.9,135.7,291.3,04:51.4,2,
-0.030360786,-0.141358376,0.950417697,0.000643186,0.000193689,0.004360471,58:10.8,172.5,256,-0.161430515,-0.013835238,0.994039446,0.023003474,-0.067177845,1.362293541,00:26.9,136.2,292.4,04:52.5,5,
-0.028632935,-0.141117156,0.949686646,-0.000889845,-0.001319311,0.002148367,58:11.3,173,257,-0.037854344,-0.133277308,0.91374135,0.066680342,0.014830813,0.331305683,00:28.0,136.7,293.5,04:53.6,3,
-0.028386101,-0.138946116,0.951879859,0.004484639,0.002313114,0.002927188,58:11.8,173.6,258,0.185713567,-0.016282749,0.951758057,-0.065724704,0.127840884,-0.759088807,00:29.1,137.3,294.5,04:54.6,2,
-0.028879769,-0.140152246,0.948955536,0.00528653,0.000154109,0.004906481,58:12.3,174.1,259,-0.196234345,0.071355192,0.914959788,-0.059005182,-0.033122109,1.008144379,00:30.1,137.8,295.6,04:55.7,2,
-0.025424073,-0.145218,0.952854693,-0.002861485,0.002225833,0.003531653,58:12.9,174.6,260,-0.107620344,-0.230129503,0.338302821,-0.489970613,-0.074813664,0.683469489,00:31.2,138.3,296.6,04:56.7,5,
-0.029620279,-0.149077609,0.95261097,0.000542231,-0.003748355,0.001097345,58:13.4,175.2,261,-0.086438242,0.299715027,1.212513685,-0.1147466,-0.384064191,-0.253445089,00:32.2,138.9,297.7,04:57.8,5,
-0.023449387,-0.137257531,0.950417697,-0.00333935,-0.001846857,0.005555164,58:13.9,175.7,262,-0.123541243,-0.040887788,1.040463686,-0.034723293,-0.020904806,0.078712888,00:33.3,139.4,298.7,04:58.8,4,
-0.030113949,-0.141599596,0.951148808,0.003257401,0.003233989,0.001796694,58:14.4,176.2,263,-0.021474701,-0.237245675,0.927144647,-0.041137379,-0.02686074,0.019458958,00:34.4,139.9,299.8,04:59.9,4,
-0.027151922,-0.146424115,0.947249651,-9.89E-05,0.001665076,0.003558793,58:15.0,176.7,264,0.005649698,-0.224098854,0.938354731,-0.004577387,0.014227503,0.013848981,00:35.5,140.4,301,05:01.1,5,
-0.027151922,-0.147630244,0.950417697,0.004709139,-0.00017203,-0.000158369,58:15.5,177.3,265,-0.008639248,-0.117356397,0.959434479,-0.015839668,0.001843962,0.001695283,00:36.5,141,302,05:02.1,5,
-0.039493702,-0.139187351,0.957728624,0.004297309,-0.006707269,-0.000498814,58:16.1,177.8,266,-0.013452543,-0.068869995,0.972715974,-0.00339409,0.013433345,-0.018295883,00:37.6,141.5,303.1,05:03.2,1,
-0.011601276,-0.175853685,0.96016556,-0.000579707,0.003615634,0.001311366,58:16.6,178.4,267,-0.003091018,0.028605679,0.959678173,-0.004597411,-0.007799352,0.006925348,00:38.6,142.1,304.1,05:04.2,1,
-0.038506363,-0.14208205,0.960896671,0.006535769,-0.008019716,0.001333267,58:17.1,178.9,268,-0.040794911,-0.062477505,1.024014115,-0.011622362,-0.042313239,0.028458348,00:39.7,142.6,305.2,05:05.3,1,
-0.023943057,-0.137257531,0.962602496,-0.003044344,-0.000946469,-0.00022781,58:17.7,179.4,269,-0.017936952,-0.147871476,1.123442471,0.200653307,-0.048880041,-0.028046686,00:40.8,143.1,306.2,05:06.3,1,
-0.040234212,-0.17151162,0.969426036,0.00670708,-0.010988828,-0.001416367,58:18.2,180,270,0.012464016,-0.115064751,0.996720165,0.000235744,-0.034872398,0.032605627,00:41.9,143.7,307.3,05:07.4,5,
-0.025917742,-0.095766686,0.956510127,-0.015327498,-0.004197557,0.007616417,58:18.7,180.5,271,-0.034680411,-0.442287676,1.221164882,0.677784283,-0.051560733,-0.017461387,00:43.0,144.2,308.4,05:08.5,5,
-0.019253181,-0.179713294,0.913863182,0.006052785,-0.072003603,-0.00246286,58:19.3,181,272,-0.044307001,-0.178748392,0.977833599,-0.017838549,-0.029111437,0.058133189,00:44.0,144.7,309.5,05:09.6,5,
-0.027398758,-0.096731581,0.957972288,0.002557836,0.005375283,-0.018644881,58:19.8,181.5,273,0.050065082,-0.281510636,0.887543917,-0.000734322,0.010594805,0.022703006,00:45.1,145.2,310.5,05:10.6,5,
-0.033075977,-0.082258031,0.961627781,0.008241363,-0.015882872,-0.059343603,58:20.3,182.1,274,-0.009009501,-0.141961437,0.930678248,0.00689074,0.011657721,-0.022838954,00:46.1,145.8,311.6,05:11.7,4,
0.004121581,-0.086600095,0.96016556,0.005089849,-0.040470108,-0.073589355,58:20.8,182.6,275,-0.010911251,-0.029188334,0.971253783,0.013826475,0.002151182,-0.108751061,00:47.2,146.3,312.6,05:12.7,4,
-0.062943093,-0.181643113,1.132459283,0.040214598,0.012675166,-0.065037243,58:21.4,183.2,276,0.016728769,-0.076726265,0.908014476,0.007259674,0.009481564,-0.065532343,00:48.3,146.9,313.7,05:13.8,1,
0.020607902,-0.096490361,0.84952718,-0.021177359,-0.029474534,-0.103827178,58:22.0,183.7,277,-0.0283861,-0.128211565,0.923732907,-0.056395482,0.006409161,0.064156033,00:49.3,147.4,314.8,05:14.9,1,
0.066430181,-0.083464161,0.810048282,-0.005905725,-0.017562665,-0.050987341,58:22.5,184.3,278,0.002829481,-0.063683637,0.949686617,-0.041707169,0.000893299,0.12771824,00:50.4,148,315.8,05:15.9,1,
0.043397821,-0.114341073,1.059593916,0.036943831,-0.018170958,-0.017564619,58:23.0,184.8,279,-0.01710139,-0.179681961,0.761674494,-0.147081424,0.015401348,0.06449369,00:51.4,148.5,316.9,05:17.0,1,
0.045337386,-0.09914384,0.906308532,-0.105693206,-0.009007979,0.094834581,58:23.6,185.3,280,-0.027784547,-0.221686587,0.962724417,-0.176861102,0.026091489,-0.016751387,00:52.5,149,317.9,05:18.0,5,
0.076612912,-0.17344141,0.903627872,-0.009787362,0.114692234,0.264960557,58:24.1,185.9,281,-0.038382944,-0.120854169,0.957241237,0.000487786,0.003221479,-0.020445881,00:53.6,149.6,319,05:19.1,4,
-0.211538151,-0.213726133,0.859518766,0.115134582,-0.037107781,1.085963488,58:24.6,186.4,282,-0.051835487,-0.017368265,0.940669805,0.001900805,-0.004114203,0.118511567,00:54.6,150.1,320.1,05:20.2,4,
-0.220671073,-0.086600095,0.924585879,-0.013452552,-0.095750846,1.113146901,58:25.1,186.9,283,-0.134772271,-0.120009888,0.989896595,-0.033223946,0.01360089,0.607967377,00:55.7,150.6,321.1,05:21.2,1,
-0.206354603,-0.043179438,0.976005912,-0.145094007,-0.056350037,0.826040268,58:25.7,187.4,284,-0.169699505,-0.108551653,0.889615357,-0.189910881,-0.035268329,0.422875181,00:56.7,151.1,322.2,05:22.3,1,
-0.193025485,0.008012155,0.936770737,-0.007649332,-0.010229709,0.457383096,58:26.2,188,285,-0.076642465,-0.095284233,0.950174034,0.003668666,-0.010396182,0.089956152,00:57.8,151.7,323.2,05:23.3,1,
-0.00172785,-0.078398421,0.853426337,0.071457714,0.060936093,-1.265562296,58:26.7,188.5,286,-0.069360819,-0.054275826,0.954926103,0.001413651,-0.001049245,0.001014398,00:58.8,152.2,324.3,05:24.4,5,
0.262084037,-0.168134451,0.975031078,-0.025058992,0.168753803,-1.36849308,58:27.3,189,287,-0.07022474,-0.055843793,0.955413491,-0.000541721,0.00239572,0.003546128,00:59.9,152.7,325.4,05:25.5,5,
0.204139471,-0.067543253,1.010854602,0.055269793,0.053911142,-1.069474578,58:27.8,189.6,288,-0.072322845,-0.057652989,0.953951329,-0.001443069,0.000196091,-0.006383558,01:01.0,153.3,326.5,05:26.6,5,
-0.167107731,-0.059100345,0.986728549,-0.015590582,-0.048714221,1.382843971,58:28.3,190.1,289,-0.066151954,-0.09612852,0.942010164,0.005195148,0.003880161,-0.063136293,01:02.1,153.8,327.5,05:27.6,5,
-0.341867387,-0.096972808,0.995501637,-0.054991391,-0.180355683,1.618637919,58:28.9,190.6,290,-0.075655125,-0.048968855,0.960287422,0.064828347,0.023574756,-0.101680719,01:03.1,154.3,328.6,05:28.7,5,
-0.266088814,0.07817921,0.93628329,0.075122908,-0.060015224,1.325422645,58:29.4,191.2,291,-0.055167768,0.01930201,0.955535352,-0.018253179,-0.010760411,0.160209308,01:04.2,154.9,329.7,05:29.8,5,
-0.22536096,0.006798192,0.861468375,0.087951079,-0.076508589,1.512958288,58:29.9,191.7,292,-0.049243711,0.038725417,0.961749643,0.01250948,0.039003702,-0.462706372,01:05.2,155.4,330.7,05:30.8,5,
-0.123170987,0.018209444,0.980392396,-0.023226399,-0.023668744,1.290908694,58:30.5,192.2,293,0.072491329,0.06106233,0.981001675,-0.006274626,0.079778954,-0.966975629,01:06.3,155.9,331.8,05:31.9,5,
0.084613629,0.004855852,0.937501729,-0.023837261,0.018175524,-0.634843946,58:31.0,192.7,294,-0.05492093,0.017940063,0.977102518,-0.181898378,0.034269496,0.064623058,01:07.5,156.4,332.9,05:33.0,5,
0.272509217,0.010197288,0.994526803,0.038165562,0.085676134,-1.431717634,58:31.5,193.3,295,-0.074420948,-0.067181413,0.918006033,0.046717938,-0.008185639,0.184047211,01:08.5,157,334,05:34.1,5,
0.263296247,0.032291412,0.944325268,-0.06873586,0.121717185,-1.456763148,58:32.0,193.8,296,-0.002886897,-0.094560549,0.942741275,0.008691575,0.013958226,0.038203136,01:09.6,157.5,335,05:35.1,5,
0.221838012,-0.023157686,0.92190516,0.003957108,0.107361853,-1.560304761,58:32.6,194.3,297,-0.003077851,-0.140272863,0.991846204,0.014036644,0.033200482,-0.028075744,01:10.6,158,336.1,05:36.2,5,
0.335302711,-0.062236279,0.983316779,0.007316865,0.048107922,-1.659570456,58:33.1,194.9,298,-0.016167736,-0.289229847,0.913985014,0.027781114,0.015179956,-0.004710147,01:11.7,158.6,337.2,05:37.3,4,
0.268145174,-0.131468117,0.943837881,0.025031954,0.146457225,-1.616199017,58:33.6,195.4,299,-0.030237368,-0.064769149,0.968938679,0.01693254,2.67052E-05,0.000438575,01:12.7,159.1,338.2,05:38.3,4,
0.32221064,-0.074538805,0.950661421,-0.018034041,0.083843537,-1.452792525,58:34.2,195.9,300,-0.016414571,-0.028102816,0.901190937,-0.001379143,-0.004990787,-0.112274792,01:13.8,159.6,339.3,05:39.4,1,
0.292632192,-0.095284224,0.873896897,0.031140611,0.043831866,-1.465620637,58:34.7,196.5,301,0.048974073,-0.076951059,0.908501804,0.015254142,0.003815015,-0.012194038,01:14.9,160.2,340.3,05:40.4,1,
0.233717859,0.033262581,0.922392607,-0.006122172,0.096366279,-1.35352695,58:35.2,197,302,0.013523616,-0.102521006,0.885106951,-0.007513383,-0.022351218,-0.013822346,01:15.9,160.7,341.4,05:41.5,1,
0.229596287,-0.006754325,0.938720286,-0.015285149,0.075596854,-1.401785254,58:35.7,197.5,303,-0.01315033,-0.038716755,0.995867193,0.004856637,-0.000360069,0.188221324,01:17.0,161.2,342.4,05:42.5,5,
0.178925082,-0.034977753,0.900947213,-0.010703661,0.147373527,-1.47111845,58:36.3,198,304,-0.069854489,-0.199373197,0.957241237,-0.004917206,-0.016700713,0.091704622,01:18.0,161.7,343.5,05:43.6,4,
0.296026438,-0.080569454,1.046434164,-0.054685958,0.180971116,-1.564580798,58:36.8,198.6,305,-0.06639879,-0.240381591,0.929703474,-0.060299072,-0.011215301,-0.013022177,01:19.1,162.3,344.6,05:44.7,4,
0.349122107,-0.08732377,1.016459584,0.050077431,0.079262048,-1.625056505,58:37.3,199.1,306,-0.024683565,-0.038957983,0.951758057,0.013364311,0.037979112,0.160289753,01:20.2,162.8,345.6,05:45.7,1,
0.324635088,-0.041249629,0.999888182,-0.003678709,0.054216575,-1.261286259,58:37.9,199.6,307,-0.007356276,-0.038234305,0.871338069,-0.010001283,-0.002643427,0.165940259,01:21.2,163.3,346.7,05:46.8,1,
-0.267323017,-0.100832425,1.054719925,0.103222713,-0.039551239,1.511125684,58:38.4,200.2,308,0.040652908,-0.13520712,0.915690899,-0.012292027,0.025303658,-0.380020536,01:22.3,163.9,347.7,05:47.8,1,
-0.301880002,-0.090218484,0.931653023,0.017701574,-0.160197124,1.68461144,58:38.9,200.7,309,-0.051341815,-0.186467618,0.970522702,-0.006641522,-0.033644836,0.271314528,01:23.3,164.4,348.8,05:48.9,1,
-0.22585462,0.05681346,1.020846009,0.03144604,-0.09513998,0.939966679,58:39.5,201.2,310,-0.185373567,0.01602431,0.959921867,-0.110794051,-0.077168986,1.311312616,01:24.4,164.9,349.9,05:50.0,2,
0.27032721,0.055599499,0.958947122,0.040609024,0.022757014,-1.485473752,58:40.0,201.7,311,-0.130576059,-0.134362821,1.070560247,-0.030465268,-0.018678641,0.224888779,01:25.5,165.4,351,05:51.1,2,
0.27153942,0.038604021,1.025720119,0.006095134,0.104307525,-1.505937815,58:40.5,202.3,312,0.176015737,-0.071372317,0.926291704,-0.047569495,-0.008599365,-0.119944677,01:26.6,166,352.1,05:52.2,5,
0.290692657,-0.014473554,1.160484314,-0.187854588,0.12660411,-1.557555914,58:41.0,202.8,313,-0.028431183,-0.069325819,0.974299997,-0.040613871,-0.011803046,0.065487338,01:27.7,166.5,353.1,05:53.2,5,
0.204381898,-0.086117648,0.88705653,-0.009481929,0.123855211,-1.605508804,58:41.6,203.3,314,0.027446013,-0.102400392,0.991115063,0.110422563,0.031110237,-0.278582498,01:28.7,167,354.2,05:54.3,3,
0.296511352,0.047101758,0.999644458,0.017090708,0.084759839,-1.449738145,58:42.1,203.9,315,0.41640085,0.02976796,0.987703323,0.226945102,-0.001723769,-0.962446123,01:29.8,167.6,355.2,05:55.3,3,
-0.047886115,0.005098644,0.859031379,0.041525319,0.018786389,0.319938421,58:42.6,204.4,316,0.333120689,-0.103968363,0.907161504,-0.016331978,0.062722515,-1.088742495,01:30.8,168.1,356.3,05:56.4,3,
-0.076272219,-0.03063569,0.823939025,0.029002585,-0.077119455,0.63819921,58:43.1,204.9,317,0.200502772,0.037879581,0.934333712,-0.076807639,0.077077847,-0.75169763,01:31.9,168.6,357.4,05:57.5,3,
-0.016784824,-0.047762729,0.916056454,0.04305248,-0.054212008,0.584443092,58:43.7,205.5,318,-0.027145006,0.110592015,0.990018457,-0.032519907,-0.028296407,-0.069666594,01:33.0,169.2,358.5,05:58.6,5,
0.046064727,-0.061995056,0.983316779,-0.062321775,-0.057571769,0.298252702,58:44.2,206,319,0.084977291,-0.010613939,0.943594187,-0.032061756,-0.041582727,0.025322948,01:34.1,169.7,359.5,05:59.6,5,
0.130435914,-0.193945616,1.031568766,-0.04552298,0.01176144,-0.099725999,58:44.8,206.5,320,-0.011279484,0.04770874,0.920077473,-0.072684297,-0.028449125,-0.098224543,01:35.1,170.2,360.6,06:00.7,5,
0.044367604,-0.168134451,0.957484901,-0.007220477,-0.010958679,0.016364107,58:45.3,207,321,0.052125873,0.031805847,1.026207447,-0.065048482,0.131597572,0.019672445,01:36.2,170.7,361.6,06:01.7,5,
0.086553194,-0.096490361,0.934333682,-0.001014195,-0.000269681,0.014352506,58:45.8,207.6,322,-0.033975698,-0.047389118,1.028888106,0.020014506,0.029583074,0.809521198,01:37.2,171.3,362.7,06:02.8,2,
0.080249593,-0.071402863,0.953829467,-0.006370641,0.001250898,0.005281527,58:46.3,208.1,323,-0.203392565,0.088967856,0.55964981,-0.181876451,0.054017689,0.975676537,01:38.3,171.8,363.8,06:03.9,2,
0.072491325,-0.054517049,0.957728624,-0.001704283,0.004151633,0.006907284,58:46.9,208.6,324,0.098675493,0.021487143,1.095051795,-0.148126151,0.069900183,-0.133960169,01:39.4,172.3,364.9,06:05.0,2,
0.076128013,-0.060547702,0.960896671,0.001600303,0.005469329,0.007908538,58:47.4,209.2,325,0.031319248,-0.075503709,0.995501608,-0.007627152,-0.008443286,-0.003235003,01:40.5,172.9,366,06:06.1,5,
0.064248167,-0.04052595,0.956510127,0.004779592,0.001423516,0.007975519,58:47.9,209.7,326,-0.032335469,-0.274635687,0.883157402,0.009171642,-0.020507876,0.043648905,01:41.6,173.4,367.1,06:07.2,4,
0.079037368,-0.046556596,0.945543826,-9.87E-05,0.00343274,0.007098994,58:48.4,210.2,327,-0.001185386,-0.127849724,0.926291704,0.012139916,0.001537542,0.000434275,01:42.7,173.9,368.2,06:08.3,4,
0.067399964,-0.049451306,0.962602496,0.001110822,-0.007325898,0.002138343,58:49.0,210.8,328,0.032972646,-0.042576369,0.920199305,-0.000468872,0.005257002,-0.048125427,01:43.7,174.5,369.2,06:09.3,1,
0.075885572,-0.059341572,0.953829467,0.00288064,0.002701981,0.007447221,58:49.5,211.3,329,-0.03974054,-0.078157188,0.904602706,0.015506113,-0.00797596,-0.038359117,01:44.8,175,370.3,06:10.4,1,
0.060853925,-0.049210083,0.958216012,-0.007915109,0.016809266,0.009515592,58:50.1,211.8,330,-0.028139263,-0.127246667,0.935917765,0.00771603,-0.00829765,0.009393073,01:45.8,175.5,371.3,06:11.4,1,
0.078794926,-0.062477503,0.962602496,2.06E-05,-0.000554369,0.001522219,58:50.6,212.4,331,-0.060721571,-0.026761172,0.950661451,-0.002974112,-0.020056805,0.020694081,01:46.9,176.1,372.4,06:12.5,1,
0.078794926,-0.068025701,0.956997514,-0.00298278,0.001256743,0.004499627,58:51.1,212.9,332,0.009926433,-0.087444387,1.04143849,-0.001905097,0.00376694,0.048793882,01:48.0,176.6,373.4,06:13.5,5,
0.072006434,-0.046074148,0.964795828,0.000185244,0.003281621,0.006431558,58:51.7,213.4,333,-0.026395043,-0.098420165,0.959068954,-0.014693551,0.009909815,-0.06924301,01:49.0,177.1,374.5,06:14.6,5,
0.091644555,-0.022192782,0.957484901,-0.003058612,0.001125664,0.004205939,58:52.2,213.9,334,0.069581982,-0.163189318,0.64981766,-0.113663431,0.04461905,-0.056934825,01:50.1,177.6,375.5,06:15.6,5,
0.069824427,-0.041973308,0.948711812,-0.006020226,0.008484591,0.006316734,58:52.7,214.5,335,-0.044901632,-0.184296582,0.930434585,-0.004623991,0.01560295,0.051493762,01:51.1,178.2,376.6,06:16.7,4,
0.079764709,-0.045832921,0.963333607,-0.002806477,0.001105643,0.004359913,58:53.2,215,336,0.007758269,-0.220239252,0.908745557,0.014297787,-0.011159839,0.021494392,01:52.2,178.7,377.7,06:17.8,4,
0.070066869,-0.042938206,0.955779076,-0.002707884,0.000167894,0.005191197,58:53.8,215.5,337,-0.014563302,-0.043650135,0.956022769,0.001107719,-0.001934088,-0.009132101,01:53.3,179.2,378.8,06:18.9,5,
0.069824427,-0.042938206,0.960652947,-0.00695809,-0.009861138,0.00271167,58:54.3,216.1,338,-0.095155139,-0.070437962,0.958459675,-0.024697782,-0.001510022,0.008300592,01:54.4,179.8,379.9,06:20.0,1,
0.079037368,-0.054517049,0.961871505,-0.000424929,0.008482978,0.005253322,58:54.8,216.6,339,-0.04307282,-0.067663861,0.946884066,0.039682698,-0.000330786,0.02931724,01:55.5,180.3,380.9,06:21.0,1,
0.072976224,-0.052828472,0.957484901,-0.00129652,0.001994887,0.003897215,58:55.4,217.2,340,-0.029373443,-0.051984183,0.983194947,-0.025275769,-0.010610549,0.037292453,01:56.5,180.9,382,06:22.1,1,
0.07467334,-0.051139891,0.957972288,0.000503071,0.001633143,0.00407771,58:55.9,217.7,341,-0.063574536,0.02318669,0.812607139,-0.005880797,0.004661082,0.011330678,01:57.6,181.4,383,06:23.1,1,
0.071279101,-0.051381115,0.960652947,0.001076803,-0.002315087,0.001559589,58:56.5,218.2,342,-0.043370137,-0.113014333,1.002568841,0.013957579,-0.02442627,-0.011498734,01:58.6,181.9,384.1,06:24.2,5,
0.009940282,-0.08708255,0.907283366,0.001993097,0.001350104,0.000643292,58:57.0,218.7,343,-0.101696292,-0.162345029,0.888884276,0.11259757,-0.024192088,-0.021194544,01:59.7,182.4,385.2,06:25.3,5,
0.069581978,-0.074780032,0.948955536,0.018791892,0.006847891,-0.052501984,58:57.5,219.3,344,-0.02009634,-0.105536334,0.859396935,-0.134497426,-0.02831543,0.001712902,02:00.8,183,386.2,06:26.3,5,
0.069097087,0.028892318,0.968451262,0.018181026,0.010513082,-0.288295984,58:58.0,219.8,345,0.015756113,-0.14196144,0.954316854,0.018524319,0.006045742,0.009959584,02:01.8,183.5,387.3,06:27.4,5,
0.134557486,0.067010745,0.968207598,0.031620063,0.016927168,-0.607473016,58:58.6,220.3,346,-0.050724726,-0.179592676,0.79761976,-0.021945503,-0.001437358,-0.004395749,02:02.9,184,388.3,06:28.4,5,
0.137466833,0.037390053,1.002568841,0.033758089,0.016927168,-0.818221569,58:59.1,220.8,347,-0.01925318,-0.068869993,0.97040087,0.009055907,0.032771094,0.038517534,02:03.9,184.5,389.4,06:29.5,5,
0.195168972,0.098330997,1.014510036,-0.025495838,0.100921139,-0.934591353,58:59.6,221.4,348,0.06558162,-0.052864487,0.861346513,-0.059055567,0.027884174,-0.017682068,02:05.0,185.1,390.5,06:30.6,5,
0.194684073,0.101244502,0.884619534,-0.026106704,0.023035821,-1.145950794,59:00.1,221.9,349,-0.155383036,-0.164154224,0.758262739,-0.084101044,-0.021290477,0.013930207,02:06.1,185.6,391.5,06:31.6,5,
0.119283393,0.012868007,0.944812715,-0.061536886,0.113138437,-1.040881872,59:00.7,222.4,350,-0.061585495,-0.187191293,0.950661421,-0.066844098,0.009405501,0.046764217,02:07.1,186.1,392.6,06:32.7,4,
0.020850349,-0.103244685,0.992577255,0.072853461,0.014483707,-0.834104061,59:01.2,223,351,-0.035297497,-0.213002466,0.965648741,0.000372509,0.002754528,-0.042975503,02:08.2,186.7,393.6,06:33.7,4,
0.163408548,-0.011096391,0.995501637,-0.017860021,0.065185525,-0.629464209,59:01.7,223.5,352,-0.017401914,-0.079122093,0.94444716,0.000496367,0.000963124,-0.000607751,02:09.2,187.2,394.7,06:34.8,5,
0.069097087,-0.050174985,0.958459735,0.048113421,0.037391152,-0.268137425,59:02.3,224,353,0.000512747,-0.031359367,0.949808449,0.006508328,0.003085048,0.006475974,02:10.3,187.7,395.8,06:35.9,1,
0.029335955,-0.087806232,0.984291553,0.041534938,-0.019862937,-0.114382155,59:02.8,224.6,354,-0.01972778,-0.023398913,0.998182327,-0.012428494,-0.002412739,0.033201326,02:11.4,188.3,396.8,06:36.9,1,
0.021577686,-0.075021252,1.019140244,0.023514412,-0.027193321,0.114997745,59:03.3,225.1,355,-0.005908363,-0.125678696,0.911182523,0.037509739,-0.021960427,0.060384827,02:12.4,188.8,397.9,06:38.0,1,
-0.043443073,-0.041249629,0.954560518,0.013740569,0.001517346,0.672412276,59:03.8,225.6,356,-0.10330072,-0.08322293,1.051064491,0.045909138,-0.03051254,0.024496499,02:13.5,189.3,398.9,06:39.0,1,
-0.196728006,-0.044868015,0.85293895,-0.004890822,-0.13073498,1.368493319,59:04.4,226.1,357,-0.029373441,-0.015174516,0.881207794,0.083171919,-0.057848762,-0.043309543,02:14.5,189.8,400,06:40.1,5,
-0.179943189,0.096145861,0.983560503,-0.079721816,-0.058958314,1.3663553,59:04.9,226.7,358,-0.009666097,-0.079725159,0.887178391,-0.074584033,0.017287664,-0.080877761,02:15.6,190.4,401.1,06:41.2,5,
-0.093550704,0.014810347,0.819796205,-0.014053799,-0.027804187,0.439672619,59:05.4,227.2,359,-0.037889272,-0.117718242,0.927144676,0.039342333,-0.002870888,0.074434735,02:16.7,190.9,402.2,06:42.3,5,
0.232263193,-0.02002175,1.111745,-0.03268519,0.123690397,-1.474168181,59:06.0,227.7,360,-0.080962091,-0.178627774,0.954316884,0.050411548,-0.01116146,0.009998196,02:17.8,191.4,403.3,06:43.4,5,
0.187168241,-0.000723678,1.000619292,-0.028409131,0.061382137,-1.518150449,59:06.5,228.3,361,-0.139215298,-0.414064273,0.857325554,1.105144139,-0.153078804,-0.001751214,02:18.8,192,404.3,06:44.4,5,
0.227656707,-0.029429559,1.00866127,0.032982826,0.067796223,-1.284494519,59:07.0,228.8,362,-0.017483803,-0.102400389,0.768376172,0.130813971,0.021170507,0.004968304,02:19.9,192.5,405.4,06:45.5,5,
-0.23251918,-0.11337617,0.870485127,0.045200132,-0.032996543,1.145527482,59:07.6,229.3,363,-0.053933592,0.037389342,0.557822093,-0.394988302,-0.004791267,-0.037334114,02:20.9,193,406.4,06:46.5,5,
-0.210550815,-0.03883737,0.979173958,-0.012526635,-0.202817068,1.370631337,59:08.1,229.8,364,-0.10897794,-0.123145819,1.090056062,-0.218600955,0.020865074,0.000844964,02:22.0,193.5,407.5,06:47.6,5,
-0.15402545,-0.050657436,0.975274801,-0.017718989,-0.073924512,0.071626313,59:08.6,230.4,365,-0.012733984,-0.200458713,0.948346257,-0.093068141,0.030028051,-0.036570533,02:23.1,194.1,408.6,06:48.7,5,
0.20729126,-0.040043499,0.962602496,-0.000614762,0.104142703,-1.48149848,59:09.1,230.9,366,-0.006005265,-0.151248641,0.635195851,0.044681977,0.030180769,0.010466091,02:24.2,194.6,409.6,06:49.7,5,
0.201957449,0.02743556,0.996476471,-0.010694042,0.095285162,-1.238985062,59:09.7,231.4,367,-0.010490515,-0.107707363,0.896438837,-0.037479402,-0.025560685,-0.028934716,02:25.2,195.1,410.7,06:50.8,5,
-0.131810233,-0.101556107,0.894854784,0.002134129,0.009458594,0.984564424,59:10.2,231.9,368,-0.000601219,-0.092389513,0.962358862,0.004581399,0.015912407,-0.078976646,02:26.3,195.6,411.7,06:51.8,5,
-0.160443172,-0.03401285,0.915569067,-0.045818791,-0.25810039,1.34314239,59:10.7,232.5,369,0.021456464,-0.195151746,0.458271923,-0.324997216,-0.013375729,-0.028409236,02:27.3,196.2,412.8,06:52.9,5,
-0.129588708,-0.073091447,0.937014401,-0.004585385,-0.058652885,0.348653704,59:11.3,233,370,0.030911854,-0.137498759,0.919346392,-0.015746694,-0.00054756,0.049628798,02:28.4,196.7,413.8,06:53.9,5,
0.168499917,-0.015920909,0.95675385,-0.027798265,0.040918157,-0.805881619,59:11.8,233.6,371,0.03806401,-0.107104301,0.914837986,-0.009179898,0.030606568,0.040160386,02:29.5,197.3,414.9,06:55.0,5,
