acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,
-0.03554433212,0.5916854739,0.5054273009,-0.1377923191,-0.08659416437,-0.4081368148,2022-07-08 18:13:08,111.1,113,0.04667083558,0.6409724057,0.7055023909,-0.06114668399,-0.1342800334,-0.1115326378,14:08.5,60.3,133.3,2,
-0.1172469333,0.6948723197,0.7201241851,-0.01317580044,-0.1394340098,-0.1390506625,2022-07-08 18:13:08,111.6,114,0.1189197227,0.5533242822,0.6010782868,-0.0629792735,-0.6524464861,-0.6426799819,14:09.6,60.8,134.4,5,
-0.04986079782,0.6373305321,0.6494520903,-0.03730496764,0.07192536443,0.04909582809,2022-07-08 18:13:09,112.2,115,-0.2294431869,0.6020042002,0.7853130996,-0.06847706437,0.7094775811,0.6836611833,14:10.7,61.4,135.4,5,
0.08291650563,0.665980041,0.5899900794,-0.08556333184,-0.0337543264,0.02496664971,2022-07-08 18:13:09,112.7,116,-0.006610875949,0.6090451777,0.6252042651,-0.06817163527,0.1899366789,0.1868750267,14:11.8,61.9,136.5,3,
0.0754006803,0.6839467287,0.7157377005,0.09280932695,0.1052175239,-0.1023987532,2022-07-08 18:13:10,113.3,117,0.01369819464,0.6795764267,0.5366204679,-0.00006015598774,-0.1913959309,-0.1304694675,14:12.8,62.5,137.6,5,
-0.008145576343,0.7783930302,0.7220737338,-0.05715809762,0.02244527638,-0.06177621707,2022-07-08 18:13:10,113.8,118,0.1179241119,0.545554921,0.4920239151,0.09416580945,-0.1414576955,-0.2555441298,14:13.9,63,138.7,5,
-0.09750007838,0.7725659609,0.6543260217,0.03233365715,0.1385096759,0.06222942844,2022-07-08 18:13:11,114.4,119,0.05491399951,0.6369663477,0.747905612,-0.005099795759,-0.2445412129,-0.1790332496,14:15.0,63.6,139.7,5,
-0.1468672156,0.6633092761,0.6384857297,0.03477711976,-0.03772494942,0.06558918953,2022-07-08 18:13:11,114.9,120,-0.1416943111,0.5878008157,0.6448218822,-0.1274255663,0.07127612177,-0.05487488583,14:16.1,64.1,140.8,5,
-0.04146838933,0.6596674323,0.6655361056,-0.04524622858,0.01328229997,0.0002266084775,2022-07-08 18:13:12,115.4,121,0.09746325761,0.6325960755,0.7762962878,0.06362254545,-0.1608526744,-0.2282078974,14:17.1,64.6,141.9,5,
-0.01530381013,0.7082259655,0.6716285348,-0.06112872064,0.0337462835,0.01916342974,2022-07-08 18:13:12,116,122,-0.03878359869,0.5830663741,1.121371061,-0.1584269702,-0.2805822771,-0.04464290291,14:18.2,65.2,143,4,
-0.03381648287,0.7732943296,0.7656955123,-0.03058545291,0.249076277,0.1532483548,2022-07-08 18:13:13,116.5,123,-0.01481013931,0.6225201786,0.7050149441,-0.04480603337,0.09983407333,0.1172363907,14:19.3,65.7,144,1,
-0.1641457081,0.6737493873,0.5171247125,-0.1390140355,0.8483350873,0.7928242683,2022-07-08 18:13:14,117,124,-0.03184179869,0.6560255289,0.7732500732,-0.05152555555,0.08166083321,0.1430454478,14:20.4,66.2,145.1,5,
0.0266690515,0.6786052585,0.6180152297,-0.05379833281,0.2615990043,0.2509867847,2022-07-08 18:13:14,117.6,125,-0.01384053193,0.6149935722,0.6161874831,-0.03182515502,0.08960207924,0.1108223088,14:21.4,66.8,146.2,5,
-0.08170259744,0.6829755306,0.6916116476,-0.09289371967,0.1971527338,0.2274684757,2022-07-08 18:13:15,118.1,126,0.0003027170897,0.5641285479,0.857934773,-0.04694405943,0.01675639651,0.05691345222,14:22.5,67.3,147.2,5,
-0.01727849618,0.7516857982,0.7418131828,-0.04555165768,0.09727627039,0.04756866395,2022-07-08 18:13:15,118.7,127,-0.02826487816,0.6317462921,0.7268258631,-0.04602776468,0.006218971917,0.001019281801,14:23.6,67.9,148.3,5,
0.02230502479,0.7104110718,0.7788550854,0.01156423986,0.0004541291855,0.02191232331,2022-07-08 18:13:16,119.2,128,0.03527588211,0.67204988,0.7085486054,-0.04190442711,0.005913539324,0.001171998098,14:24.7,68.4,149.4,5,
-0.03776585311,0.6640377045,0.5436876416,-0.03333434463,-0.01176317595,0.01183304843,2022-07-08 18:13:16,119.7,129,0.03139674501,0.6805475652,0.712325871,-0.04297343642,0.01522923377,-0.0168485269,14:25.7,68.9,150.5,5,
0.2487495244,0.7230362892,0.8575692177,-0.01012146473,-0.4088255763,-0.3998901248,2022-07-08 18:13:17,120.3,130,-0.04307281971,0.684553653,0.6688260138,-0.04373702407,-0.02692046855,-0.01394691691,14:26.8,69.5,151.5,5,
0.1440128684,0.601154387,0.6192337275,-0.01256492734,-0.8126075268,-0.8302446604,2022-07-08 18:13:17,120.8,131,0.00005081295967,0.6278615892,0.6996536255,-0.0524418503,0.05371374451,0.03736576531,14:27.9,70,152.6,5,
0.0909172222,0.7261925936,0.5607464314,-0.04799512029,-0.293677479,-0.2230446339,2022-07-08 18:13:18,121.3,132,-0.01096089557,0.6552971601,0.6829604506,-0.03396318108,0.1722216047,0.1648838818,14:29.0,70.5,153.7,2,
0.0341848731,0.7905326486,0.6903931499,0.1148004681,-0.07223883271,-0.02451343462,2022-07-08 18:13:18,121.9,133,-0.03217423335,0.6651302874,0.6672419906,-0.06206297874,0.1645857915,0.08348609135,14:30.0,71.1,154.8,5,
-0.03776585311,0.6878313422,0.5120070577,-0.02539309859,0.02611047029,0.01549823955,2022-07-08 18:13:19,122.4,134,0.0905450955,0.6417008042,0.6160656214,-0.02418933064,-0.2266734028,-0.2640962424,14:31.1,71.6,155.9,5,
-0.1135444045,0.7276493311,0.6350739598,0.01370227337,0.07956118137,0.1407256126,2022-07-08 18:13:19,122.9,135,0.2391728982,0.6321104765,0.8219894767,0.0005507022142,-0.7810336351,-0.8102097809,14:32.2,72.1,156.9,5,
-0.1769811511,0.7305628657,0.7137880325,0.05737914145,-0.0569672063,0.09613245726,2022-07-08 18:13:20,123.5,136,0.004858203232,0.7110180557,0.667485714,-0.0521364212,-0.1539804339,-0.1840728968,14:33.3,72.7,158,5,
-0.1002152786,0.7053124309,0.6991662383,-0.03638868034,0.01083883829,0.1202616319,2022-07-08 18:13:20,124,137,0.02758767083,0.6493487358,0.5323557556,-0.02388390154,0.04439805076,0.01216757298,14:34.4,73.2,159.1,5,
-0.003949370235,0.7436736226,0.6075362563,-0.1017512679,0.1302629858,0.07505760342,2022-07-08 18:13:21,124.6,138,-0.1435070783,0.6021256149,0.649573952,-0.2766293958,0.5642444044,0.5737054273,14:35.4,73.8,160.2,5,
-0.3181711733,0.5003954768,0.757409811,-0.2153722048,0.9115596414,0.8499401808,2022-07-08 18:13:22,125.1,139,0.1595606413,0.6024897993,0.8620776236,-0.01090301573,-0.464299947,-0.440483585,14:36.5,74.3,161.3,5,
-0.1211962998,0.6356309652,0.5683010817,-0.01836815476,0.6094867587,0.5933767557,2022-07-08 18:13:22,125.6,140,-0.09219311015,0.7088328898,0.7213426828,-0.04679135233,-0.2753899023,-0.2321785316,14:37.6,74.8,162.3,5,
0.04921652377,0.673992157,0.5161499381,-0.02508766949,0.1647768766,0.15813528,2022-07-08 18:13:23,126.2,141,-0.1719210278,0.5558736175,0.7747122943,-0.09459155053,0.7055069581,0.728712514,14:38.7,75.4,163.4,5,
0.05018630624,0.5559949875,0.6538386345,-0.03150175512,0.07070363313,0.08696947992,2022-07-08 18:13:23,126.7,142,0.126677998,0.6296825707,0.7323090434,-0.06633903086,-0.1556603238,-0.2295823526,14:39.8,75.9,164.5,5,
0.04557983205,0.6637948751,0.542956531,-0.05929611623,0.1195728555,-0.01871021464,2022-07-08 18:13:24,127.2,143,0.03673055919,0.5834305584,0.7347460091,-0.04388973862,-0.2602709979,-0.2721902132,14:40.8,76.4,165.6,5,
-0.0350506641,0.6060102582,0.6360487938,-0.1286293268,0.03069195896,-0.006492909044,2022-07-08 18:13:24,127.8,144,-0.03233546822,0.6264048517,0.6687041521,-0.04831851274,0.1647385033,0.2778939605,14:41.9,77,166.6,5,
0.01066762023,0.6205778122,0.705989778,-0.03333434463,-0.005043657962,0.09216183424,2022-07-08 18:13:25,128.3,145,-0.09675957356,0.6440073252,0.7429098487,-0.04266800731,0.4100008905,0.4261814803,14:43.0,77.5,167.7,5,
0.06570284069,0.6841894388,0.6170403957,-0.1014458239,0.03771690652,0.03046443686,2022-07-08 18:13:25,128.9,146,-0.1782153323,0.5810026526,0.6955108047,-0.01197203249,0.5506525934,0.5413295627,14:44.1,78.1,168.8,5,
0.02885106578,0.8543870449,0.743275404,-0.160394311,0.1971527338,0.009695019573,2022-07-08 18:13:26,129.4,147,-0.08586926199,0.8891064227,0.9890436828,0.1871700436,0.2693491727,0.2053536922,14:45.2,78.6,169.9,5,
-0.04418358207,0.6931728125,0.70135957,-0.04371905327,0.1030794904,0.07078154385,2022-07-08 18:13:26,130,148,-0.1033007139,0.6332030296,0.9156909287,-0.1240657941,0.1920747235,0.04362713499,14:46.2,79.2,171,5,
0.03248775378,0.7754794955,0.7374266982,-0.04494078457,0.08597526699,0.05642620847,2022-07-08 18:13:27,130.5,149,0.03723417968,0.6560255587,0.7999348938,-0.1045181155,0.164433066,0.02621747367,14:47.3,79.7,172,5,
-0.04887346178,0.6815187335,0.667485714,-0.03455607593,0.1403422654,0.04665236548,2022-07-08 18:13:28,131.1,150,-0.03974054009,0.6491059363,0.7203679085,-0.04068269581,0.01309120632,-0.00402035669,14:48.4,80.3,173.1,5,
-0.02221520804,0.6924444437,0.6033933759,-0.03363978863,0.076201424,0.02863184176,2022-07-08 18:13:28,131.6,151,-0.04628168605,0.7106538713,0.6691915393,-0.04984567314,0.004997241311,-0.002035044366,14:49.5,80.8,174.2,5,
-0.09873425961,0.8611852527,0.7288972735,-0.2767641544,-0.02795110643,0.01549823955,2022-07-08 18:13:29,132.1,152,-0.06639878824,0.7224293053,0.6389731169,-0.04831851274,0.004844525363,-0.007990980521,14:50.5,81.3,175.3,5,
0.1015848368,0.8012154698,0.6945360303,-0.06815366447,0.01175513584,-0.01871021464,2022-07-08 18:13:29,132.7,153,-0.1423007548,0.7861623466,0.9133757949,-0.09214809537,-0.04662087373,-0.00386764016,14:51.6,81.9,176.3,5,
-0.06787980348,0.7186660171,0.6833259463,-0.02386593819,0.05237767473,0.05703707412,2022-07-08 18:13:30,133.2,154,-0.09083552146,0.673263818,0.6136286557,-0.07672375441,0.04256545193,0.02698105387,14:52.7,82.4,177.4,5,
0.0065460396,0.7706236243,0.6148471236,-0.06998626888,0.06184608862,-0.03642530739,2022-07-08 18:13:30,133.8,155,-0.1950001642,0.8074067235,0.6994099617,-0.0631319955,0.1607678793,0.1603023931,14:53.8,83,178.5,5,
-0.0362848416,0.767952919,0.7003847361,0.003012135625,-0.004738225602,-0.01565588824,2022-07-08 18:13:31,134.3,156,0.007054727525,0.6909876764,0.6961200535,-0.02571649104,0.2523976713,0.2152802609,14:54.8,83.5,179.6,5,
-0.02567090653,0.7611547112,0.580242157,-0.04409308732,0.06253401935,0.04767522216,2022-07-08 18:13:31,134.8,157,0.4134915173,0.6130512655,0.7580190301,-0.04358430207,-1.122659981,-1.145880222,14:55.9,84,180.6,5,
-0.01678482443,0.8000015616,0.8093172908,-0.06241904199,0.01519196294,0.04523175955,2022-07-08 18:13:32,135.4,158,-0.222522337,0.5068295151,0.6794268191,-0.04618047923,0.3910640925,0.3715090454,14:57.0,84.6,181.7,5,
0.0065460396,0.7514430285,0.6628553867,-0.05569952726,-0.01565673202,0.0134667689,2022-07-08 18:13:32,135.9,159,0.1637269668,0.6728996038,0.8000567555,-0.03075613827,-0.7388838977,-0.7266739458,14:58.1,85.1,182.8,5,
0.07006686926,0.7983019352,0.6216706634,-0.04439851642,0.001447494142,0.0211025849,2022-07-08 18:13:33,136.5,160,-0.0887374226,0.6736280024,0.7076956332,-0.09382797778,0.1474815607,0.1129603349,14:59.1,85.7,183.9,5,
-0.02937344275,0.7240074277,0.6833259463,-0.03737357259,0.008167011663,-0.01402216684,2022-07-08 18:13:33,137,161,-0.2320469478,0.6209420264,0.7764181793,-0.09275895357,0.5256071389,0.5017760545,15:00.2,86.2,184.9,2,
-0.02887976915,0.6926872134,0.5775614977,-0.05539409816,-0.07674326003,0.02049171925,2022-07-08 18:13:34,137.6,162,-0.01273246855,0.4233088605,0.3731394289,-0.3122122809,0.1651966274,0.3499760404,15:01.3,86.8,186,5,
0.007273377385,0.7572700381,0.6289815307,-0.01293896139,-0.00832634978,-0.06716744602,2022-07-08 18:13:35,138.1,163,-0.02585916221,0.7773004472,0.8603717387,0.01062998921,-0.2674486637,-0.02723323554,15:02.4,87.3,187.1,4,
0.05285320804,0.7550848722,0.6250824332,-0.04531481862,0.02893643081,0.01652109623,2022-07-08 18:13:35,138.6,164,-0.03336890298,0.716480881,0.7120821774,-0.04404246062,0.0317226015,-0.007990982383,15:03.4,87.8,188.2,4,
-0.0004936712794,0.7565416694,0.7262166142,-0.1668770015,0.003890954889,0.0223243162,2022-07-08 18:13:36,139.2,165,-0.3042249531,0.9330518544,1.356294811,-0.1271201223,0.4191638827,0.3615824878,15:04.5,88.4,189.2,4,
-0.005430384073,0.8587573171,0.7547291517,-0.1076230705,0.01763542369,-0.01738192514,2022-07-08 18:13:36,139.7,166,-0.1355127729,0.6017614007,0.6247169077,-0.07366942614,0.4632988721,0.4022050202,15:05.6,88.9,190.3,4,
0.05600500852,0.7310484648,0.6163093448,-0.03401380777,0.01366479881,0.02079715207,2022-07-08 18:13:37,140.2,167,-0.1262564436,0.7158738971,0.6702881753,-0.0518309921,0.3547175974,0.350586921,15:06.6,89.4,191.4,4,
-0.03356964886,0.7541137338,0.4942171872,-0.05875384808,-0.001912264619,0.00460922299,2022-07-08 18:13:37,140.8,168,-0.05232915655,0.7186659873,0.5505112112,-0.0391555354,0.09891777276,0.1120440355,15:07.7,90,192.4,4,
-0.1409431547,0.7055552602,0.6163093448,0.04448238015,-0.04222936928,0.02782210335,2022-07-08 18:13:38,141.3,169,-0.09712982504,0.7178162336,0.6194773912,-0.01716437936,-0.03226553928,-0.008907279,15:08.8,90.5,193.5,4,
-0.01012026146,0.8172397614,0.6360487938,-0.03370837867,0.0005311965942,-0.008829812519,2022-07-08 18:13:38,141.8,170,0.02885106427,0.7362684906,0.5581876338,0.05797204375,0.01431293692,0.03018809669,15:09.9,91,194.6,4,
-0.03529749811,0.6837038994,0.7315779328,-0.09357318282,0.06558834761,0.01285590418,2022-07-08 18:13:39,142.4,171,-0.002478322014,0.6170573235,0.6342210472,-0.09336981922,0.09998678789,0.04698689282,15:11.0,91.6,195.7,4,
0.04654961452,0.6169359684,0.672115922,-0.04378765821,-0.05444667488,0.02812753618,2022-07-08 18:13:39,142.9,172,0.1062235609,0.807163924,0.794695437,-0.2424209341,0.06730549783,0.06638186425,15:12.0,92.1,196.8,4,
-0.005430384073,0.6824899316,0.5117633343,-0.06272447109,0.08513603359,-0.01524389815,2022-07-08 18:13:40,143.4,173,0.06339960825,0.6685293615,0.7150065601,-0.163313888,0.07051253878,-0.008296412881,15:13.1,92.6,197.9,4,
0.04170069844,0.6586962342,0.6233765483,-0.1833703518,0.03596138209,0.03179272637,2022-07-08 18:13:40,144,174,-0.007813317701,0.7162380815,0.6650487185,-0.0247419402,0.01165166602,0.01141852583,15:14.2,93.2,199,4,
-0.01752533205,0.6579678655,0.7123259306,-0.02082957327,-0.002180425217,0.004531756975,2022-07-08 18:13:41,144.5,175,0.1927445084,0.6478919983,0.6005908549,-0.05034002662,-0.3109502755,-0.3017880991,15:15.3,93.7,200,,
-0.0007405069191,0.7407601476,0.6260572076,-0.05595432222,0.003928226884,-0.002798626199,2022-07-08 18:13:42,145.1,176,0.2302023917,0.6139010489,0.7290191352,-0.02636357397,-1.097744763,-1.097592771,15:16.4,94.3,201.1,,
-0.003455699189,0.7385750413,0.6194773912,-0.03640663624,0.002706496511,-0.001882328186,2022-07-08 18:13:42,145.6,177,-0.07812348288,0.6880741417,0.7674013674,0.01563341543,-0.1316613257,-0.1272333534,15:17.5,94.8,202.2,,
-0.006911398377,0.6841894388,0.6355614066,-0.03946097195,0.003011929337,-0.000966030173,2022-07-08 18:13:43,146.2,178,-0.008561775088,0.6645232737,0.6966074407,-0.2342104688,0.9636200368,1.016917259,15:18.5,95.4,203.3,,
-0.008392412215,0.7822776437,0.5941329002,-0.04709677398,0.001790198963,-0.004936654586,2022-07-08 18:13:43,146.7,179,-0.01406473806,0.7125962377,0.6093639731,-0.03491568565,0.03449402004,0.06992340833,15:19.6,95.9,204.3,,
0.0007273377269,0.8004871011,0.6114353538,-0.03854466975,0.005455390085,-0.002187760547,2022-07-08 18:13:44,147.2,180,0.005256989971,0.6680437922,0.647868067,-0.03964988887,-0.08126494288,-0.09852268174,15:20.7,96.4,205.4,,
0.009455390275,0.8092276454,0.6399478912,-0.04801307619,-0.0003478294238,-0.008296413347,2022-07-08 18:13:44,147.8,181,0.0194478035,0.6046748757,0.5706161559,0.004485126585,-0.381963402,-0.3773826659,15:21.8,97,206.5,,
0.0230323635,0.7953885198,0.5875531435,-0.06023038924,0.06257129461,-0.01226703823,2022-07-08 18:13:45,148.3,182,-0.09058868513,0.7048268318,0.6621243358,-0.0573649779,0.2195861861,0.2070626542,15:22.8,97.5,207.6,,
0.0378215611,0.7975735664,0.6847881079,-0.01411005855,-0.03761060908,0.0204142537,2022-07-08 18:13:45,148.8,183,0.1357058883,0.6796978116,0.6733344197,-0.03919173777,-0.4028854966,-0.4260991812,15:23.9,98,208.6,,
-0.01382279675,0.7094399333,0.585116148,-0.01777525246,0.003317362163,-0.0006605975796,2022-07-08 18:13:46,149.4,184,-0.06528802775,0.7355401218,0.6864940524,-0.03170864284,0.280061841,0.2991505861,15:25.0,98.6,209.7,,
-0.05479751527,0.69462955,0.5127381682,-0.01411005855,0.02836283669,-0.01776482537,2022-07-08 18:13:46,149.9,185,0.02952148765,0.7176948786,0.6763806045,-0.03522111475,-0.444424348,-0.4937525094,15:26.1,99.1,210.8,,
-0.06195574999,0.6438859105,0.6319059134,-0.08497042954,-0.03363998607,0.0204142537,2022-07-08 18:13:47,150.5,186,-0.1035475498,0.6283471882,0.5817043781,-0.09218430519,0.4758441597,0.4853117466,15:27.1,99.7,211.9,,
-0.0691139847,0.7342047095,0.5753682852,0.1114227474,-0.04494099319,0.009113246575,2022-07-08 18:13:47,151,187,-0.03159496188,0.6334458292,0.5962043703,-0.04270421714,0.03968637437,0.04029644467,15:28.2,100.2,213,,
0.0472769551,0.8104416132,0.8156533241,0.003910467029,0.01919985749,0.002393728588,2022-07-08 18:13:48,151.5,188,-0.1666140594,0.8645843863,0.7864097357,-0.06545894593,0.08076706529,0.07419946417,15:29.3,100.7,214,,
-0.06960765272,0.738332212,0.650670588,-0.03610120714,0.02317048237,0.02071968466,2022-07-08 18:13:49,152.1,189,-0.06639878917,0.6930513978,0.600469023,-0.08714466542,0.02685820311,0.0740467459,15:30.4,101.3,215.1,,
-0.062202584,0.7951456904,0.52516675,-0.03365774453,0.02194875106,0.003920891788,2022-07-08 18:13:49,152.6,190,0.08190635964,0.7280135155,0.6674856544,-0.10302715,-0.03911524173,-0.05423495639,15:31.5,101.8,216.2,,
-0.02246204577,0.7934461832,0.6972166896,-0.1552199274,0.009731447324,0.01308386959,2022-07-08 18:13:50,153.2,191,-0.1525444314,0.8668908775,0.9124010205,-0.1427333951,-0.05667761806,0.04518336616,15:32.6,102.4,217.3,,
0,0.6392728686,0.6489647031,-0.06725533307,-0.07517881691,0.01766536012,2022-07-08 18:13:50,153.7,192,-0.0909589408,0.7305628657,0.6840570867,0.1011545472,-0.1153206788,-0.0598854553,15:33.6,102.9,218.4,,
-0.005924055353,0.8109272122,0.6455529332,0.0573611781,0.06532018632,0.0173599273,2022-07-08 18:13:51,154.2,193,0.279418923,0.8574219942,0.6186244786,0.05091088265,-0.6556309983,-0.6299754456,15:34.7,103.4,219.4,,
-0.0234493874,0.7431880832,0.6616369486,-0.01197202504,0.06287672371,0.02194141597,2022-07-08 18:13:51,154.8,194,0.1260718796,0.6503199339,0.8601280153,-0.03705370426,-0.8895923793,-0.9215108752,15:35.8,104,220.5,,
0.01066762023,0.6790908575,0.6901494861,-0.02082957327,0.02897370234,0.04271083698,2022-07-08 18:13:52,155.3,195,0.02733019739,0.620092243,0.6405571699,0.1277272031,-0.04659834271,-0.07393535716,15:36.9,104.5,221.6,,
-0.07207600772,0.6965718865,0.6155782342,-0.0761128813,-0.002180425217,0.01002954412,2022-07-08 18:13:52,155.9,196,-0.1192216165,0.6937797964,0.6164311767,0.006623148918,0.1560562029,0.2626513988,15:38.0,105.1,222.7,,
-0.04887346178,0.6861317754,0.717930913,-0.04770764709,0.01767269522,-0.01104530692,2022-07-08 18:13:53,156.4,197,-0.08281335607,0.6181499362,0.568788439,0.1257418767,0.2492131591,0.231802702,15:39.1,105.6,223.8,,
-0.003949370235,0.7325052023,0.757409811,-0.0269382298,0.01309120469,0.03324242309,2022-07-08 18:13:53,156.9,198,-0.1434115134,0.6951151192,0.7721534669,-0.03888630122,0.1650664657,0.1679672785,15:40.1,106.1,224.9,,
-0.05850004777,0.6548115611,0.6477462649,-0.004336208105,0.07173427194,0.01186214015,2022-07-08 18:13:54,157.5,199,-0.0127120351,0.6720498502,0.7136662304,-0.0463694036,0.03220327478,0.04762682505,15:41.2,106.7,225.9,,
-0.01653798856,0.7099254727,0.7240233421,-0.04098813236,0.01706182957,-0.002187760547,2022-07-08 18:13:54,158,200,0.02759274235,0.6197280586,0.6087547243,-0.06301549077,-0.01422248455,-0.05011161231,15:42.3,107.2,227,,
0.07467333972,0.6982713938,0.624595046,0.01429517567,0.007898852229,0.01094584167,2022-07-08 18:13:55,158.6,201,0.114772805,0.684553653,0.7831197679,-0.07324747741,-0.03285387531,-0.08493092936,15:43.4,107.8,228.1,,
0.04606472701,0.7407601476,0.731334269,-0.05687062442,-0.0003478294238,-0.01715395972,2022-07-08 18:13:56,159.1,202,-0.1208260506,0.667193979,0.5782926679,-0.07095672935,-0.03850437514,0.06457833853,15:44.4,108.3,229.2,,
-0.04270256683,0.622277379,0.6901494861,-0.007695972919,-0.02508787252,0.0143056009,2022-07-08 18:13:56,159.7,203,-0.001258321805,0.6846750677,0.710010767,-0.02361467481,-0.03102127742,-0.04721000441,15:45.5,108.9,230.3,,
-0.5709308982,0.3467078209,0.8987540007,-0.1598014086,1.09126842,1.079959989,2022-07-08 18:13:57,160.2,204,-0.1711805239,0.8029150367,0.8774304986,0.0261708349,-0.09974361584,0.1183344759,15:46.6,109.4,231.3,,
-0.1547659636,0.659910202,0.8056617975,-0.0504565388,0.9831451774,0.9706151485,2022-07-08 18:13:57,160.7,205,0.1729851551,0.580395624,0.16577214,0.02265837044,0.1467405073,-0.026746016,15:47.7,109.9,232.4,,
0.09479635209,0.7400317788,0.6406790018,-0.1268147081,0.1951290518,0.08913659304,2022-07-08 18:13:58,161.3,206,-0.01875950908,0.6066172421,0.6899057925,0.01441168413,0.05159824528,0.03235519584,15:48.8,110.5,233.5,,
-0.06763296574,0.6676796079,0.4847130179,0.04270040989,0.004233659711,0.001477430691,2022-07-08 18:13:58,161.8,207,-0.002715192037,0.7284991443,0.7174435258,0.004485126585,-0.01483334973,-0.03086935729,15:49.9,111,234.6,,
-0.02912660688,0.6756917238,0.6026622653,-0.06297928095,0.09983407706,0.04881948978,2022-07-08 18:13:59,162.4,208,-0.06133865868,0.6906234622,0.7436409295,-0.1001255512,-0.01238988782,0.0474741105,15:50.9,111.6,235.7,,
-0.03036078624,0.6385444999,0.4410912991,-0.1704915613,0.04852138832,0.1599969566,2022-07-08 18:13:59,162.9,209,0.001955436543,0.7304414511,0.6949015856,-0.02850160003,-0.0143752005,0.01036404597,15:52.0,112.1,236.7,,
-0.05232915655,0.6980286837,0.6382420659,-0.1271201223,0.03294432536,0.08669313043,2022-07-08 18:14:00,163.4,210,-0.02499523386,0.7159953415,0.7203679085,-0.01842232049,-0.01162630692,-0.003074988956,15:53.1,112.6,237.8,,
-0.03677850962,0.7528998256,0.5656204224,-0.00800140202,0.09586344659,0.108684279,2022-07-08 18:14:00,164,211,-0.001240762795,0.7180590332,0.6856410503,-0.02957061678,0.002118160715,-0.01834662003,15:54.2,113.2,238.9,,
-0.0691139847,0.622277379,0.6623679996,-0.02418933809,0.2238397151,0.134035185,2022-07-08 18:14:01,164.5,212,-0.05664878059,0.6794550419,0.749002248,0.006012290716,0.04930750187,0.03739483282,15:55.3,113.7,240,,
0.4395544529,0.5608508587,0.6830822825,-0.06420101225,-0.784698844,-0.7950908542,2022-07-08 18:14:02,165.1,213,-0.04443041794,0.5936278403,0.517855823,-0.02025491744,0.03800649475,0.01769442949,15:56.3,114.3,241,,
-0.09750007838,0.7373610735,0.7639896274,-0.08863560855,-0.1622271091,-0.1387161463,2022-07-08 18:14:02,165.6,214,-0.05319308303,0.6807903945,0.6471370161,-0.04667484015,0.01555719692,0.003033663379,15:57.4,114.8,242.1,,
0.03054818511,0.7082259655,0.6735780835,-0.02449476719,0.1902421266,0.1117386073,2022-07-08 18:14:03,166.1,215,0.1823090389,0.6383017004,0.7030653954,-0.06194647402,-0.3385919146,-0.378146261,15:58.5,115.3,243.2,,
-0.002962027676,0.7089543343,0.7717879415,-0.0761128813,0.1713053137,0.1767957509,2022-07-08 18:14:03,166.7,216,-0.1400792301,0.6319890916,0.7313342392,-0.04728569835,0.6525369287,0.6699458286,15:59.6,115.9,244.3,,
0.1815919876,0.4763590395,0.7881156206,-0.3122122884,0.1068590209,0.4666513205,2022-07-08 18:14:04,167.2,217,0.04764061887,0.7095612884,0.7720316052,-0.03445753455,-0.1374645457,-0.1597619206,16:00.6,116.4,245.4,,
-0.2663356364,0.6417007446,0.5739061236,0.004826769233,0.6755745411,0.641664207,2022-07-08 18:14:04,167.7,218,0.2668117285,0.5632787496,0.7140317857,-0.05675411224,-0.8883706629,-0.853857547,16:01.7,116.9,246.4,,
0.01066762023,0.592171073,0.6355614066,-0.2080597728,0.4355045259,0.4196146727,2022-07-08 18:14:05,168.3,219,0.07333988789,0.6415793896,0.6994099617,-0.06301548332,-0.2231383966,-0.202675215,16:02.8,117.5,247.5,,
-0.09429121763,0.6786052585,0.7208552957,-0.05290000141,0.3289085329,0.3160730302,2022-07-08 18:14:05,168.8,220,0.03636688739,0.6420649588,0.7747122943,-0.06408450007,-0.08584643528,-0.08538908139,16:03.9,118,248.6,,
-0.01727849618,0.7405173779,0.7559475899,0.08912616968,0.2809556127,0.2226106375,2022-07-08 18:14:06,169.4,221,-0.04107568087,0.5595154464,0.7260947526,-0.2201605514,-0.06828405894,-0.06843757257,16:04.9,118.6,249.7,,
0.4145825207,0.9473766685,1.352273822,-0.602373302,0.2931729257,0.05370641127,2022-07-08 18:14:06,169.9,222,0.01503164694,0.664280504,0.7200023532,-0.0703458637,-0.01590236358,-0.03163293842,16:06.0,119.1,250.7,,
-0.06713929772,0.744402051,0.7184183598,-0.03701750934,0.05890609697,0.1239559129,2022-07-08 18:14:07,170.4,223,-0.002824935131,0.6542045772,0.6757713556,-0.03109777719,0.03082882799,-0.008572776569,16:07.1,119.6,251.8,,
-0.005924055353,0.630775094,0.6319059134,-0.06878249347,0.01828356087,0.04820862412,2022-07-08 18:14:07,171,224,0.01566342451,0.6311392784,0.6010782719,-0.0833267495,0.03342500608,0.02716284059,16:08.2,120.2,252.9,,
0.003151796991,0.6176643372,0.7094015479,-0.01960784197,-0.07609511912,-0.05686019734,2022-07-08 18:14:08,171.5,225,0.07055176049,0.7034914792,0.6605403125,-0.1198259592,0.01632077666,-0.04537740722,16:09.2,120.7,254,,
