acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,,,,,,,,
-0.050354473,0.648013413,0.736695588,-0.047629371,0.619763553,0.747720718,17:33.9,12845.3,,,,,,,,
0.249961734,0.656511128,0.895829618,-0.087335601,-0.74368763,-0.725686252,17:34.5,12845.8,,,,,,,,
0.32875666,0.668407977,0.799081981,-0.012504622,-1.080579758,-1.119999766,17:35.0,12846.4,,,,,,,,
0.317361712,1.210563779,-0.046518516,-0.644750118,-0.61784941,-0.594350219,17:35.6,12846.9,,,,,,,,
-0.323601544,0.728620529,0.540763319,-0.672239065,-0.182913333,-0.321293443,17:36.1,12847.5,,,,,,,,
-0.158221662,0.745373249,0.472771913,-0.135288522,0.757513702,0.924871624,17:36.7,12848,,,,,,,,
0.321240842,0.843218625,0.83588016,-0.085197583,-0.433978945,-0.375049591,17:37.2,12848.6,,,,,,,,
-0.068126634,0.888863623,0.816140711,0.233979508,-0.25530085,-0.29105562,17:37.8,12849.1,,,,,,,,
-0.006911398,0.916784763,0.978199124,-0.197596803,-0.080593407,-0.069616973,17:38.3,12849.7,,,,,,,,
0.027638834,0.095417485,0.708670437,0.21198836,0.309749484,0.038506173,17:38.9,12850.2,,,,,,,,
-0.143411517,0.572990477,0.888275027,-0.05954124,0.085867375,0.026594302,17:39.4,12850.7,,,,,,,,
-0.05800638,0.635388196,0.735720813,-0.014337212,0.060516473,0.029648628,17:40.0,12851.3,,,,,,,,
-0.177721664,0.705069602,0.613384962,-0.086724743,0.389467418,0.404109031,17:40.5,12851.8,,,,,,,,
-0.134525433,0.701427758,0.63921684,-0.093749687,0.364727378,0.373871207,17:41.1,12852.4,,,,,,,,
-0.097500078,0.782520473,0.638973176,-0.064428166,0.268516093,0.241924301,17:41.6,12853,,,,,,,,
0.06109637,0.741002917,0.447427392,-0.132234201,0.007676627,-0.031132463,17:42.2,12853.5,,,,,,,,
0.076370463,0.656025529,0.620695889,-0.117573455,0.065403387,-0.16185762,17:42.7,12854.1,,,,,,,,
-0.085158296,0.749015093,0.643115997,-0.103828982,-0.441309333,-0.34725523,17:43.3,12854.6,,,,,,,,
0.124374762,0.876723945,0.7157377,-0.004257932,-0.503617585,-0.413839549,17:43.8,12855.2,,,,,,,,
-0.086639315,0.638058901,0.433049321,-0.032052308,-0.54973793,-0.269980758,17:44.4,12855.7,,,,,,,,
0.188865364,0.743673623,0.624595046,-0.017391548,-0.375641316,-0.44163391,17:44.9,12856.3,,,,,,,,
-0.002715192,0.77839303,0.585847199,-0.043047875,-0.377779335,-0.31579566,17:45.5,12856.8,,,,,,,,
-0.000740507,0.640486836,0.760577857,-0.062595576,-0.418401867,-0.4566001,17:46.0,12857.4,,,,,,,,
-0.092563368,0.886921287,0.771056831,0.171060383,-0.07479018,-0.114821002,17:46.6,12857.9,,,,,,,,
-0.199196368,0.569834173,0.599737942,-0.109937623,0.197655722,0.247422084,17:47.2,12858.5,,,,,,,,
-0.016537989,0.679333568,0.839048266,-0.026554525,0.330518901,0.325307399,17:47.7,12859,,,,,,,,
-0.155506447,0.628832757,0.653838634,-0.090389952,0.249273837,0.287128329,17:48.2,12859.6,,,,,,,,
-0.063189924,0.717452049,0.73547709,-0.062290132,0.216287106,0.241618872,17:48.8,12860.1,,,,,,,,
-0.026905084,0.679090858,0.626300871,-0.044269606,0.140234381,0.076074392,17:49.3,12860.6,,,,,,,,
-0.059240557,0.757512867,0.803468525,-0.047323942,0.043717675,0.037589874,17:49.9,12861.2,,,,,,,,
-0.022462046,0.730077267,0.69453603,-0.02472192,0.021421093,0.007657479,17:50.4,12861.7,,,,,,,,
-0.110829204,0.650198519,0.688687265,-0.031746879,0.015312443,0.023845408,17:51.0,12862.3,,,,,,,,
0.179167539,0.771594822,0.701846898,-0.070842251,0.439863801,0.440150082,17:51.5,12862.9,,,,,,,,
0.282207042,0.600426018,0.873653233,-0.055265188,-1.015217185,-1.035394907,17:52.1,12863.4,,,,,,,,
-0.339645863,0.742702484,0.900703549,-0.08275412,-0.226590186,-0.196982369,17:52.6,12863.9,,,,,,,,
-0.191297635,0.679576397,0.568788409,-0.128569022,0.743463814,0.793841004,17:53.1,12864.5,,,,,,,,
-0.160443172,0.664766073,0.612166464,-0.102301821,0.659164369,0.717177451,17:53.7,12865,,,,,,,,
0.055762563,0.718666017,0.70135957,-0.075118303,0.088616267,0.007962911,17:54.3,12865.6,,,,,,,,
0.33263579,0.524917543,0.775199711,0.017122343,-0.838066339,-0.903753519,17:54.8,12866.1,,,,,,,,
0.279297709,0.713810146,0.871703684,-0.078783497,-0.943135142,-0.979195356,17:55.4,12866.7,,,,,,,,
0.186925799,0.725949764,0.859031379,-0.072674841,-1.075998306,-1.06777072,17:55.9,12867.2,,,,,,,,
0.199532986,0.441639692,0.791039944,-0.027470812,-0.944662333,-1.000880957,17:56.5,12867.8,,,,,,,,
0.143043086,0.63296026,0.701603234,-0.052210867,-0.718336761,-0.890009046,17:57.0,12868.3,,,,,,,,
0.10328196,0.665980041,0.670410037,-0.116351709,-0.398854196,-0.44835341,17:57.6,12868.9,,,,,,,,
-0.219436884,0.659910202,0.550754905,-0.088862762,0.305473447,0.387310237,17:58.1,12869.5,,,,,,,,
0.218201324,0.744644821,0.853913784,-0.076950908,-0.216205478,-0.119402491,17:58.7,12870,,,,,,,,
0.064490609,0.640244007,0.743031681,-0.001814485,-0.304475516,-0.298691452,17:59.2,12870.5,,,,,,,,
-0.107373506,0.658939064,0.702334285,-0.087641045,-0.149010301,-0.153305516,17:59.8,12871.1,,,,,,,,
-0.016784824,0.715266883,0.753998041,-0.03327404,0.024780853,0.076685257,18:00.3,12871.7,,,,,,,,
0.010910066,0.481214881,0.736695588,-0.073591143,0.056851279,0.081266746,18:00.9,12872.2,,,,,,,,
0.057944573,0.540941834,0.77714926,-0.041215286,0.039136186,0.034840982,18:01.4,12872.7,,,,,,,,
0.014061864,0.561821997,0.720855296,-0.052821726,0.011952683,0.00429772,18:02.0,12873.3,,,,,,,,
-0.037519019,0.685160637,0.648964703,-0.063817307,-0.003318948,-0.011584776,18:02.5,12873.8,,,,,,,,
0.003636689,0.714295745,0.645065546,-0.057708651,-0.003318948,0.008268344,18:03.1,12874.4,,,,,,,,
-0.034063317,0.609894931,0.659931064,-0.042742446,-0.029586153,0.047974583,18:03.6,12874.9,,,,,,,,
0.034912214,0.670107484,0.68430078,-0.054043457,-0.202461019,-0.234550595,18:04.1,12875.5,,,,,,,,
-0.026164578,0.61596477,0.714031756,-0.042131588,0.233085901,0.30667603,18:04.7,12876,,,,,,,,
-0.228569806,0.635873795,0.389183849,0.951746166,0.501561165,0.188779026,18:05.2,12876.6,,,,,,,,
0.054550331,0.69462955,0.78397274,-0.032052308,-0.107471466,-0.134979546,18:05.8,12877.1,,,,,,,,
0.118798494,0.697785854,0.720367908,-0.072674841,-0.213151157,-0.294109941,18:06.4,12877.7,,,,,,,,
0.057944573,0.560608029,0.62825048,-0.049461961,-0.255911738,-0.256236315,18:06.9,12878.2,,,,,,,,
-0.238690078,0.640486836,0.654569745,-0.065039024,0.275541037,0.360432148,18:07.5,12878.8,,,,,,,,
-0.128354535,0.574932814,0.811754227,-0.037244663,0.550124943,0.509177804,18:08.0,12879.3,,,,,,,,
0.094069012,0.670350313,0.783485413,-0.045491338,0.093197763,0.096232943,18:08.5,12879.9,,,,,,,,
0.273236543,0.503551841,0.744006515,-0.061679274,-0.473379761,-0.528071344,18:09.1,12880.4,,,,,,,,
0.187168241,0.581245422,0.588527858,-0.008228555,-0.513086021,-0.521351874,18:09.6,12881,,,,,,,,
0.085583411,0.660638571,0.744981229,-0.038771823,-0.307529837,-0.354891032,18:10.2,12881.5,,,,,,,,
-0.09700641,0.715752542,0.804686964,1.81E-05,0.095946655,0.083710209,18:10.7,12882.1,,,,,,,,
-0.082689941,0.663066566,0.550267518,-0.06962052,0.416650921,0.539721072,18:11.3,12882.6,,,,,,,,
-0.093057036,0.708954334,0.872922122,-0.057403222,0.661302388,0.616690099,18:11.8,12883.2,,,,,,,,
-0.055538021,0.61620754,0.75594759,-0.014031783,0.550735831,0.542775393,18:12.4,12883.7,,,,,,,,
-0.102930464,1.314236164,1.497029662,-1.862204552,0.021726526,-0.087942928,18:12.9,12884.3,,,,,,,,
0.226444483,0.888863623,1.029862881,0.461526811,-0.229339078,-0.477674961,18:13.5,12884.8,,,,,,,,
0.155407846,0.67204982,0.899972498,-0.061679274,-0.259271473,-0.350309551,18:14.0,12885.3,,,,,,,,
0.032245304,0.656996727,0.398200661,-0.16735895,0.258742243,0.226347238,18:14.6,12885.9,,,,,,,,
-0.135019109,0.735175908,0.502990305,-0.174078479,0.24499777,0.196720272,18:15.1,12886.4,,,,,,,,
0.085825853,0.804371774,0.513712943,-0.216228172,0.190630764,0.212602764,18:15.7,12887,,,,,,,,
0.09382657,0.937422097,1.28793776,-0.411705017,0.237667397,-0.308159858,18:16.2,12887.5,,,,,,,,
-0.005924055,0.450623006,0.464729875,-0.015253514,0.282871425,0.245894924,18:16.8,12888.1,,,,,,,,
-0.18043685,0.587800801,0.897779167,-0.076340035,0.527217507,0.537888467,18:17.3,12888.6,,,,,,,,
0.182319328,0.632474661,0.740107358,0.014068022,-0.040581729,-0.062897451,18:17.9,12889.2,,,,,,,,
-0.066151954,0.650198519,0.80103153,-0.069315091,-0.058296818,-0.08885923,18:18.4,12889.7,,,,,,,,
-0.232272342,0.657725036,0.592427015,-0.087946489,0.377860963,0.320725918,18:18.9,12890.3,,,,,,,,
0.007515823,0.747801125,0.752048492,-0.078783497,0.304251701,0.33813557,18:19.5,12890.8,,,,,,,,
-1.350931525,0.4479523,-0.787199378,0.660974324,-0.913813651,0.00185426,18:20.0,12891.4,,,,,,,,
-0.190557122,0.766738951,0.903384209,-0.108715907,0.172610253,0.309424907,18:20.6,12891.9,,,,,,,,
-0.069854483,0.570562541,0.746687174,-0.112991944,0.310665786,0.281630546,18:21.1,12892.4,,,,,,,,
-0.214006513,0.707983136,0.576830447,-0.045796782,0.234613076,0.255668759,18:21.7,12893,,,,,,,,
-0.081949443,0.68346107,0.451813936,-0.087030187,0.216287106,0.210159317,18:22.2,12893.5,,,,,,,,
-0.235481218,0.73371917,0.605586648,-0.063817307,0.37083602,0.337830156,18:22.8,12894.1,,,,,,,,
-0.110335536,0.683703899,0.678452075,0.344851553,0.312192947,0.330805182,18:23.3,12894.6,,,,,,,,
-0.255721718,0.802186668,0.51834321,-0.012504622,0.420621544,0.364402771,18:23.8,12895.2,,,,,,,,
-0.055044349,0.631503463,0.837098718,-0.084892139,0.363505632,0.362264752,18:24.4,12895.7,,,,,,,,
-0.220671073,0.75605607,0.663586497,0.029339656,0.234307632,0.255057901,18:24.9,12896.3,,,,,,,,
-0.137487456,0.687588573,0.63580507,-0.121544078,0.195517689,0.191222489,18:25.5,12896.8,,,,,,,,
-0.033569649,0.751928627,0.539544821,-0.083975866,0.114883482,0.133495718,18:26.1,12897.4,,,,,,,,
-0.085898809,0.629318297,0.608023643,-0.006395966,-0.035389371,0.018347621,18:26.6,12897.9,,,,,,,,
0.00121223,0.790289819,0.562939703,0.005210474,0.134125739,0.033313818,18:27.2,12898.5,,,,,,,,
-0.128601372,0.69997102,0.724754393,-0.109632179,0.071206614,-0.007003287,18:27.7,12899,,,,,,,,
0.027153943,0.683703899,0.612653911,-0.073591143,-0.072346717,-0.024412945,18:28.3,12899.6,,,,,,,,
-0.095525391,0.885707319,0.865611255,-0.451716721,-0.09800306,-0.017998861,18:28.8,12900.1,,,,,,,,
-0.059981063,0.627861619,0.647502542,0.000323549,-0.076011911,-0.041517176,18:29.3,12900.7,,,,,,,,
-0.059240557,0.606010258,0.616796672,-0.10443984,-0.088534653,-0.037546549,18:29.9,12901.2,,,,,,,,
-0.030360786,0.59362781,0.768132448,-0.041826144,-0.013398224,-0.007919584,18:30.5,12901.8,,,,,,,,
-0.015550646,0.658453465,0.686006606,-0.057403222,0.005233166,-0.013722804,18:31.0,12902.3,,,,,,,,
-0.004689877,0.753628135,0.657494068,-0.050378263,0.006454896,-0.00853045,18:31.6,12902.9,,,,,,,,
0.008243161,0.724250257,0.671628535,-0.064428166,-0.031724181,-0.026245542,18:32.1,12903.4,,,,,,,,
0.00654604,0.730805635,0.69453603,-0.025332794,-0.288898438,-0.344200909,18:32.7,12904,,,,,,,,
-0.072076008,0.646799445,0.571712792,-0.040298983,-0.207653373,-0.139866471,18:33.2,12904.6,,,,,,,,
-0.125145674,0.674720526,0.651645362,-0.076645464,0.330213487,0.365013659,18:33.8,12905.1,,,,,,,,
-0.18364571,0.562064826,0.582922816,-0.075423732,0.376944661,0.336913854,18:34.3,12905.6,,,,,,,,
-0.003702535,0.636359334,0.612166464,-0.086724743,0.411458552,0.383339614,18:34.8,12906.2,,,,,,,,
-0.051341813,0.695600688,0.683813393,-0.073896572,0.37908271,0.394335181,18:35.4,12906.7,,,,,,,,
0.184986234,0.771109223,0.803224862,-0.012199193,-0.175888374,-0.184154212,18:35.9,12907.3,,,,,,,,
0.206806377,0.646071076,0.696972966,0.002767012,-0.77667439,-0.784940183,18:36.5,12907.8,,,,,,,,
0.319543719,0.680061996,0.807367623,-0.02502735,-1.104098082,-1.099841237,18:37.0,12908.4,,,,,,,,
0.25723511,0.439940155,0.865854919,0.023536429,-1.138001084,-1.196968794,18:37.6,12908.9,,,,,,,,
0.342333645,0.547982872,0.773493767,-0.169802412,-1.024991035,-1.264469385,18:38.1,12909.4,,,,,,,,
0.096008584,0.653840363,0.827594519,-0.080005243,-0.763846219,-0.903142631,18:38.6,12910,,,,,,,,
-0.049613964,0.65529716,0.798107207,-0.120322332,-0.036611103,-0.010363046,18:39.2,12910.5,,,,,,,,
-0.056278527,0.720365584,0.851476789,-0.061373845,0.068763152,0.053777803,18:39.7,12911,,,,,,,,
-0.023449387,0.600426018,0.760821581,-0.032663167,0.016534172,0.010711805,18:40.2,12911.6,,,,,,,,
-0.090095013,0.731291234,0.74230057,-0.070536822,0.07609354,0.019263919,18:40.8,12912.1,,,,,,,,
-0.120702632,0.550410748,0.691367924,-0.050989136,0.258436799,0.274605602,18:41.3,12912.7,,,,,,,,
0.104736634,0.626647592,0.670410037,-0.038160965,0.161003813,0.160679221,18:41.9,12913.2,,,,,,,,
-0.049613964,0.541184664,0.942863107,-0.023500189,-0.092505276,-0.271507949,18:42.4,12913.8,,,,,,,,
0.060853925,0.689530909,0.837829709,0.062020943,0.044328541,-0.219584391,18:43.0,12914.3,,,,,,,,
-0.000987343,0.552838683,0.747661889,-0.062290132,-0.030502452,-0.037851982,18:43.5,12914.8,,,,,,,,
0.044852495,0.66646564,0.654813409,-0.087335601,-0.009122168,-0.043960635,18:44.1,12915.4,,,,,,,,
0.028851066,0.692929983,0.622401714,-0.051294565,-0.003318948,0.014987862,18:44.6,12915.9,,,,,,,,
0.004606472,0.662823737,0.457662672,0.011319131,0.018061336,0.017125892,18:45.1,12916.5,,,,,,,,
0.015274093,0.690502107,0.660418451,-0.029303417,-0.017368849,-0.003643528,18:45.7,12917,,,,,,,,
-0.006664563,0.696571887,0.640922725,-0.060457543,-0.000570055,-0.011279344,18:46.3,12917.6,,,,,,,,
-0.001481014,0.680547595,0.657737792,-0.03632836,0.013174413,0.043393094,18:46.8,12918.1,,,,,,,,
-0.080962092,0.717937648,0.809560895,-0.03663379,-0.146566838,-0.230579957,18:47.4,12918.7,,,,,,,,
0.129708573,0.617664337,0.733527482,-0.244327977,-0.164892808,-0.254098266,18:47.9,12919.2,,,,,,,,
0.087280527,0.597998142,0.555141389,-0.072980285,-0.100141093,-0.162773922,18:48.4,12919.8,,,,,,,,
-0.028386101,0.997634709,1.087131619,-0.279147327,0.126489922,0.160068363,18:49.0,12920.3,,,,,,,,
-0.081208929,0.698271394,0.99501425,-0.055876046,0.253549904,0.237953678,18:49.5,12920.8,,,,,,,,
0.001939567,0.647042215,0.709401548,-0.013115481,0.151840821,0.307592303,18:50.1,12921.4,,,,,,,,
0.142800644,0.5882864,0.686250329,-0.036939234,-0.192992598,-0.304494649,18:50.6,12921.9,,,,,,,,
-0.028632935,0.598240852,0.568301082,-0.131623343,-0.231782541,-0.237299487,18:51.1,12922.5,,,,,,,,
0.088007867,0.480243713,0.593158126,0.03483744,-0.249497637,-0.183543339,18:51.7,12923,,,,,,,,
0.326574653,0.528316617,-0.756588757,0.087066412,0.232780471,0.594393492,18:52.2,12923.5,,,,,,,,
0.073461115,0.341123551,0.629225254,0.120358571,0.297837615,0.237648249,18:52.8,12924.1,,,,,,,,
0.019638117,0.617421508,0.69039315,-0.075118303,0.12557362,0.148461923,18:53.3,12924.6,,,,,,,,
0.036851779,0.567891836,0.707695603,-0.134677663,-0.237891197,-0.230274528,18:53.9,12925.2,,,,,,,,
0.105221525,0.71696651,0.815653324,-0.139870033,-0.219870672,-0.248600483,18:54.4,12925.7,,,,,,,,
0.064005725,0.623976886,0.605586648,-0.025638223,-0.068070665,-0.141393632,18:54.9,12926.3,,,,,,,,
-0.005183549,0.666222811,0.812241614,-0.042131588,-0.058602251,-0.096800476,18:55.5,12926.8,,,,,,,,
-0.148595065,0.729834497,0.771544218,-0.096804038,0.308222324,0.324391097,18:56.0,12927.4,,,,,,,,
-0.169576079,0.578089118,0.781779468,-0.072369412,0.532409847,0.527198315,18:56.6,12927.9,,,,,,,,
-0.059487391,0.600911677,0.7388888,-0.032663167,0.384885907,0.321336776,18:57.1,12928.4,,,,,,,,
0.24365814,0.58804363,0.695023417,-0.057403222,-0.19543606,-0.37199527,18:57.7,12929,,,,,,,,
0.161711425,0.597512543,0.774955988,-0.045796782,-0.589138746,-0.606567562,18:58.2,12929.5,,,,,,,,
0.022062579,0.621063411,0.730359435,-0.100469217,-0.275153965,-0.244019002,18:58.7,12930.1,,,,,,,,
-0.276209086,0.613294005,0.775930762,0.037280902,0.279206246,0.273994714,18:59.3,12930.6,,,,,,,,
-0.263867319,0.637087703,0.850258291,-0.027776256,0.562953115,0.627685666,18:59.9,12931.2,,,,,,,,
-0.225114107,0.407891512,0.46302399,-0.543651938,0.542489111,0.583397925,19:00.4,12931.7,,,,,,,,
0.078067586,0.740031779,0.398444355,0.003988743,0.080369592,0.118834957,19:00.9,12932.3,,,,,,,,
0.068612188,0.669379115,0.814191163,-0.055570617,-0.472463459,-0.485616207,19:01.5,12932.8,,,,,,,,
0.12607187,0.550896406,0.818577707,-0.081837818,-0.56470412,-0.643219471,19:02.0,12933.3,,,,,,,,
0.034912214,0.686374605,0.838804543,-0.076645464,-0.240029231,-0.278838307,19:02.5,12933.9,,,,,,,,
-0.219436884,0.646556616,0.712325931,-0.128569022,0.382442445,0.459392339,19:03.1,12934.4,,,,,,,,
-0.170810267,0.584887326,0.859518766,-0.009755731,0.358618706,0.367762536,19:03.6,12935,,,,,,,,
0.044125158,0.601154387,0.718662024,-0.042131588,0.039441619,0.002465125,19:04.2,12935.5,,,,,,,,
-0.193765998,0.728863299,0.747418225,-0.06778793,0.040968783,0.025372572,19:04.7,12936.1,,,,,,,,
0.007273377,0.510592759,0.813947499,-0.036022931,0.008898357,0.002770557,19:05.3,12936.6,,,,,,,,
-0.006911398,0.565221071,0.803712249,-0.053127155,-0.008816736,0.00307599,19:05.8,12937.2,,,,,,,,
-0.014069632,0.659181833,0.704040229,-0.060152113,-0.003013515,-0.005476124,19:06.4,12937.7,,,,,,,,
-0.010367097,0.727406561,0.686006606,-0.058930382,-0.008816736,-0.014639103,19:07.0,12938.3,,,,,,,,
-0.033569649,0.69487232,0.626788318,-0.035679311,-0.003935633,-0.034433555,19:07.5,12938.8,,,,,,,,
0.02909351,0.692687213,0.686494052,-0.057059601,0.023553304,0.030623594,19:08.1,12939.4,,,,,,,,
-0.060474731,0.675206184,0.749367833,-0.06897147,0.131065577,0.145466253,19:08.6,12939.9,,,,,,,,
-0.130822897,0.725949764,0.872678399,-0.029265225,0.215059549,0.236485183,19:09.1,12940.5,,,,,,,,
-0.071335502,0.675206184,0.613872349,-0.043315127,0.20467484,0.215104893,19:09.7,12941,,,,,,,,
-0.053563334,0.64437151,0.778367698,-0.074469253,0.139006838,0.102094829,19:10.2,12941.5,,,,,,,,
0.017456107,0.704341233,0.773250103,-0.107455984,-0.241562217,-0.302908838,19:10.8,12942.1,,,,,,,,
0.163651004,0.600911677,0.720611572,-0.04575859,-0.60655421,-0.699054956,19:11.3,12942.7,,,,,,,,
0.221110672,0.626162052,0.702090621,-0.09371151,-0.654507101,-0.723184109,19:11.9,12943.2,,,,,,,,
0.064005725,0.662823737,0.805661798,-0.141358986,-0.096481718,-0.280306816,19:12.4,12943.8,,,,,,,,
-0.221411586,0.645828247,0.804686964,-0.060113922,0.560198426,0.565130651,19:13.0,12944.3,,,,,,,,
0.020850349,1.011959434,0.719393075,-0.068666041,0.545232236,1.0968889,19:13.5,12944.8,,,,,,,,
-0.207835615,0.564249933,0.703552783,-0.078439876,0.728186369,0.814974546,19:14.0,12945.4,,,,,,,,
0.077097803,0.682732701,0.619721055,0.007692128,0.196122736,0.172649756,19:14.6,12945.9,,,,,,,,
0.176258177,0.642914712,0.716956139,-0.074163824,-0.748580337,-0.795877099,19:15.1,12946.5,,,,,,,,
0.152983367,0.628347158,0.879501939,-0.021629408,-0.635570288,-0.673398614,19:15.7,12947,,,,,,,,
0.093099229,0.763339877,0.796401322,-0.148689374,-0.37656343,-0.455930591,19:16.2,12947.6,,,,,,,,
-0.12884821,0.660395801,0.649695814,-0.049729213,0.197344467,0.162570477,19:16.8,12948.1,,,,,,,,
-0.270038217,0.61596477,0.693561196,-0.126698241,0.894036293,0.906298935,19:17.4,12948.7,,,,,,,,
0.139891297,0.660153031,0.61874634,-0.065000847,0.230025753,0.159210727,19:17.9,12949.2,,,,,,,,
0.013092079,0.255903363,0.973568916,0.055034176,-0.570818543,-0.563137412,19:18.4,12949.8,,,,,,,,
0.040003575,0.639030039,0.692830145,-0.034457579,-0.664586365,-0.682561576,19:19.0,12950.3,,,,,,,,
-0.155506447,0.6557827,0.830275178,-0.067749739,0.342730403,0.268861026,19:19.5,12950.8,,,,,,,,
-0.00172785,0.627861619,0.825401247,-0.033235848,0.145420924,0.145160824,19:20.1,12951.4,,,,,,,,
0.028366171,0.542398632,0.696729302,-0.074774683,0.022942439,-0.007860916,19:20.6,12952,,,,,,,,
0.10813088,0.759940743,0.677477241,-0.091573492,-0.023483319,0.01260307,19:21.2,12952.5,,,,,,,,
-0.068620309,0.702398896,0.721586347,-0.046369448,0.065703005,0.056890801,19:21.7,12953.1,,,,,,,,
0.035881996,0.579545856,0.672115922,-0.059503049,0.065092139,0.068802677,19:22.3,12953.6,,,,,,,,
-0.031101292,0.678848028,0.603393376,-0.074774683,0.226665989,0.220297247,19:22.8,12954.2,,,,,,,,
0.00775827,0.666222811,0.698922515,-0.106845126,0.101744048,0.144549966,19:23.4,12954.7,,,,,,,,
-0.067879803,0.452565342,0.563670814,-0.046674892,0.070589922,0.0138248,19:23.9,12955.2,,,,,,,,
-0.017772166,0.584158897,0.585116148,-0.102874473,0.105714679,0.067580946,19:24.5,12955.8,,,,,,,,
-0.129095048,0.775722265,0.715493977,-0.174040303,0.089221314,0.137219578,19:25.0,12956.3,,,,,,,,
0.017698551,-0.256905586,0.674065471,1.118550539,0.261790752,0.187615961,19:25.6,12956.9,,,,,,,,
-0.24288629,0.606738627,0.700384736,-0.113564625,0.140533999,0.079187386,19:26.1,12957.4,,,,,,,,
-0.031594962,0.476601809,0.834174335,-0.06072478,0.207729176,0.169900864,19:26.7,12958,,,,,,,,
-0.055538021,0.493840098,0.903384209,0.010135576,0.084334388,0.070329838,19:27.2,12958.5,,,,,,,,
-0.081208929,0.575904012,0.753023267,-0.05919762,0.01622292,0.009548743,19:27.8,12959.1,,,,,,,,
-0.08145576,0.675934553,0.654082298,-0.058281317,0.013168594,0.004050957,19:28.3,12959.6,,,,,,,,
-0.076765887,0.680061996,0.622889102,-0.05919762,0.004616481,0.017489992,19:28.9,12960.2,,,,,,,,
-0.115519077,0.542155862,0.396982163,-0.160295829,-0.10320124,0.14149563,19:29.4,12960.7,,,,,,,,
-0.054797515,0.743188083,0.70477128,-0.07080406,0.080669202,0.043451764,19:30.0,12961.3,,,,,,,,
-0.05405701,0.725221455,0.721099019,-0.125781938,0.069062762,-0.032906391,19:30.5,12961.8,,,,,,,,
0.06109637,0.669379115,0.627519429,-0.046674892,-0.0915948,-0.090022288,19:31.1,12962.4,,,,,,,,
0.009940282,0.680304766,0.672359586,-0.048812911,-0.355183125,-0.372242033,19:31.6,12962.9,,,,,,,,
0.036851779,0.64947015,0.726216614,-0.062251955,-0.50240165,-0.536564767,19:32.2,12963.5,,,,,,,,
0.039518684,0.615479171,0.717199802,-0.060419351,-0.489573479,-0.517627954,19:32.7,12964,,,,,,,,
0.167772576,0.920669436,0.856594443,-0.631578326,-0.258055568,-0.362468183,19:33.3,12964.6,,,,,,,,
-0.022215208,0.724493086,0.748392999,0.016549662,-0.32036382,-0.541451693,19:33.8,12965.1,,,,,,,,
-0.052822832,0.631017923,0.710619986,-0.084853962,-0.285239071,-0.29557845,19:34.4,12965.7,,,,,,,,
-0.026905084,0.638058901,0.623863935,-0.031403258,-0.150237858,-0.10590478,19:34.9,12966.2,,,,,,,,
0.012364741,0.55453825,0.848796129,0.158575833,-0.126719549,-0.211584479,19:35.5,12966.8,,,,,,,,
0.061581265,0.59921205,0.745468676,-0.075996414,-0.107477292,-0.125757918,19:36.0,12967.3,,,,,,,,
-0.02270888,0.64995575,0.742056906,0.003110632,0.00217302,-0.009998945,19:36.5,12967.9,,,,,,,,
-0.003455699,0.622277379,0.63848573,-0.015215322,0.093497373,0.139663041,19:37.1,12968.4,,,,,,,,
-0.032335471,0.676177323,0.706964552,-0.112342909,0.121597171,0.167151973,19:37.6,12969,,,,,,,,
-0.023696221,0.715266883,0.626544595,-0.031708688,0.125873223,0.033677921,19:38.2,12969.5,,,,,,,,
-0.006170891,0.680790365,0.714519143,0.013495341,0.070895359,0.052920178,19:38.7,12970.1,,,,,,,,
0.013334526,0.686374605,0.645552933,-0.097987577,-0.173756167,-0.17798689,19:39.3,12970.6,,,,,,,,
-0.006911398,0.595570147,0.653594911,-0.056143299,-0.024705051,-0.061311625,19:39.8,12971.2,,,,,,,,
-0.052575991,0.647042215,0.63507396,-0.051867247,0.115183085,0.12072622,19:40.4,12971.7,,,,,,,,
-0.037519019,0.740274549,0.654813409,-0.017658785,0.106630974,0.126223996,19:40.9,12972.2,,,,,,,,
-0.090095013,0.688074172,0.832955837,-0.086991981,0.106936403,0.104232863,19:41.5,12972.8,,,,,,,,
0.052368317,1.489289641,0.53199017,1.079149723,0.148780674,0.0886558,19:42.0,12973.3,,,,,,,,
-0.047145609,0.414932519,0.230537221,-0.285217762,-0.03173,-0.090633154,19:42.5,12973.9,,,,,,,,
0.452888966,1.140396714,1.146837354,-0.713434279,0.139923126,-0.014580433,19:43.1,12974.4,,,,,,,,
-0.063683592,0.973112643,1.706365347,0.046176635,-0.124886952,-0.092465751,19:43.6,12974.9,,,,,,,,
-0.096759573,0.623976886,0.309982389,-0.549416959,-0.234842703,0.03581595,19:44.2,12975.5,,,,,,,,
0.131405681,-1.719216943,0.387477994,1.592581987,-0.658172309,0.42951861,19:44.7,12976.1,,,,,,,,
0.260871828,-1.746958017,0.297310144,1.650919676,-0.019818129,-0.126674205,19:45.3,12976.6,,,,,,,,
-0.409747183,0.981610358,-0.001446172,-2.419580936,0.303024173,-0.241822302,19:45.8,12977.2,,,,,,,,
-0.132797584,0.174082264,0.247352302,0.061753698,-0.579370677,0.152491212,19:46.4,12977.7,,,,,,,,
