acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Minutes,Label,
0.049943861,0.68904531,0.64872098,-0.024313614,-0.159404993,-0.104752287,35:24.6,182.8,247,0.026583451,0.658939034,0.776783705,-0.039392568,-0.057761982,-0.106769748,37:40.8,133.1,302.3,05:02.3,1,
0.059884142,0.595327377,0.598763168,-0.083262116,-0.10320539,-0.085204594,35:25.1,183.3,248,-0.001219998,0.682732671,0.817237377,0.012683697,-0.009656343,-0.061718427,37:41.9,133.6,303.4,05:03.4,1,
0.078067586,0.705312431,0.653107584,-0.025229916,-0.12061505,-0.153621495,35:25.7,183.9,249,0.043155371,0.64995572,0.717321664,-0.060620137,0.082889743,0.018915783,37:43.0,134.2,304.6,05:04.6,1,
0.215534419,0.463005424,1.339601517,0.149782985,-0.153907195,-0.028088693,35:26.2,184.4,250,0.034669765,0.684432268,0.704283893,-0.002893366,0.014320116,0.020901095,37:44.1,134.7,305.7,05:05.7,5,
0.091402106,0.606738627,0.621183276,-0.071961105,-0.231181651,-0.276710838,35:26.8,185,251,0.014166366,0.581973806,0.630931169,-0.08169499,0.122901414,0.111003712,37:45.2,135.3,306.8,05:06.8,5,
-0.409994006,0.680790365,0.866342247,-0.014234334,0.877538741,0.737630904,35:27.3,185.5,252,-0.070224742,0.611715883,0.697460383,-0.016943276,0.066396382,-0.019110578,37:46.3,135.8,307.9,05:07.9,5,
-0.125145674,0.648984551,0.765939176,-0.133963913,0.848217189,0.886682034,35:27.8,186.1,253,-0.0851583,0.675813109,0.815044135,-0.004420534,0.049139436,0.051444356,37:47.4,136.4,309,05:09.0,3,
-0.193025485,0.640244007,0.69721669,-0.067990482,0.42733106,0.489314169,35:28.4,186.6,254,0.367426798,0.541427448,0.864758253,-0.065812491,-0.819816381,-0.854774237,37:48.5,136.9,310.1,05:10.1,3,
-0.024930399,0.67204982,0.8044433,-0.055773169,0.259037703,0.284063458,35:28.9,187.2,255,0.044973718,0.615357816,0.717930913,-0.02870243,-0.018972039,-0.138076592,37:49.6,137.5,311.2,05:11.2,2,
-0.1211963,0.69438678,0.725729227,-0.00904198,0.09135519,0.119435258,35:29.5,187.7,256,-0.125886181,0.524917573,0.774590403,-0.027022548,0.684592009,0.781122893,37:50.7,138,312.3,05:12.3,5,
0,0.672535479,0.698435187,-0.037141785,-0.040897138,-0.034197345,35:30.1,188.3,257,-0.03421088,0.645221263,0.714397311,-0.05298432,0.012945672,-0.029953436,37:51.8,138.6,313.4,05:13.4,2,
0.274933666,0.556480587,0.845871806,-0.053024277,-1.131596923,-1.170101285,35:30.6,188.8,258,-0.23745589,0.482186049,0.762892991,-0.060009271,0.785842896,0.711636961,37:52.9,139.1,314.5,05:14.5,2,
0.176015735,0.592899442,0.826376021,0.032802284,-0.862816334,-0.919646502,35:31.2,189.4,259,-0.149335559,0.687709957,0.663220972,-0.017706856,0.175283108,0.173922837,37:54.0,139.7,315.6,05:15.6,3,
-0.023943057,0.758969605,0.694292307,-0.02889511,-0.116033562,-0.17164202,35:31.7,190,260,0.192502059,0.605160475,0.800056785,-0.059092969,-0.746817976,-0.809417486,37:55.1,140.3,316.6,05:16.6,3,
-0.066151954,0.697057486,0.637998343,-0.038363516,0.073029228,0.032386966,35:32.3,190.5,261,0.110797785,0.653112024,0.719636828,0.000160962,-0.119153941,-0.092108979,37:56.2,140.8,317.7,05:17.7,5,
0.027638834,0.688559771,0.640679002,-0.045999333,0.035461016,0.034219563,35:32.8,191.1,262,-0.018636091,0.653476238,0.615821928,-0.026564397,0.038449298,0.014181578,37:57.3,141.4,318.8,05:18.8,5,
0.04218559,0.669136345,0.606074035,-0.084483832,0.05653587,0.053156383,35:33.4,191.6,263,0.136423081,0.590592951,0.813460052,-0.121859379,-0.207729407,-0.140214622,37:58.3,141.9,319.9,05:19.9,3,
0.023274807,0.659910202,0.799813092,-0.021259293,0.054703273,0.020780526,35:33.9,192.2,264,0.296996266,0.566677898,0.759603083,-0.03878171,-0.740251154,-0.798574656,37:59.4,142.5,321,05:21.0,3,
0.008243161,0.523460805,0.642384887,-0.001711592,0.053786974,0.013450144,35:34.5,192.7,265,-0.07812348,0.569712758,0.751561105,-0.053442471,0.40664833,0.346797682,38:00.6,143,322.1,05:22.1,2,
0.008000716,0.711867809,0.793233216,-0.027367935,0.035766449,0.031165237,35:35.0,193.3,266,-0.269050851,0.652626425,0.853791922,-0.031145886,0.868156999,0.902379662,38:01.6,143.6,323.2,05:23.2,2,
-0.059240557,0.735175908,0.647015154,-0.046304762,0.091049753,0.04552057,35:35.6,193.8,267,-0.157727975,0.636480719,0.749367833,-0.036643676,0.471858189,0.505775377,38:02.7,144.1,324.2,05:24.2,3,
-0.231285006,0.587558031,0.80176264,0.024555609,1.101420879,1.17103982,35:36.1,194.4,268,0.192138389,0.574568629,0.851233095,-0.068561383,-0.817067474,-0.804683268,38:03.8,144.7,325.3,05:25.3,3,
-0.054303844,0.624219716,0.719880462,-0.085705578,0.459706932,0.613319814,35:36.7,194.9,269,0.281479709,0.52916643,0.727556944,-0.044279486,-0.791258425,-0.810639232,38:04.8,145.2,326.4,05:26.4,5,
0.072491325,0.725949764,0.589015245,-0.011790872,0.041264236,-0.013427926,35:37.2,195.5,270,0.113343466,0.574690044,0.665536106,-0.052373454,-0.095788341,-0.142963504,38:05.9,145.8,327.5,05:27.5,2,
0.391307712,0.648498952,0.857812881,-0.048137352,-0.662757993,-0.714701235,35:37.8,196,271,-0.35285157,0.588771969,0.766061038,-0.084443875,0.959328651,0.960564554,38:07.0,146.3,328.5,05:28.5,2,
0.016486323,0.610866129,0.692099035,-0.037447214,-0.556467414,-0.667664587,35:38.3,196.6,272,-0.275345162,0.616693169,0.808829814,-0.060620137,0.747663826,0.745234549,38:08.1,146.9,329.6,05:29.6,5,
0.201230109,0.798787594,0.753510654,-0.06707418,-0.206441611,-0.156675816,35:38.9,197.1,273,0.157349925,0.614022434,0.69721669,-0.056496799,-0.238730818,-0.261165945,38:09.2,147.4,330.7,05:30.7,3,
0.06109637,0.631746292,0.65213275,-0.040806979,-0.037537381,0.000927406,35:39.4,197.7,274,0.064833349,0.676541477,0.96077475,-0.058787547,-0.504304484,-0.556519292,38:10.3,148,331.8,05:31.8,5,
0.020850349,0.638058901,0.712325931,-0.047526494,0.037904479,0.018031633,35:40.0,198.2,275,0.000141482,0.613051236,0.82564494,-0.05298432,-0.008587329,-0.004907961,38:11.4,148.5,333,05:33.0,5,
-0.013575961,0.533172488,0.823451698,-0.040806979,0.027519768,0.020475093,35:40.5,198.8,276,0.108009653,0.571897894,0.708061159,-0.071310282,-0.016528577,0.012807131,38:12.5,149.1,334.1,05:34.1,5,
0.013819417,0.587072432,0.769594669,-0.024505571,0.009639892,0.00091182,35:41.1,199.3,277,-0.091329191,0.604917705,0.69380492,-0.055580497,0.058913279,0.039990634,38:13.6,149.6,335.2,05:35.2,5,
0.019880565,0.656025529,0.7157377,-0.038250044,0.001393212,-0.002447939,35:41.6,199.9,278,-0.034433574,0.595084608,1.043875486,0.040019915,-0.055776667,0.044266691,38:14.7,150.2,336.2,05:36.2,5,
0.01187985,0.690016508,0.747418225,-0.037333742,0.002004077,-0.000920776,35:42.2,200.4,279,-0.072818709,0.819910496,0.881329596,-0.015110679,-0.040046889,0.008531073,38:15.8,150.7,337.3,05:37.3,5,
0.015031647,0.688074172,0.689174712,-0.039166346,0.002614942,-0.001226209,35:42.7,201,280,-0.011876644,0.547618657,0.647868097,0.017265186,-0.01805574,0.000131676,38:16.9,151.3,338.4,05:38.4,5,
0.016728768,0.622277379,0.69039315,-0.034279421,0.000476914,0.001217252,35:43.3,201.5,281,-0.015578673,0.691716075,0.582435459,-0.070546694,0.019512472,0.045641137,38:17.9,151.8,339.4,05:39.4,5,
0.015274093,0.685160637,0.687956154,-0.03611201,0.002004077,-0.001531641,35:43.8,202.1,282,-0.059610811,0.689530879,0.720124185,-0.029160574,0.01340382,0.013723427,38:19.0,152.4,340.5,05:40.5,5,
0.016728768,0.685403407,0.688199878,-0.037333742,0.002920375,0.00091182,35:44.4,202.6,283,-0.00199343,0.631260693,0.755825788,-0.05130443,0.033562373,0.053582387,38:20.0,152.9,341.6,05:41.6,5,
0.016001431,0.684917867,0.691855371,-0.033363119,0.007196431,-0.005502265,35:45.0,203.2,284,-0.019733856,0.665373027,0.664195746,-0.02793885,0.023941244,-0.062023863,38:21.1,153.5,342.7,05:42.7,5,
0.02133524,0.66646564,0.69453603,-0.038860917,0.003225807,-0.001226209,35:45.5,203.7,285,-0.003989557,0.679819226,0.671384841,-0.033894777,-0.045239242,-0.037741968,38:22.2,154,343.7,05:43.7,5,
0.00775827,0.742459714,0.637510955,-0.037028313,0.005058403,-0.000309911,35:46.1,204.3,286,0.022878215,0.666829824,0.739498079,-0.023357354,-0.048293569,-0.035451224,38:23.3,154.6,344.8,05:44.8,5,
0.004606472,0.704341233,0.653107584,-0.038860917,0.002309509,0.006104174,35:46.6,204.8,287,0.007979777,0.6608814,0.736695558,-0.020761177,-0.019888337,-0.01162748,38:24.3,155.1,345.9,05:45.9,5,
0.010182728,0.751685798,0.620208442,-0.035195723,0.017886573,0.023208402,35:47.2,205.4,288,-0.052946246,0.67204985,0.726947695,-0.072684728,-0.011794371,0.032049386,38:25.4,155.7,346.9,05:46.9,5,
0.047276955,0.650198519,0.636292517,-0.045275003,0.031020176,0.018016046,35:47.7,206,289,-0.027398758,0.603946537,0.782632411,-0.014426798,0.018068034,0.019393534,38:26.5,156.3,348,05:48.0,5,
0.005576256,0.679819226,0.574637175,-0.008623078,0.018497439,0.039090898,35:48.3,206.5,290,0.030969427,0.613536865,0.714153618,-0.051384151,-0.073103603,-0.024588762,38:27.6,156.8,349.1,05:49.1,5,
0.017213661,0.726192594,0.695510805,-0.017451197,0.052495111,0.012133336,35:48.8,207.1,291,-0.222398914,0.682489902,0.506889433,-0.006790988,-0.017820299,-0.072694402,38:28.6,157.4,350.2,05:50.2,5,
0.011394958,0.765282154,0.672847033,-0.00828822,0.022868147,0.009995307,35:49.4,207.6,292,0.008463659,0.637209117,0.745590508,-0.011323109,0.014428111,-0.001737771,38:29.7,157.9,351.3,05:51.3,5,
0.007030932,0.726920962,0.709157825,-0.082508355,0.024395309,0.025266938,35:49.9,208.2,293,-0.028386099,0.659788817,0.658956259,-0.032332145,0.022309103,0.011894737,38:30.8,158.5,352.3,05:52.3,5,
0.004848918,0.736632705,0.68088901,-0.00492847,0.042110402,0.052450445,35:50.5,208.7,294,0.022062578,0.602853954,0.645187408,-0.027123332,0.052766841,0.02146036,38:31.9,159,353.4,05:53.4,5,
0.014061864,0.721093953,0.623620212,-0.026919618,0.031114828,0.019463718,35:51.0,209.3,295,0.025578044,0.664887458,0.714519173,-0.027276047,0.050628814,0.066358954,38:33.0,159.6,354.5,05:54.5,5,
-0.037765853,0.71162504,0.701846898,-0.080675751,0.051884245,0.055504769,35:51.6,209.8,296,0.368639007,0.628225774,0.798107177,-0.043922126,-0.80336079,-0.820159227,38:34.1,160.1,355.6,05:55.6,3,
0.435675293,0.668165147,0.681620121,-0.074261665,-0.298752397,-0.260923415,35:52.1,210.4,297,-0.079284571,0.706040829,0.707573801,-0.047281884,0.29360047,0.266875483,38:35.1,160.7,356.7,05:56.7,5,MISSING
0.113464683,0.648498952,0.744737566,-0.068458453,-0.597465515,-0.623166561,35:52.7,210.9,298,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,161.2,33,00:33.0,5,
0.081461824,0.696329057,0.74571234,-0.066931292,-0.288978547,-0.276195049,35:53.3,211.5,299,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,161.8,33,00:33.0,5,
0.108615771,0.669864714,0.723048568,-0.049521625,-0.243469104,-0.25756368,35:53.8,212.1,300,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,162.4,33,00:33.0,5,
-0.045911428,0.735418677,0.809317291,-0.035777152,-0.185436904,-0.205945551,35:54.4,212.6,301,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,162.9,33,00:33.0,5,
0.288268179,0.647527814,0.688443601,0.020117015,-0.754457891,-0.759084046,35:54.9,213.2,302,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,163.5,33,00:33.0,5,
0.344515651,0.563764393,0.688930988,-0.056546569,-0.935884833,-1.041609287,35:55.5,213.7,303,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,164,33,00:33.0,5,
0.073703557,0.53778553,0.530771732,0.021033317,-0.510722637,-0.584987462,35:56.0,214.3,304,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,164.6,33,00:33.0,5,
-0.078987405,0.641215205,0.586090922,-0.02814135,-0.126793846,-0.134168893,35:56.6,214.8,305,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,165.1,33,00:33.0,5,
0.03976113,0.738817751,0.745468676,-0.021116391,-0.062042121,-0.066668279,35:57.1,215.4,306,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,165.7,33,00:33.0,5,
0.054307885,0.721579552,0.676015079,-0.029057637,-0.067234479,-0.063308522,35:57.7,215.9,307,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,166.2,33,00:33.0,5,
0.016728768,0.770138025,0.756434977,-0.023559853,-0.009507712,-0.061781362,35:58.2,216.5,308,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,166.8,33,00:33.0,5,
-0.032335471,0.685889065,0.797132373,-0.020810962,-0.031193428,-0.041622806,35:58.8,217,309,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,167.3,33,00:33.0,5,
-0.011107604,0.707011998,0.717199802,-0.035777152,-0.039134674,-0.052923813,35:59.3,217.6,310,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,167.9,33,00:33.0,5,
0.072733782,0.564735532,1.183879256,0.042413592,0.105945818,0.031375591,35:59.9,218.1,311,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,168.4,33,00:33.0,5,
-0.056772202,0.680547595,0.768863559,-0.071818203,0.116635963,0.094600141,36:00.4,218.7,312,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,169,33,00:33.0,5,
-0.075531706,0.697543085,0.687468827,-4.15E-05,0.015843196,-0.003138296,36:01.0,219.2,313,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,169.5,33,00:33.0,5,
-0.003455699,0.72255069,0.753023267,-0.055935711,-0.061431259,-0.085910536,36:01.6,219.8,314,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,170.1,33,00:33.0,5,
-0.012341782,0.783491611,0.667729318,-0.047078162,-0.054406308,-0.0434554,36:02.1,220.3,315,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,170.6,33,00:33.0,5,
-0.061462075,0.710653841,0.561233819,-0.068153009,-0.044021599,-0.023907715,36:02.7,220.9,316,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,171.2,33,00:33.0,5,
-0.098240592,0.718908846,0.637510955,-0.034860864,-0.041883569,-0.017799063,36:03.2,221.4,317,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,171.7,33,00:33.0,5,
-0.050601307,0.737118244,0.762283742,-0.0577683,0.038445212,-0.009552382,36:03.8,222,318,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,172.3,33,00:33.0,5,
0.447312713,0.567891836,0.521267533,-0.051659659,-0.57089287,-0.584376633,36:04.3,222.6,319,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,172.9,33,00:33.0,5,
0.045337386,0.682004392,0.631174803,-0.0577683,-0.614875138,-0.620723069,36:04.9,223.1,320,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,173.4,33,00:33.0,5,
0.048489183,0.637330532,0.714275479,-0.066625848,-0.240109354,-0.320177346,36:05.4,223.7,321,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,174,33,00:33.0,5,
-0.014069632,0.673506618,0.723048568,-0.032722831,-0.152755618,-0.155549169,36:06.0,224.2,322,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,174.5,33,00:33.0,5,
0.033699982,0.659667432,0.779829919,-0.044023842,-0.207122624,-0.139361247,36:06.5,224.8,323,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,175.1,33,00:33.0,5,
-0.042455733,0.709682703,0.714031756,-0.016229466,0.004236756,0.047563519,36:07.1,225.3,324,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,175.6,33,00:33.0,5,
-0.514405489,0.657239497,0.961627781,-0.075483397,0.860058963,0.989823103,36:07.7,225.9,325,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,176.2,33,00:33.0,5,
-0.062449418,0.60479629,0.625813484,-0.046772733,0.805081129,0.881394565,36:08.2,226.4,326,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,176.7,33,00:33.0,5,
-0.024683565,0.66670841,0.588284194,-0.036388025,0.200935364,0.192949444,36:08.7,227,327,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,177.3,33,00:33.0,5,
-0.014563303,0.63296026,0.5941329,0.014619231,0.102280632,0.081466541,36:09.3,227.5,328,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,177.8,33,00:33.0,5,
-0.030854454,0.671078682,0.738401473,-0.074567094,-0.018976122,-0.014744736,36:09.8,228.1,329,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,178.4,33,00:33.0,5,
0.05867191,0.719879985,0.748636723,-0.080370307,-0.071815968,-0.149135083,36:10.4,228.6,330,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,178.9,33,00:33.0,5,
-0.042208895,0.63296026,0.688443601,-0.011342555,-0.073037699,-0.042844534,36:10.9,229.2,331,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,179.5,33,00:33.0,5,
-0.072816513,0.656025529,0.679426789,-0.061738938,-0.006453386,0.008773576,36:11.5,229.7,332,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,180,33,00:33.0,5,
0.131405681,0.742702484,0.68430078,-0.002179563,0.055244006,0.046647225,36:12.1,230.3,333,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,180.6,33,00:33.0,5,
0.036366891,0.73420471,0.621670663,-0.004012167,0.067155875,0.060391691,36:12.6,230.9,334,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,181.2,33,00:33.0,5,
-0.036038004,0.707254767,0.643359661,-0.014702305,0.030198529,0.049701549,36:13.2,231.4,335,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,181.7,33,00:33.0,5,
0.049216524,0.713810146,0.524923027,-0.01806207,0.010956274,-0.0013057,36:13.7,232,336,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,182.3,33,00:33.0,5,
0.020607902,0.632474661,0.565864086,-0.024170712,-0.026306506,-0.035514154,36:14.3,232.5,337,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,182.8,33,00:33.0,5,
0.000242446,0.410562247,1.144156694,-0.137791663,-0.139927447,-0.078885585,36:14.8,233.1,338,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,183.4,33,00:33.0,5,
-0.032582305,0.700699389,0.660418451,-0.021727264,-0.071510531,-0.032459825,36:15.4,233.6,339,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,183.9,33,00:33.0,5,
-0.0533165,0.568620205,0.673821747,0.009121433,0.138321668,0.018547419,36:15.9,234.2,340,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,184.5,33,00:33.0,5,
-0.077753223,0.707254767,0.576586783,0.004845381,0.101975195,0.089407787,36:16.5,234.7,341,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,185,33,00:33.0,5,
-0.003702535,0.721336722,0.861955762,0.014008358,0.010956274,0.018547419,36:17.0,235.3,342,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,185.6,33,00:33.0,5,
-0.036284842,0.687102973,0.755460262,-0.068153009,0.042110402,0.079633944,36:17.6,235.8,343,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,186.1,33,00:33.0,5,
0.327544421,0.510592759,0.76350224,-0.043412969,-0.84425509,-0.895307004,36:18.2,236.4,344,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,186.7,33,00:33.0,5,
0.208261043,0.562307596,0.860493541,-0.088311583,-0.734299302,-0.852546453,36:18.7,237,345,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,187.3,33,00:33.0,5,
0.052125871,0.632717431,0.573175013,-0.078843147,-0.173525035,-0.185176134,36:19.3,237.5,346,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,187.8,33,00:33.0,5,
0.064733058,0.630289495,0.64604032,-0.028752208,-0.024168476,-0.022685984,36:19.8,238.1,347,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,188.4,33,00:33.0,5,
-0.00567722,0.685646236,0.731577933,-0.021116391,-0.007064251,-0.073082365,36:20.4,238.6,348,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,188.9,33,00:33.0,5,
-0.031594962,0.680061996,0.782997966,-0.028752208,-0.035164051,0.038095109,36:20.9,239.2,349,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,189.5,33,00:33.0,5,
0.032972645,0.682732701,0.691367924,-0.071512774,-0.042799868,-0.044371698,36:21.5,239.7,350,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,190,33,00:33.0,5,
-0.009132919,0.606253088,0.706477165,-0.04280211,-0.012562038,-0.038873911,36:22.0,240.2,351,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,190.5,33,00:33.0,5,
-0.029620279,0.690016508,0.660662174,-0.011037111,-0.069677942,-0.025740311,36:22.5,240.8,352,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,191.1,33,00:33.0,5,
0.117343821,0.779364169,0.655544519,-0.072429076,-0.053490009,-0.139055818,36:23.1,241.3,353,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,191.6,33,00:33.0,5,
0.040730912,0.606495857,0.568301082,-0.023865283,0.046997324,-0.035514154,36:23.6,241.9,354,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,192.2,33,00:33.0,5,
0.51713711,0.042974286,0.837586105,0.303253055,-0.062042121,-0.059337899,36:24.2,242.4,355,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,192.7,33,00:33.0,5,
0.041943144,0.64412874,1.035224199,-0.003401294,-0.06265299,0.031986456,36:24.7,243,356,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,193.3,33,00:33.0,5,
0.050913639,0.641700745,0.628737867,-0.003401294,-0.024779342,-0.099044137,36:25.3,243.5,357,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,193.8,33,00:33.0,5,
0.061823711,0.660395801,0.737670362,-0.007066488,-0.042189002,-0.055978138,36:25.8,244.1,358,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,194.4,33,00:33.0,5,
-0.067879803,0.715509713,0.784947515,-0.032722831,-0.005231655,0.007246413,36:26.4,244.6,359,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,194.9,33,00:33.0,5,
-0.05726587,0.680061996,0.548561633,-0.080370307,0.031114828,0.018852852,36:27.0,245.2,360,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,195.5,33,00:33.0,5,
-0.013329125,0.597998142,0.606074035,-0.027530476,0.027144203,0.032291889,36:27.5,245.8,361,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,196.1,33,00:33.0,5,
-0.014069632,0.69487232,0.663830221,0.011670828,0.035396677,0.02604348,36:28.1,246.3,362,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,196.6,33,00:33.0,5,
-0.033816483,0.61620754,0.83514905,-0.005127966,-0.014999705,-0.00083459,36:28.6,246.9,363,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,197.2,33,00:33.0,5,
0.003394243,0.634174168,0.739619911,-0.029868007,-0.0027824,0.001303439,36:29.2,247.4,364,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,197.7,33,00:33.0,5,
-0.013575961,0.729106128,0.624838769,-0.030784294,0.000577359,-0.000529157,36:29.7,248,365,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,198.3,33,00:33.0,5,
-0.08145576,0.804614604,0.676258743,-0.03536579,0.017681584,-0.005721512,36:30.3,248.5,366,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,198.8,33,00:33.0,5,
