acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,,,
-0.046405103,0.686860204,0.785191238,0.001839355,-0.038628101,-0.017952431,48:48.5,1721.2,739,-0.150569744,0.640486807,0.711838484,-0.05670239,0.030514871,0.013439747,55:28.4,403.1,803,2,,,
-0.147607714,0.654811561,0.618258893,-0.080322027,-0.056037761,-0.02253392,48:49.1,1721.7,740,0.021243386,0.604674906,0.575368255,-0.076860934,0.00821829,-0.04703591,55:29.5,403.6,804.1,5,,,
-0.025424073,0.70021379,0.776418149,-0.023511559,-0.053899731,-0.009400317,48:49.6,1722.3,741,-0.160936851,0.642429143,0.703430951,-0.053495347,-0.027670044,-0.0609331,55:30.6,404.2,805.2,5,,,
-0.06195575,0.715752542,0.766670287,-0.060774341,-0.017858686,0.004344151,48:50.2,1722.8,742,-0.094908312,0.706890583,0.75594762,-0.050746456,0.095724736,0.096211985,55:31.7,404.7,806.3,5,,,
0.038791347,0.732019603,0.799325645,-0.010072514,-0.153776199,-0.164865524,48:50.7,1723.4,743,-0.2264717,0.679090828,0.662002504,-0.085260339,0.355495183,0.367894307,55:32.8,405.3,807.3,5,,,
0.009212945,0.539727867,0.797132373,-0.00152041,-0.540148437,-0.564371347,48:51.3,1724,744,-0.034213252,0.713081777,0.661880672,-0.073195748,0.160476463,0.171806561,55:33.9,405.9,808.5,5,,,
0.082916506,0.620577812,0.781779468,-0.047029868,-0.420724303,-0.441587478,48:51.8,1724.5,745,0.025674446,0.739424765,0.724510729,0.001635246,-0.097766835,-0.016798082,55:35.0,406.4,809.6,5,,,
-0.101202615,0.434355915,0.502502918,0.049181409,-0.637276053,-0.392718256,48:52.4,1725,746,-0.219190054,0.720365554,0.476914734,-0.04356879,-0.080815324,-0.025655629,55:36.1,406.9,810.7,5,,,
0.178925082,0.715995312,0.716956139,0.017416418,-0.542286515,-0.595220089,48:52.9,1725.6,747,-0.269667946,0.612687051,0.66992262,-0.057007819,-0.052715518,0.028711379,55:37.2,407.5,811.8,5,,,
-0.049120296,0.690016508,0.695998251,-0.026871309,-0.257012427,-0.253135562,48:53.4,1726.1,748,-0.098734256,0.749257892,0.63032189,-0.110458523,0.048382677,-0.031916997,55:38.3,408,812.9,5,,,
-0.088860832,0.629075587,0.617527783,-0.123693466,0.071327642,0.096279375,48:54.0,1726.7,749,-0.075161453,0.638908684,0.502990305,-0.087703809,-0.425496042,-0.35170497,55:39.4,408.6,814,5,,,
-0.047392443,0.67787689,0.806392908,-0.058025435,0.067357011,0.031527657,48:54.5,1727.2,750,-0.027536191,0.682854116,0.741082102,-0.065254495,-0.411446132,-0.378277585,55:40.5,409.1,815.1,5,,,
-0.033816483,0.777664602,0.809560895,-0.00488016,0.076519996,-0.023450218,48:55.1,1727.8,751,-0.128354538,0.571169525,0.922270715,-0.122370407,-0.059587754,-0.111024048,55:41.6,409.7,816.2,5,,,
-0.070594996,0.686860204,0.689418375,-0.051611349,0.026429044,0.027862463,48:55.6,1728.3,752,-0.154519118,0.460820302,0.79213661,-0.072279453,0.336100236,0.390649021,55:42.7,410.2,817.3,5,,,
-0.016784824,0.582702219,0.786897123,-0.025038719,0.038646352,0.018394053,48:56.2,1728.9,753,-0.233383097,0.621184796,0.651158005,-0.123133987,0.469879687,0.450971961,55:43.8,410.8,818.4,3,,,
-0.005924055,0.69462955,0.680645287,-0.135910749,-0.004114217,-0.014592672,48:56.7,1729.4,754,-0.136006439,0.729834467,0.656153768,-0.095339611,0.250884511,0.268323265,55:44.9,411.3,819.5,3,,,
0.015758984,0.736147046,0.603149712,-0.042448372,-0.038017236,-0.023144785,48:57.2,1729.9,755,-0.077012721,0.688681126,0.61326313,-0.078846261,0.021657324,0.047495485,55:46.0,411.8,820.6,5,,,
-0.058746886,0.758484006,0.65968734,-0.077878565,0.001078138,0.004344151,48:57.8,1730.5,756,-0.103177298,0.721822321,0.689296544,-0.022646651,0.090532383,0.069486633,55:47.1,412.4,821.7,5,,,
-0.087132983,0.631260693,0.65286386,-0.04794617,0.208161458,0.163474545,48:58.3,1731,757,-0.019006345,0.734204769,0.692099065,-0.045248665,0.03677624,-0.016645367,55:48.2,412.9,822.8,5,,,
-0.004196206,1.373234868,0.459124863,-0.11575222,0.63790518,0.618569195,48:58.9,1731.6,758,-0.049613966,0.690259308,0.618624419,-0.068156108,0.004858533,-0.040927261,55:49.3,413.5,823.9,5,,,
-0.118727945,0.556480587,0.736695588,-0.092233896,0.436319619,0.447832316,48:59.4,1732.1,759,0.000384434,0.737361044,0.638120204,-0.013330951,-0.117467238,-0.14080373,55:50.4,414,825,5,,,
0.032002863,0.670593083,0.567813694,-0.080932885,0.074687399,0.115521632,49:00.0,1732.7,760,-0.129465291,0.714902759,0.636048764,-0.080220707,-0.024463005,-0.054671733,55:51.5,414.6,826.1,5,,,
0.024729483,0.977482915,0.890955687,0.144476384,-0.114069961,0.010147371,49:00.5,1733.2,761,-0.056772199,0.607952654,0.697460383,-0.067239821,0.103818698,0.058491059,55:52.6,415.1,827.2,5,,,
0.059156805,0.741245747,0.701603234,0.032077178,-0.194093302,-0.186245799,49:01.1,1733.8,762,-0.091329191,0.708104521,0.639094979,-0.065712646,0.008676439,0.003055037,55:53.7,415.7,828.3,5,,,
-0.006417727,0.572747648,0.601687551,-0.065966696,-0.266786277,-0.274821281,49:01.6,1734.3,763,-0.079851331,0.724614441,0.581704378,-0.064949073,0.025169801,0.003207753,55:54.8,416.2,829.4,5,,,
0.042670481,0.637087703,0.657981515,-0.086736113,-0.317793518,-0.325217664,49:02.2,1734.9,764,-0.092810202,0.783370256,0.596569866,-0.047233976,0.052047871,0.025504334,55:55.9,416.8,830.5,5,,,
0.078794926,0.703612924,0.71159482,-0.024122417,-0.344060719,-0.347514242,49:02.7,1735.4,765,-0.087256402,0.745980203,0.580364048,-0.10572432,0.027002397,0.038485222,55:57.0,417.3,831.6,4,,,
0.01187985,0.679819226,0.679426789,-0.049167901,-0.321153283,-0.310556889,49:03.3,1735.9,766,-0.062696253,0.767952919,0.631053001,-0.020508625,0.016464972,0.022450008,55:58.1,417.8,832.7,4,,,
0.097463258,0.736147046,0.752292216,-0.013737708,-0.192260712,-0.273599535,49:03.8,1736.5,767,-0.062079165,0.745858788,0.574027926,-0.112291127,-0.003235433,0.008705541,55:59.2,418.4,833.7,1,,,
0.024244592,0.491412163,0.570981741,-0.037561461,-0.11101564,-0.232671559,49:04.4,1737,768,-0.079357664,0.75654164,0.662489891,-0.049830154,0.010814467,0.013134314,56:00.3,418.9,834.9,1,,,
0.113222241,0.690016508,0.686737716,0.014667526,-0.277781844,-0.331937164,49:04.9,1737.6,769,-0.055661442,0.705312431,0.587796807,-0.186663955,-0.032862398,-0.009162268,56:01.3,419.5,835.9,1,,,
0.123647422,0.655539989,0.64872098,-0.060468897,-0.35688889,-0.362175018,49:05.4,1738.1,770,-9.11746E-05,0.715388298,0.653107554,-0.058382273,-0.008580504,-0.006871523,56:02.5,420,837,5,,,
0.013819417,0.738332212,0.625082433,-0.04794617,-0.259761304,-0.271156073,49:06.0,1738.7,771,-0.120455794,0.799880147,0.662733555,-0.02188307,-0.004151734,-0.03878923,56:03.6,420.6,838.1,5,,,
0.050428752,0.657482326,0.624351323,-0.084903508,-0.280530721,-0.282762527,49:06.5,1739.2,772,-0.024683564,0.658453465,0.564036369,-0.009818479,-0.045995999,-0.042607138,56:04.7,421.1,839.3,5,,,
-0.036284842,0.725464225,0.828813016,-0.060468897,-0.180043399,-0.261687666,49:07.1,1739.8,773,-0.255968554,0.698271453,0.649086565,-0.101906419,0.510349512,0.474184841,56:05.8,421.7,840.4,5,,,
0.019153228,0.718423247,0.653838634,0.001533926,-0.325123906,-0.300477624,49:07.6,1740.3,774,0.217473976,0.668165177,0.641166389,-0.064185485,-0.046606869,-0.018936113,56:06.9,422.2,841.4,5,,,
0.052853208,0.760669112,0.776418149,0.08522246,-0.572218895,-0.572312593,49:08.2,1740.9,775,0.037700342,0.697907239,0.698678881,-0.040514462,-0.494371101,-0.505032137,56:08.0,422.8,842.6,5,,,
0.287298411,0.777664602,0.758871973,-0.113003314,-0.81900847,-0.823378265,49:08.7,1741.4,776,-0.049490547,0.743430853,0.620817751,-0.160702199,-0.091658182,-0.086284008,56:09.1,423.3,843.7,5,,,
0.134072587,0.696814716,0.726704001,-0.078184009,-0.704165757,-0.756488502,49:09.3,1742,777,-0.203515999,0.636966318,0.702090621,-0.08999455,0.557844306,0.539089272,56:10.2,423.9,844.8,5,,,
0.237596989,0.770866454,0.802250028,-0.053749382,-0.373993129,-0.359120667,49:09.8,1742.5,778,-0.011765048,0.731898218,0.615090847,-0.064338207,-0.107387956,-0.060933098,56:11.3,424.4,845.9,2,,,
-0.024930399,0.499181539,0.687225163,-0.050695062,-0.053899731,-0.0167307,49:10.4,1743.1,779,0.005697479,0.691351831,0.692220867,-0.044943236,-0.28866221,-0.282524474,56:12.4,425,847,5,,,
-0.044183582,0.644614279,0.729872108,-0.053443953,-0.001976189,-0.002680799,49:10.9,1743.6,780,-0.064917777,0.673263818,0.679426789,-0.071363159,-0.147399634,-0.133931499,56:13.5,425.5,848.1,5,,,
-0.025177237,0.682004392,0.673090696,-0.054665685,0.004437896,0.002816988,49:11.5,1744.2,781,-0.080838677,0.615357816,0.659199983,-0.122675836,0.001346055,-0.017408947,56:14.6,426.1,849.2,2,,,
-0.027398758,0.692201614,0.678939462,-0.05283308,0.004743329,0.002816988,49:12.0,1744.7,782,0.031396748,0.643521696,0.686494052,-0.058076836,-0.184509683,-0.202348407,56:15.7,426.6,850.3,5,,,
-0.034803826,0.693901181,0.679426789,-0.051611349,0.006575925,0.003733286,49:12.6,1745.3,783,-0.006170891,0.687831342,0.695510834,-0.04937201,-0.03820747,-0.052686417,56:16.8,427.2,851.4,5,,,
-0.029620279,0.688559771,0.678939462,-0.052527651,0.004437896,0.001900691,49:13.1,1745.8,784,-0.136376694,0.731655419,0.641410083,-0.066476233,0.121533791,0.094532103,56:17.9,427.7,852.4,5,,,
-0.031101292,0.626647592,0.682838559,-0.05283308,0.005659627,0.002511556,49:13.7,1746.4,785,-0.043196236,0.726799607,0.714762866,-0.087856516,0.05830924,0.016799505,56:19.0,428.3,853.6,5,,,
-0.030360786,0.689530909,0.682107449,-0.049778759,0.00718679,0.003122421,49:14.2,1746.9,786,-0.192531809,0.634052813,0.731334239,-0.095034182,0.71315676,0.746936202,56:20.0,428.8,854.6,5,,,
-0.030360786,0.689530909,0.68430078,-0.054971114,0.004437896,0.002816988,49:14.8,1747.5,787,0.299178258,0.713203192,0.735720783,-0.025395542,-0.489178747,-0.411417037,56:21.2,429.4,855.7,5,,,
-0.029867113,0.688316941,0.682351172,-0.053443953,0.005659627,0.002511556,49:15.3,1748,788,0.026567409,0.712353408,0.796888709,-0.044179656,-0.435422584,-0.465478629,56:22.3,429.9,856.9,5,,,
-0.031841796,0.691230476,0.68430078,-0.051611349,0.006575925,0.003733286,49:15.8,1748.5,789,-0.275360683,0.643157542,0.681254566,-0.080067985,0.030514881,-0.00305362,56:23.3,430.4,857.9,5,,,
-0.025670907,0.687102973,0.681620121,-0.05283308,0.006881358,0.001595258,49:16.4,1749.1,790,-0.104411483,0.726678193,0.767279536,-0.034100369,0.185216505,0.239154447,56:24.4,431,859,3,,,
-0.025917742,0.69438678,0.636292517,-0.058025435,0.00718679,0.002206123,49:16.9,1749.6,791,-0.078740571,0.607952595,0.77714926,-0.063421905,0.034180063,0.022144576,56:25.6,431.5,860.1,3,,,
-0.032335471,0.687102973,0.743519127,-0.051916793,0.00596506,0.003733286,49:17.5,1750.2,792,-0.047269026,0.703127295,0.652985722,-0.065254502,0.010203602,-0.033902311,56:26.7,432.1,861.3,3,,,
-0.029373443,0.687345803,0.683082283,-0.05283308,0.006575925,0.002206123,49:18.0,1750.7,793,-0.038506362,0.73954615,0.594864011,-0.042652488,-0.020797809,-0.024586615,56:27.8,432.6,862.4,2,,,
-0.032582305,0.686617434,0.687225163,-0.054971114,0.002299868,0.005260449,49:18.5,1751.2,794,-0.06405385,0.721822321,0.641531974,-0.052579053,-0.024004851,-0.035582189,56:28.9,433.1,863.5,5,,,
-0.026411416,0.684432268,0.687225163,-0.057720006,0.007797655,0.001595258,49:19.1,1751.8,795,-0.085363606,0.68066898,0.713056982,-0.02035591,-0.021714114,-0.067652613,56:30.0,433.7,864.6,5,,,
-0.028139263,0.688074172,0.68356967,-0.053443953,0.005354194,0.003122421,49:19.6,1752.3,796,-0.010441229,0.714659959,0.663586527,-0.089230955,0.117410451,0.110567316,56:31.1,434.2,865.6,4,,,
-0.031841796,0.68346107,0.682594836,-0.052222222,0.005659627,0.004649584,49:20.1,1752.8,797,-0.039863955,0.592535287,0.747905612,-0.045401379,-0.110900436,-0.111329481,56:32.1,434.7,866.7,1,,,
-0.029620279,0.685646236,0.678939462,-0.05283308,0.004743329,0.006176747,49:20.7,1753.4,798,-0.067262715,0.646799415,0.72658214,-0.049219288,-0.000944689,-0.003359048,56:33.2,435.3,867.8,1,,,
-0.021474702,0.691473246,0.683082283,-0.051000491,0.00596506,0.00067896,49:21.2,1753.9,799,-0.041591806,0.685403407,0.68222931,-0.061436594,0.006843843,0.00168059,56:34.3,435.8,868.9,5,,,
-0.038506363,0.695357978,0.699166238,-0.054665685,0.004437896,0.002816988,49:21.8,1754.5,800,-0.035297499,0.665008843,0.667607546,-0.096561335,0.006080262,0.001833307,56:35.4,436.4,870,5,,,
-0.029620279,0.686374605,0.685762942,-0.049167901,0.007492223,0.002816988,49:22.3,1755,801,-0.043813327,0.694508165,0.673090696,-0.060786478,0.008698733,0.002273477,56:36.5,436.9,871.1,5,,,
-0.030360786,0.689773679,0.68430078,-0.054665685,0.005354194,0.003733286,49:22.9,1755.6,802,-0.043319656,0.686738789,0.675040305,-0.064451665,0.005949839,-0.000169984,56:37.7,437.5,872.2,4,,,
-0.029373443,0.68904531,0.682594836,-0.051916793,0.00718679,0.004038719,49:23.4,1756.1,803,-0.041838644,0.690137893,0.676380575,-0.06170278,0.003811811,0.00380064,56:38.8,438,873.4,4,,,
-0.029620279,0.688074172,0.682107449,-0.054971114,0.006881358,0.002511556,49:23.9,1756.6,804,-0.044800669,0.683218271,0.682960421,-0.060939193,0.006407988,0.000135449,56:39.9,438.5,874.5,4,,,
-0.031348128,0.688074172,0.683082283,-0.049167901,0.006270492,0.003122421,49:24.5,1757.2,805,-0.037025349,0.71441716,0.681863785,-0.049027324,0.013585655,-0.003682459,56:41.0,439.1,875.5,4,,,
-0.030854454,0.687831342,0.681863785,-0.050695062,0.007492223,0.004038719,49:25.0,1757.7,806,-0.041221553,0.701306343,0.668216735,-0.063077219,0.005949839,0.00257891,56:42.1,439.6,876.6,4,,,
-0.030113949,0.691473246,0.682107449,-0.051611349,0.004437896,0.003427854,49:25.6,1758.2,807,-0.042702565,0.696329117,0.672481447,-0.065673396,0.007629718,0.002120761,56:43.2,440.1,877.8,4,,,
-0.028139263,0.687588573,0.684057057,-0.05130592,0.00596506,0.003733286,49:26.1,1758.8,808,-0.045541177,0.693051428,0.676624298,-0.059564739,0.006255271,0.003189775,56:44.3,440.7,878.9,4,,,
-0.029867113,0.687345803,0.682594836,-0.053138524,0.006270492,0.002206123,49:26.6,1759.3,809,-0.043196237,0.693536997,0.673090696,-0.058801159,0.0083933,0.000135449,56:45.4,441.2,879.9,4,,,
-0.039987374,0.685403407,0.682594836,-0.052222222,0.00718679,0.003427854,49:27.2,1759.9,810,-0.046405101,0.691109061,0.678573877,-0.059717461,0.008851449,-0.000475417,56:46.4,441.8,881,4,,,
-0.025424073,0.683946729,0.678208351,-0.051916793,0.006270492,0.003427854,49:27.7,1760.4,811,-0.039987374,0.681275964,0.681863785,-0.062466361,0.007324286,-1.72677E-05,56:47.5,442.3,882.1,4,,,
-0.023943057,0.686131775,0.682351172,-0.051000491,0.006575925,0.003427854,49:28.3,1761,812,-0.048009535,0.694508165,0.672481477,-0.063229933,0.004575392,0.00257891,56:48.6,442.9,883.2,4,,,
-0.028139263,0.686617434,0.679183066,-0.056192845,0.005354194,0.002816988,49:28.8,1761.5,813,-0.042579148,0.695600748,0.673943639,-0.09835469,0.005644407,0.002120761,56:49.7,443.4,884.3,4,,,
-0.036038004,0.688074172,0.682107449,-0.056192845,0.001689003,0.003122421,49:29.3,1762,814,-0.044800669,0.690016508,0.677355409,-0.053761527,0.003353662,0.041216139,56:50.8,443.9,885.4,4,,,
-0.038012687,0.687831342,0.685519218,-0.054971114,0.007797655,0.006176747,49:29.9,1762.6,815,-0.042702567,0.688074142,0.674431026,-0.058037587,0.00671342,-0.000475417,56:51.9,444.5,886.5,4,,,
-0.024930399,0.690987647,0.679670513,-0.046418995,0.005659627,0.002206123,49:30.4,1763.1,816,-0.041591806,0.694022536,0.677355409,-0.06429895,0.003964527,0.002120761,56:53.0,445,887.5,4,,,
-0.031594962,0.693415642,0.675527692,-0.051000491,0.006881358,0.002511556,49:30.9,1763.6,817,-0.042702567,0.694022566,0.676624298,-0.057884865,0.006255272,0.002426193,56:54.1,445.5,888.6,4,,,
-0.031594962,0.684675097,0.679426789,-0.047640726,0.004132464,0.082229473,49:31.5,1764.2,818,-0.040974716,0.692444414,0.674187332,-0.061091907,0.007324286,0.001204463,56:55.1,446.1,889.7,4,,,
-0.034063317,0.685403407,0.679670513,-0.061996073,0.006881358,0.00648218,49:32.0,1764.7,819,-0.04307282,0.691351861,0.675162137,-0.058953881,0.005797123,0.003342491,56:56.3,446.6,890.8,4,,,
-0.028632935,0.691716015,0.678695738,-0.055276543,0.005354194,0.004344151,49:32.6,1765.3,820,-0.039246868,0.692687213,0.675040245,-0.060633756,0.00717157,0.001509895,56:57.3,447.2,891.9,4,,,
-0.028139263,0.685646236,0.687956154,-0.049778759,0.00840852,0.001289825,49:33.1,1765.8,821,-0.040481048,0.693901211,0.675283939,-0.057579428,0.007477002,0.001204463,56:58.4,447.7,893,4,,,
-0.031348128,0.688316941,0.681376398,-0.051916793,0.005659627,0.004649584,49:33.7,1766.3,822,-0.042702565,0.694022566,0.674309194,-0.059229754,0.005251758,0.002119622,56:59.6,448.2,894.1,4,,,
-0.038259525,0.695600688,0.693317533,-0.052527651,0.004437896,0.001289825,49:34.2,1766.9,823,-0.054303842,0.705312431,0.686128467,-0.020410255,0.017229132,-0.001546707,57:00.7,448.8,895.2,4,,,
-0.032829139,0.690744877,0.681132734,-0.055581987,0.006881358,0.003733286,49:34.7,1767.4,824,-0.041098138,0.697300285,0.673699945,-0.060421929,0.004553678,0.001660335,57:01.8,449.3,896.4,4,,,
-0.031348128,0.690259278,0.681863785,-0.05130592,0.007797655,0.004344151,49:35.3,1767.9,825,-0.040357629,0.702641726,0.666998237,-0.058131181,0.005622692,0.002118484,57:02.9,449.8,897.5,4,,,
-0.030360786,0.687102973,0.685275495,-0.055581987,0.008713953,0.002206123,49:35.8,1768.5,826,-0.032829139,0.695843518,0.657250404,-0.062865391,0.008982451,-0.001088559,00:00.0,450.4,0,4,,,
-0.031101292,0.686131775,0.686006606,-0.050695062,0.005048762,0.002816988,49:36.3,1769,827,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,450.9,0,,,,
-0.030113949,0.68904531,0.685031831,-0.052527651,0.006270492,0.002511556,49:36.9,1769.6,828,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,451.5,0,,,,
-0.029867113,0.625676453,0.681863785,-0.054665685,0.006575925,0.002511556,49:37.4,1770.1,829,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,452,0,,,,
-0.027151922,0.686131775,0.682107449,-0.051611349,0.005354194,0.002206123,49:37.9,1770.6,830,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,452.5,0,,,,
-0.029620279,0.683946729,0.684057057,-0.051916793,0.006881358,0.002511556,49:38.5,1771.2,831,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,453.1,0,,,,
-0.034803826,0.687102973,0.682351172,-0.051916793,0.009324818,0.003733286,49:39.0,1771.7,832,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,453.6,0,,,,
-0.030360786,0.683946729,0.687712491,-0.051611349,0.004743329,0.003122421,49:39.6,1772.3,833,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,454.2,0,,,,
-0.022215208,0.681033194,0.687468827,-0.050084189,0.006270492,0.001900691,49:40.1,1772.8,834,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,454.7,0,,,,
-0.032088634,0.688559771,0.684788108,-0.05283308,0.004132464,0.001595258,49:40.7,1773.3,835,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,455.2,0,,,,
-0.031841796,0.68346107,0.684544504,-0.050695062,0.004437896,0.004649584,49:41.2,1773.9,836,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,455.8,0,,,,
-0.032335471,0.688074172,0.684788108,-0.050389633,0.005659627,0.082534909,49:41.7,1774.4,837,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,456.3,0,,,,
-0.033569649,0.690259278,0.675771356,-0.053749382,-0.001059891,0.003733286,49:42.3,1774.9,838,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,456.8,0,,,,
-0.024683565,0.689530909,0.684544504,-0.055276543,0.010851981,-0.000542771,49:42.8,1775.5,839,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,457.4,0,,,,
-0.026164578,0.674477816,0.689905822,-0.047640726,0.004743329,0.006787613,49:43.3,1776,840,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,457.9,0,,,,
-0.029867113,0.669864714,0.699166238,-0.05130592,0.007797655,0.004038719,49:43.9,1776.6,841,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,458.5,0,,,,
-0.029126607,0.686131775,0.681863785,-0.049778759,0.004437896,0.004038719,49:44.4,1777.1,842,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,459,0,,,,
-0.02665825,0.687831342,0.679426789,-0.052222222,0.006881358,0.003122421,49:45.0,1777.6,843,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,459.5,0,,,,
-0.02665825,0.686860204,0.685762942,-0.056498274,0.005659627,0.002511556,49:45.5,1778.2,844,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,460.1,0,,,,
-0.027645594,0.682004392,0.687956154,-0.052222222,0.00718679,0.005565882,49:46.0,1778.7,845,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,460.6,0,,,,
-0.030113949,0.689773679,0.681376398,-0.060468897,0.006575925,-0.072014004,49:46.6,1779.3,846,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,461.2,0,,,,
-0.031594962,0.622520208,0.687225163,-0.049778759,0.00718679,0.003122421,49:47.1,1779.8,847,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,461.7,0,,,,
-0.027892428,0.68904531,0.681620121,-0.052222222,0.005659627,0.004344151,49:47.6,1780.3,848,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,462.2,0,,,,
-0.027398758,0.686617434,0.683813393,-0.053749382,0.007797655,0.004038719,49:48.2,1780.9,849,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,462.8,0,,,,
-0.029373443,0.686374605,0.685762942,-0.052527651,0.006575925,0.002816988,49:48.7,1781.4,850,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,463.3,0,,,,
-0.027151922,0.685403407,0.685031831,-0.056192845,0.00840852,0.001595258,49:49.3,1782,851,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,463.9,0,,,,
-0.028139263,0.686860204,0.68430078,-0.053443953,0.009019385,0.004038719,49:49.8,1782.5,852,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,464.4,0,,,,
-0.031101292,0.689288139,0.681376398,-0.051000491,0.003216166,0.004955017,49:50.4,1783,853,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,464.9,0,,,,
-0.029126607,0.691958845,0.683813393,-0.051000491,0.007492223,0.003122421,49:50.9,1783.6,854,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,465.5,0,,,,
-0.027398758,0.684432268,0.688199878,-0.05130592,0.006575925,0.001900691,49:51.4,1784.1,855,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,466,0,,,,
-0.027151922,0.685889065,0.684544504,-0.057109147,0.005659627,0.003733286,49:52.0,1784.6,856,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,466.5,0,,,,
-0.028879769,0.686860204,0.68430078,-0.051000491,0.005659627,0.002816988,49:52.5,1785.2,857,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,467.1,0,,,,
-0.027398758,0.686617434,0.684544504,-0.052527651,0.005048762,0.002511556,49:53.0,1785.7,858,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,467.6,0,,,,
-0.028879769,0.684917867,0.684788108,-0.051916793,0.007492223,0.003427854,49:53.6,1786.3,859,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,468.2,0,,,,
-0.029373443,0.687831342,0.68430078,-0.050084189,0.005659627,0.003122421,49:54.1,1786.8,860,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,468.7,0,,,,
-0.028879769,0.685403407,0.686494052,-0.050084189,0.007797655,0.001900691,49:54.7,1787.4,861,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,469.3,0,,,,
-0.03060762,0.686860204,0.676015079,-0.051000491,0.005048762,0.009231074,49:55.2,1787.9,862,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,469.8,0,,,,
-0.029373443,0.688074172,0.624107659,-0.046418995,0.006575925,0.003733286,49:55.7,1788.4,863,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,470.3,0,,,,
