acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,,
-0.094044387,-0.042696983,0.979661286,0.034298643,-0.100209579,0.531644762,36:37.0,178.7,253,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,133.3,0,5,,
-0.123417817,-0.042455759,0.936039627,0.030328013,-0.059892468,0.586622655,36:37.5,179.2,254,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,133.8,0,5,,
-0.137734294,0.031563032,0.950417697,-0.050917059,-0.021407962,0.623579979,36:38.1,179.7,255,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,134.3,0,5,,
-0.081949443,-0.052828472,0.890711963,0.00161735,-0.015910175,0.709711969,36:38.6,180.2,256,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,134.8,0,5,,
-0.171797618,-0.018333169,0.939207673,0.001311913,-0.031181805,0.608308375,36:39.1,180.8,257,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,135.4,0,5,,
0.010425175,-0.066819578,0.960409284,0.037352964,-0.144802734,0.311427832,36:39.6,181.3,258,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,135.9,0,5,,
-0.011107604,-0.077192284,0.989409208,0.019943304,0.010662464,-0.038292527,36:40.2,181.8,259,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,136.4,0,5,,
0.119040944,-0.007236777,0.957728624,-0.006934762,-0.010412388,-0.179096967,36:40.7,182.4,260,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,137,0,5,,
0.108858213,-0.025328718,1.033762097,0.057125002,0.04140126,-0.15758644,36:41.2,182.9,261,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,137.5,0,5,,
0.030548185,-0.059341572,0.96016556,0.056514144,0.000778719,-0.057709973,36:41.8,183.4,262,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,138,0,5,,
0.032245304,-0.029670786,0.99428314,-0.045500357,-0.039538387,0.109056234,36:42.3,183.9,263,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,138.5,0,5,,
-0.010613933,-0.048486404,0.988190711,0.008561216,0.022159003,0.058965288,36:42.8,184.5,264,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,139.1,0,5,,
-0.056278527,-0.062718727,1.021577239,0.01802963,-0.01082772,0.034530677,36:43.3,185,265,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,139.6,0,5,,
-0.050601307,-0.072367772,1.049114823,0.00642319,-0.023045024,0.047053415,36:43.9,185.5,266,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,140.1,0,5,,
0.067884855,0.003399096,1.014753699,0.018640496,0.081412934,0.049496878,36:44.4,186,267,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,140.6,0,5,,
0.012849634,-0.034736529,1.020846009,-0.003350653,-0.02243416,0.080040142,36:44.9,186.6,268,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,141.2,0,5,,
0.034184873,-0.006271873,1.023283005,0.01051943,-0.009744843,0.036352724,36:45.5,187.1,269,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,141.7,0,5,,
-0.004689877,0.03010628,1.031812429,-0.073043041,-0.040786523,0.071290001,36:46.0,187.7,270,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,142.3,0,5,,
-0.100955777,0.005341437,0.808342457,0.059514724,0.04595634,0.233474731,36:46.5,188.2,271,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,142.8,0,5,,
-0.023696221,0.025493219,0.968938649,-0.044332374,-0.07530041,0.216675937,36:47.1,188.7,272,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,143.3,0,5,,
-0.023202552,-0.090942159,0.908989251,-0.003098972,-0.004745476,0.297921002,36:47.6,189.2,273,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,143.8,0,5,,
-0.015797481,-0.070196733,0.93214041,-0.002793536,-0.026125759,0.377333492,36:48.1,189.8,274,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,144.4,0,5,,
0,-0.062477503,0.943350494,0.003925979,-0.00749437,0.415512562,36:48.6,190.3,275,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,144.9,0,5,,
-0.00740507,-0.075021252,0.928241313,-0.024784684,0.003806637,0.351371706,36:49.2,190.8,276,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,145.4,0,5,,
-0.031348128,-0.125196248,0.966257989,0.014921553,-0.02520946,0.063959621,36:49.7,191.3,277,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,145.9,0,5,,
0.000969784,-0.083705381,0.977468073,0.002358504,0.001940865,0.026848756,36:50.2,191.9,278,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,146.5,0,5,,
-0.001481014,-0.053310923,0.96284622,0.077693991,-0.002295945,0.023394523,36:50.7,192.4,279,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,147,0,5,,
0.002182013,-0.02774098,0.963333607,0.002752431,-0.0028503,0.020792777,36:51.3,192.9,280,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,147.5,0,5,,
0.00121223,-0.027499752,0.966014266,0.000853844,-0.001584382,0.022146311,36:51.8,193.5,281,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,148.1,0,5,,
0.002909351,-0.022675235,0.962358892,0.000154123,-0.002722676,0.021423293,36:52.3,194,282,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,148.6,0,5,,
0.002424459,-0.039319821,0.96284622,0.002190515,-0.000280003,0.022200637,36:52.9,194.5,283,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,149.1,0,5,,
0.000727338,-0.025811171,0.965770602,8.61E-05,0.000334976,0.018798351,36:53.4,195,284,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,149.6,0,5,,
0.00121223,-0.03642511,0.963821054,0.002165109,-0.000566993,0.018111218,36:53.9,195.6,285,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,150.2,0,5,,
0,-0.031600595,0.965526879,0.002398297,0.000943308,0.018108152,36:54.4,196.1,286,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,150.7,0,5,,
0.000969784,-0.014232328,0.963821054,-9.41E-05,0.000886631,0.016608739,36:55.0,196.6,287,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,151.2,0,5,,
0.001697121,-0.031600595,0.965526879,0.004317604,-0.003271407,0.013077395,36:55.5,197.1,288,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,151.7,0,5,,
0.000969784,0.033262581,0.982342005,0.000957847,0.000393786,0.023462106,36:56.0,197.7,289,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,152.3,0,5,,
-0.000493671,0.038118433,0.970157146,0.006046839,0.005792554,0.069614172,36:56.6,198.2,290,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,152.8,0,5,,
-0.001974685,0.03132024,0.975762188,-0.022816893,-0.001481525,0.166819111,36:57.1,198.7,291,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,153.3,0,5,,
-0.041715223,0.03132024,1.033518314,0.000395983,-0.014615127,0.251423955,36:57.6,199.3,292,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,153.9,0,5,,
-0.078000069,0.022822501,1.038392186,-0.006934397,-0.022250943,0.285632402,36:58.1,199.8,293,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,154.4,0,5,,
0.003636689,-0.056446858,0.915812731,0.010475263,-0.001176092,0.219353512,36:58.7,200.3,294,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,154.9,0,5,,
0.013092079,0.049772479,1.151711345,-0.035034198,-0.02194551,0.12130966,36:59.2,200.8,295,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,155.4,0,5,,
-0.007651905,-0.053310923,0.902409434,0.026357763,-0.01828032,0.089544661,36:59.7,201.4,296,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,156,0,5,,
-0.039987374,-0.075021252,0.88437587,-0.040226553,-0.0256107,0.133526951,37:00.2,201.9,297,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,156.5,0,5,,
-0.010860768,-0.085635193,1.015241027,0.016278483,-0.007590177,0.193697184,37:00.8,202.4,298,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,157,0,5,,
-0.031841796,-0.122783981,0.946031153,-0.0341179,0.013790106,0.164681077,37:01.3,203,299,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,157.6,0,5,,
-0.125886187,-0.081534348,0.930921972,0.008948103,-0.008506475,0.197362363,37:01.8,203.5,300,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,158.1,0,5,,
0.039276235,0.049772479,0.866098642,-0.019457135,0.022036787,0.195224345,37:02.4,204,301,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,158.6,0,5,,
-0.061462075,-0.054517049,0.93214041,-0.058247074,0.044944234,0.213550299,37:02.9,204.5,302,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,159.1,0,5,,
-0.155259624,-0.059341572,0.893636346,0.025746897,0.004321695,0.218131781,37:03.4,205.1,303,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,159.7,0,5,,
-0.038753197,-0.054758281,1.052526712,0.004672043,-0.055237666,0.210801408,37:03.9,205.6,304,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,160.2,0,5,,
-0.125639349,-0.027258525,0.842216313,0.038575068,-0.007590177,0.383065432,37:04.5,206.1,305,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,160.7,0,5,,
0.001939567,0.078907587,0.969669759,-0.060385108,-0.026526999,0.401391387,37:05.0,206.6,306,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,161.2,0,5,,
-0.026164578,0.039089605,0.661149561,-0.072602414,-0.072647326,0.383981705,37:05.5,207.2,307,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,161.8,0,5,,
0.026184158,-0.04824518,0.974787354,0.040102229,-0.002703255,0.374818742,37:06.0,207.7,308,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,162.3,0,5,,
0.075643122,-0.010131488,0.992820978,0.0080318,-0.005146716,0.301820338,37:06.6,208.2,309,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,162.8,0,5,,
-0.046898775,-0.042214531,0.974299967,-0.001436606,-0.003314121,0.222713277,37:07.1,208.8,310,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,163.4,0,5,,
0.05867191,-0.047280274,1.04960227,0.012002423,0.036392123,0.223935008,37:07.6,209.3,311,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,163.9,0,5,,
-0.147360891,-0.071402863,0.870241463,0.028190352,0.069989704,0.250813097,37:08.2,209.8,312,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,164.4,0,5,,
-0.117000096,-0.004342066,0.919224501,-0.020984296,-0.058902856,0.278302044,37:08.7,210.4,313,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,165,0,5,,
-0.083924115,-0.028464656,0.983804166,-0.028620113,-0.053099636,0.297849715,37:09.2,210.9,314,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,165.5,0,5,,
-0.055291187,-0.151731089,0.968938649,0.033688143,0.016233567,0.16529195,37:09.7,211.4,315,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,166,0,5,,
-0.034556992,-0.023398912,0.974787354,-0.048259154,-0.108663477,0.14509657,37:10.3,211.9,316,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,166.5,0,5,,
0.021092795,-0.080569454,1.00866127,0.001801006,0.076645672,-0.016800955,37:10.8,212.5,317,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,167.1,0,5,,
0.005576256,-0.032806721,0.949442923,-0.000931956,0.008991366,-0.117719457,37:11.3,213,318,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,167.6,0,5,,
0.049216524,-0.021710331,0.90557754,0.00925795,-0.029177126,-0.138543189,37:11.9,213.5,319,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,168.1,0,5,,
-0.036038004,-0.059582796,0.899241388,-0.002959356,0.081694916,-0.104640163,37:12.4,214.1,320,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,168.7,0,5,,
