acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,elapsed,Row #,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,datetime,IGNORE,Elapsed,Label,,
0.025699267,-0.043661885,0.995501637,-0.007356532,-0.039279714,0.065295406,31:14.2,115.5,129,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,67.8,0,5,,
-0.051835485,-0.078639641,1.003056169,0.063809261,-0.005987555,0.052161798,31:14.7,116,130,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,68.3,0,5,,
0.084613629,-0.000241226,0.856107056,0.032655142,0.021195948,-0.068484083,31:15.2,116.5,131,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,68.8,0,5,,
0.155407846,-0.003859614,1.050820827,0.021048702,-0.002016931,-0.693093836,31:15.8,117.1,132,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,69.4,0,5,,
0.22668694,-0.023640137,0.909476638,0.04334528,0.038605608,-0.893152177,31:16.3,117.6,133,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,69.9,0,5,,
0.050671194,-0.041249629,0.979173958,0.023797594,0.05296094,-0.440501004,31:16.9,118.2,134,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,70.5,0,5,,
0.163893431,0.18209444,1.043753505,0.430939257,0.00500802,-0.449969411,31:17.4,118.7,135,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,71,0,5,,
0.016001431,-0.204800799,1.068123221,-0.273082912,0.075257525,-0.248078465,31:17.9,119.2,136,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,71.5,0,5,,
-0.005924055,-0.091907069,0.993795693,-0.002469614,-0.015455967,-0.010451887,31:18.4,119.7,137,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,72,0,5,,
-0.048873462,-0.029188333,0.959921837,0.047010474,-0.006292988,0.190828204,31:19.0,120.3,138,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,72.6,0,5,,
-0.025670907,-0.028223429,0.904115319,0.021659568,0.046852291,0.310863256,31:19.5,120.8,139,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,73.1,0,5,,
-0.129341885,-0.036666337,0.828569293,0.088243872,-0.014539668,0.966627061,31:20.0,121.3,140,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,73.6,0,5,,
-0.23079133,-0.017850716,0.870972574,0.052508257,-0.041723169,0.955326021,31:20.6,121.8,141,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,74.1,0,5,,
-0.036531676,-0.00530697,1.035224199,-0.082187526,-0.008736448,0.607132852,31:21.1,122.4,142,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,74.7,0,5,,
-0.055784855,0.019666197,0.922879934,-0.019268408,-0.012096208,0.448307931,31:21.6,122.9,143,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,75.2,0,5,,
0.118798494,-0.050174985,1.000131965,0.00852596,0.020890515,-0.049547262,31:22.2,123.5,144,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,75.8,0,5,,
0.29360202,-0.014956006,1.022552013,0.050064802,0.057847865,-1.094432235,31:22.7,124,145,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,76.3,0,5,,
0.270812094,-0.010855165,0.947493374,-0.025377057,0.061207622,-1.120394111,31:23.2,124.5,146,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,76.8,0,5,,
0.151771143,-0.071402863,0.898997664,0.080913499,0.033107821,-0.994861245,31:23.7,125,147,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,77.3,0,5,,
0.082189165,-0.03521898,0.932627857,-0.008272834,0.031275228,-0.301529169,31:24.3,125.6,148,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,77.9,0,5,,
0.003151797,-0.056205634,1.009636045,-0.021406434,-0.012707073,-0.128348872,31:24.8,126.1,149,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,78.4,0,5,,
-0.070101328,0.020151785,0.89119941,0.04181812,-0.087232627,-0.058099374,31:25.3,126.6,150,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,78.9,0,5,,
0.160256758,-0.098661393,1.010123372,0.059838638,0.015087296,-0.212953717,31:25.9,127.1,151,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,79.4,0,5,,
0.111767568,-0.082499258,0.844165862,0.023186728,0.045935988,-0.391326368,31:26.4,127.7,152,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,80,0,5,,
0.098190598,-0.050416213,0.967720211,-0.013770618,-0.035309084,-0.331461549,31:26.9,128.2,153,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,80.5,0,5,,
-0.037765853,-0.002653485,0.979417682,0.008831397,0.009284076,0.659667253,31:27.5,128.7,154,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,81,0,5,,
-0.136253268,-0.081775576,1.116618991,0.09557426,-0.075320758,0.746410131,31:28.0,129.3,155,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,81.6,0,5,,
-0.028386101,-0.003377163,0.966501713,0.0069988,-0.018510291,-0.059626542,31:28.5,129.8,156,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,82.1,0,5,,
0.100857504,0.024764843,0.968451262,-0.021711867,0.045630559,-0.713252366,31:29.0,130.3,157,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,82.6,0,5,,
0.272751629,0.0621549,1.025232673,0.044872448,0.083504207,-1.527535796,31:29.6,130.8,158,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,83.1,0,5,,
0.295541584,0.028892318,0.917518616,-0.026293356,0.054488108,-1.404140949,31:30.1,131.4,159,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,83.7,0,5,,
0.201715007,0.056570668,0.947737038,-0.008578263,0.019668786,-0.520218968,31:30.6,131.9,160,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,84.2,0,5,,
-0.04368991,-0.023157686,0.93969506,0.046820983,0.035854679,0.036570467,31:31.1,132.4,161,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,84.7,0,5,,
0.010182728,-0.021710331,0.882669985,-0.027399145,-0.021261223,-0.04803437,31:31.7,133,162,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,85.3,0,5,,
0.027396388,-0.026293622,1.057400584,-0.026788279,-0.027369875,0.042984553,31:32.2,133.5,163,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,85.8,0,5,,
0.031517968,-0.042938206,0.802250028,0.055983961,0.01386353,0.513350785,31:32.7,134,164,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,86.3,0,5,,
-0.135512769,-0.03883737,1.038879633,-0.041449048,-0.027980741,0.802595496,31:33.3,134.5,165,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,86.8,0,5,,
-0.163652033,-0.084429063,0.985022664,0.025135264,-0.078682549,0.585432887,31:33.8,135.1,166,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,87.4,0,5,,
-0.038506363,-0.120854177,0.986972272,-0.025871981,-0.039892614,0.098878719,31:34.3,135.6,167,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,87.9,0,5,,
0.028366171,-0.252563506,0.927022815,0.031730078,0.001567225,-0.033754669,31:34.8,136.1,168,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,88.4,0,5,,
0.016243877,-0.138463661,0.942132056,0.005070753,0.003943279,-0.00405833,31:35.4,136.6,169,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,88.9,0,5,,
0.016001431,-0.079122096,0.990140319,0.00198254,-0.001828681,0.001715564,31:35.9,137.2,170,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,89.5,0,5,,
0.012122296,-0.00410084,0.95675385,0.009756997,0.002105944,-0.014529431,31:36.4,137.7,171,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,90,0,5,,
0.026669051,0.05827022,0.978686571,-0.012028538,0.078646868,-0.152122617,31:37.0,138.2,172,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,90.5,0,5,,
0.012122296,0.012625214,0.989165485,0.012100637,0.018476645,-0.474964887,31:37.5,138.8,173,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,91.1,0,5,,
0.16437833,0.012625214,0.889493465,0.002021365,0.035275441,-0.66250056,31:38.0,139.3,174,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,91.6,0,5,,
0.080734491,0.029863488,0.852207839,0.027983136,0.034359142,-0.807275593,31:38.5,139.8,175,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,92.1,0,5,,
0.147407115,-0.023881365,1.049114823,0.012406074,0.039551497,-0.92089653,31:39.1,140.3,176,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,92.6,0,5,,
0.096493475,-0.007478003,0.867073357,0.042949334,0.011757128,-0.639898539,31:39.6,140.9,177,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,93.2,0,5,,
0.061338816,-0.024363814,0.959678233,-0.010806806,0.027028758,-0.295370519,31:40.1,141.4,178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,93.7,0,5,,
0.075643122,-0.011578843,1.03936708,-0.004018597,0.00645444,-0.178995267,31:40.6,141.9,179,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,94.2,0,5,,
-0.049120296,-0.052346017,0.931653023,-0.00124836,-0.017077383,-0.187098011,31:41.2,142.5,180,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,94.8,0,5,,
-0.064917773,-0.014714779,0.896073341,0.025886819,0.016637821,0.101346225,31:41.7,143,181,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,95.3,0,5,,
-0.028139263,0.0293779,1.008904934,0.020947255,-0.006764852,0.143486619,31:42.2,143.5,182,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,95.8,0,5,,
0.018183446,-0.013749876,1.044972181,-0.011236526,-0.011455947,0.077411637,31:42.8,144.1,183,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,96.4,0,5,,
-0.054303844,0.068224713,1.140501261,-0.036587436,-0.031614497,-0.23840569,31:43.3,144.6,184,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,96.9,0,5,,
-0.047886115,-0.177783489,1.011098146,0.013808951,0.011146069,-0.134864032,31:43.8,145.1,185,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,97.4,0,5,,
0.016971214,-0.098661393,0.971619308,0.01447776,-0.004356526,-0.029294461,31:44.3,145.6,186,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,97.9,0,5,,
0.014061864,0.066282369,0.975031078,0.006841943,-0.003440227,-0.202780187,31:44.9,146.2,187,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,98.5,0,5,,
0.07055176,0.02840673,0.972350419,0.017837517,0.037182312,-0.608700097,31:45.4,146.7,188,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,99,0,5,,
0.116131596,0.062397692,0.99769491,0.003482185,0.035655148,-0.88908726,31:45.9,147.2,189,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,99.5,0,5,,
0.187653139,0.004855852,0.820283592,-0.019730695,0.056729998,-1.133738756,31:46.4,147.7,190,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,100,0,5,,
0.130435914,-0.012061295,1.072509766,0.000122428,0.042374663,-0.831971347,31:47.0,148.3,191,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,100.6,0,5,,
0.059156805,0.008254947,0.893392682,-0.029199105,-0.013519504,-0.251343966,31:47.5,148.8,192,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,101.1,0,5,,
-0.005924055,-0.000964904,1.015484691,-0.02400675,-0.034288924,-0.07419306,31:48.0,149.3,193,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,101.6,0,5,,
0.008485607,-0.018091943,0.973325253,-0.016676366,0.009387942,0.001554236,31:48.6,149.8,194,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,102.1,0,5,,
0.062308598,0.008012155,0.984779,0.038606934,0.014580297,-0.328618437,31:49.1,150.4,195,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,102.7,0,5,,
0.104494192,-0.033530399,0.895098507,0.075258859,-0.007716284,-0.320677191,31:49.6,150.9,196,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,103.2,0,5,,
0.11758627,0.008012155,0.984535277,-0.051190253,0.001752127,-0.096795075,31:50.1,151.4,197,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,103.7,0,5,,
-0.002962028,-0.052104793,0.995501637,0.040134102,-0.015046666,-0.059226856,31:50.7,151.9,198,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,104.2,0,5,,
-0.033075977,-0.213484928,0.90484643,-0.003237329,0.00786078,-0.174374953,31:51.2,152.5,199,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,104.8,0,5,,
-0.012588618,-0.155349478,0.94993031,0.033753894,0.000821781,-0.054327559,31:51.7,153,200,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,105.3,0,5,,
0.004121581,-0.069231831,0.945056379,0.004958466,-0.001894723,-0.01377498,31:52.2,153.5,201,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,105.8,0,5,,
0.006061148,-0.038354918,0.969913483,0.007876948,-0.00510458,0.009713829,31:52.8,154.1,202,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,106.4,0,5,,
0.019880565,0.033262581,0.967720211,0.017354138,0.001888095,-0.139698178,31:53.3,154.6,203,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,106.9,0,5,,
0.024002146,0.06021256,1.039123416,0.010634623,0.006775017,-0.497665197,31:53.8,155.1,204,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,107.4,0,5,,
0.074915789,-0.013749876,0.898510277,-0.003109843,0.040678039,-0.713606119,31:54.4,155.6,205,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,107.9,0,5,,
0.064975508,-0.031600595,0.866829693,-0.038845461,0.029987896,-0.530957401,31:54.9,156.2,206,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,108.5,0,5,,
-0.004443042,0.04807293,1.012316704,0.003304243,-0.023157381,-0.217888921,31:55.4,156.7,207,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,109,0,5,,
0.027396388,0.000242793,0.971375644,-0.001582682,-0.045148529,0.572265208,31:55.9,157.2,208,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,109.5,0,5,,
-0.132550746,-0.019056847,1.019140244,-0.008607633,-0.068972275,1.106772423,31:56.5,157.7,209,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,110,0,5,,
-0.164886221,-0.003618388,0.989896595,0.021630198,-0.033542089,0.888387978,31:57.0,158.3,210,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,110.6,0,5,,
-0.009626591,-0.012061295,0.935064793,-0.003109843,0.00830218,-0.234687716,31:57.5,158.8,211,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,111.1,0,5,,
0.273478985,0.004370267,1.000862956,0.005136833,0.075497352,-1.456418157,31:58.1,159.4,212,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,111.7,0,5,,
0.260629356,-0.049933761,0.973081529,-5.55E-05,0.044954095,-1.57431519,31:58.6,159.9,213,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,112.2,0,5,,
0.298935831,-0.057894215,1.063980341,0.073248312,0.081911437,-1.310726881,31:59.1,160.4,214,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,112.7,0,5,,
0.249961734,-0.029188333,0.979905009,0.014605246,0.029987896,-1.085012078,31:59.6,160.9,215,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,00:00.0,113.2,0,5,,
